	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	-0.0651	0.3038	0.1007	0.3871	-0.1582	-0.2721	-0.3249	-0.0969	-0.131	-0.0355	-0.2616	-0.2616	-0.1488	-0.0359	0.1442	0.1818	0.1332	0.2886	0.1875	-0.0247	-0.3792	-0.3792	-0.0132
-4	0.2326	0.4415	0.1203	0.2727	-0.2966	-0.4528	-0.4238	-0.2924	-0.1867	-0.3154	0.0382	0.0382	0.1138	-0.0509	-0.2599	-0.1316	0.2886	-0.0909	0.3759	0.3905	0.1215	0.1215	0.3523
-3	-0.1445	-0.1969	-0.1129	-0.262	0.1231	-0.0878	-0.5185	-0.6988	-0.2055	-0.1067	-0.1322	-0.1322	-0.0316	0.1493	-0.2153	-0.1314	0.0819	0.5904	0.4185	0.5689	0.1499	0.1499	0.5899
-2	0.3718	0.3126	0.1251	0.02	0.2377	0.108	-0.3284	-0.2017	-0.0638	-0.4288	-0.687	-0.687	-0.5484	-0.0738	-0.3225	-0.2679	0.2861	0.3216	0.1903	0.3285	0.0089	0.0089	0.7454
-1	0.0603	-0.8515	0.1253	-0.8587	-0.1502	-0.0436	-0.0156	0.0537	-0.0279	-0.341	-0.523	-0.523	-0.8417	0.214	-1.8882	-1.9118	-0.42	1.1094	1.4053	0.1896	0.3539	0.3539	2.0395
1	-1.6555	-0.4529	0.6342	-0.4116	-0.1115	-0.0798	0.5356	0.2809	-0.0198	1.2673	0.494	0.494	0.8146	0.7439	-1.8645	-2.1404	-0.3137	-1.6816	-1.3835	-0.6728	0.3544	0.3544	0.4436
2	-0.503	-1.2555	-0.5604	0.2962	-0.314	-0.3557	0.1051	0.2148	0.4351	0.6166	0.1736	0.1736	1.2237	-0.1275	-0.7317	-0.2039	-0.3028	-0.0875	-0.7762	0.3842	-0.4801	-0.4801	1.2906
3	-1.2485	-0.8766	-0.7549	-0.3163	-0.9049	-0.5722	0.1735	0.9435	0.6834	0.8005	0.6919	0.6919	1.7058	0.5585	-1.0726	-0.5014	-1.12	-1.5279	-1.9209	-2.0988	-2.1275	-2.1275	-1.0377
4	-0.5072	-0.3062	-0.074	0.3276	0.0978	-0.2473	-0.0466	-0.1491	-0.2492	0.2181	0.0338	0.0338	0.7562	0.2195	-0.0719	-0.069	0.2549	-0.3928	0.0541	-0.0358	-0.8611	-0.8611	0.5652
5	0.0685	-0.2207	-0.1244	-0.0202	0.0596	-0.2524	-0.0938	-0.0326	0.1936	0.1116	0.6396	0.6396	0.4339	0.2232	-0.1213	0.0252	-0.3106	-0.2986	-0.3366	-0.4517	-0.709	-0.709	-0.7735
