 	1	2	3	4	5	6	7	8	9	10	11	12
A	247585477.00	139996778.00	211636065.00	36412944.00	43066955.00	51805270.00	8277943.00	84198219.00	11175815.00	27994245.00	17942301.00	52166421.00
B	19474017.00	24598318.00	16539582.00	19618204.00	7527661.00	5997133.00	10120357.00	8353861.00	8092159.00	41749665.00	30666608.00	38591569.00
C	61366914.00	38248257.00	38631201.00	36116295.00	32007774.00	30926410.00	35362990.00	53683356.00	45726748.00	56493535.00	94711212.00	52055321.00
D	73348031.00	76539615.00	63016919.00	40167257.00	32261625.00	57083791.00	37538278.00	44212128.00	64255833.00	73888568.00	156993856.00	83291055.00
E	43503201.00	45834494.00	22677954.00	20372310.00	32830319.00	12756077.00	16094661.00	27569534.00	39115160.00	59680680.00	269763411.00	58398042.00
F	51149121.00	45750508.00	20608244.00	19086066.00	35550650.00	13012595.00	16539875.00	27365922.00	44512916.00	71789493.00	258617377.00	96843932.00
G	78976897.00	88700430.00	57250407.00	79479118.00	95380423.00	55325802.00	62461648.00	59451859.00	79154904.00	110584050.00	283332882.00	91865422.00
H	80735390.00	84732871.00	68973151.00	84128217.00	116446376.00	75392932.00	69329075.00	65531677.00	89302181.00	113484443.00	339759935.00	95736395.00
I	180452870.00	175392173.00	409633164.00	434726358.00	282775330.00	213337883.00	529805492.00	265521239.00	214215293.00	294188142.00	164837481.00	27500296.00
J	175469246.00	168893859.00	183971213.00	157487158.00	266472357.00	184262003.00	277992610.00	226524078.00	240878967.00	235901530.00	303026868.00	48236624.00
K	107897421.00	109060782.00	100109208.00	121505935.00	92792963.00	72074555.00	150550139.00	122906082.00	124676488.00	153695487.00	141421664.00	47465991.00
L	124907580.00	151186565.00	99587120.00	105075996.00	65917494.00	66402690.00	69690094.00	113267787.00	118379225.00	100822643.00	112364539.00	73224956.00
M	97088946.00	91371575.00	104536115.00	178873497.00	102751829.00	87817933.00	109734120.00	113937776.00	95532985.00	106878817.00	216679006.00	97216857.00
N	142157274.00	98529905.00	104537718.00	102979222.00	62833383.00	176585988.00	57436386.00	95651442.00	71228620.00	85348366.00	172938205.00	104424383.00
O	83397107.00	87123021.00	90446364.00	90918103.00	105498637.00	166437801.00	92356081.00	71827883.00	77096500.00	91973747.00	293499407.00	146803617.00
P	115711859.00	75113107.00	73658762.00	62163034.00	63843716.00	112574022.00	56908454.00	87725534.00	74038856.00	99833375.00	261733076.00	151046846.00
Q	81114811.00	77179541.00	53664686.00	46262805.00	36203202.00	127518540.00	69248510.00	85052388.00	95787016.00	89538538.00	301750952.00	188430711.00
R	91194993.00	92253291.00	64724684.00	49506881.00	62868114.00	99297549.00	68030289.00	78766832.00	80075154.00	104463994.00	300447481.00	216351112.00
S	111024343.00	98063747.00	94548361.00	107276481.00	95838882.00	106045631.00	79527708.00	58019482.00	97962393.00	151133477.00	265153957.00	127948216.00
T	122086448.00	121403073.00	93220559.00	121995878.00	117220314.00	132081622.00	127377850.00	95390109.00	114094213.00	208804446.00	321640665.00	237082240.00
U	106046687.00	95558577.00	91016018.00	87419539.00	112662759.00	113292957.00	84715662.00	96584437.00	100908332.00	103253016.00	180794608.00	122869930.00
V	102883805.00	110497185.00	82489033.00	71574464.00	116759056.00	58933299.00	51620025.00	86844222.00	90073583.00	124932592.00	212282178.00	162639109.00
W	104123681.00	102314295.00	83637389.00	91385189.00	145304920.00	58945430.00	58942497.00	94136401.00	110288099.00	145132559.00	262074344.00	175472688.00
X	80917215.00	74024557.00	59619633.00	43829552.00	75717386.00	42467400.00	42402307.00	69540395.00	114647039.00	157524522.00	205023761.00	164993655.00
