 	1	2	3	4	5	6	7	8	9	10	11	12
A	9349514.44	1714722.31	11292356.94	3096380.67	31179788.25	1961608.98	12412224.03	4912164.33	1241681.40	2286619.23	2608329.07	3119112.16
B	4117543.17	3645148.58	87710227.55	4673665.11	10503697.29	2367931.95	12211855.10	11478940.17	1457472.05	4481097.55	2714188.03	3906832.57
C	4884870.85	4457622.28	6146521.70	2962722.18	5654037.81	5673980.66	9504246.23	6693501.47	6942159.87	10146116.87	5408822.98	2261329.99
D	4494884.26	5149013.45	5996435.90	4208718.70	4374608.99	10691379.25	11211634.00	4103555.89	6565504.12	9124587.49	10580801.99	4127970.82
E	2804139.38	3514438.20	2218495.16	1722364.32	2701934.68	4412713.88	5872191.70	3814378.37	5263554.06	8197045.13	11955572.45	2756343.79
F	2661946.40	2445344.70	2091556.64	1719584.69	3521024.40	3216548.26	4716617.69	4995544.65	5881897.87	7324219.74	9049150.88	5062161.35
G	4510153.27	4622609.12	3257477.68	3713000.11	7386599.03	5237478.51	5358105.38	5880985.10	6322831.04	9419757.38	7460169.36	3885047.52
H	4865886.51	5175936.76	4126538.58	4582285.08	4895735.97	7205765.34	5373786.23	3853782.15	6269642.70	8639136.49	10914187.20	3213545.46
I	12025077.67	11553275.68	44626505.72	46703518.04	8209224.44	8820854.60	8009899.27	4725878.36	4941194.12	9514214.28	8465524.24	3134758.83
J	10692545.15	10562356.23	14335748.71	11109241.22	9935433.09	7276325.47	7862080.04	4201151.24	4875070.95	6990496.57	21402046.97	4963796.15
K	5927357.90	5075273.53	4819276.80	7378301.38	6217389.70	5030386.61	7195653.31	4965316.71	5538695.62	11020139.03	6635078.78	5762703.22
L	5533513.38	4024474.17	3378871.05	2941621.58	4623797.70	6397560.42	5041952.78	16066405.91	7684310.59	9641804.35	8816352.08	10193473.43
M	8178971.70	5237433.14	2931703.19	2625969.55	4669563.41	5048136.27	5884652.71	6066909.68	5335675.96	8743321.67	18318543.86	16940328.86
N	7974139.10	5085770.66	3343696.65	2560047.70	5039627.64	7128992.92	6812964.66	9327676.31	6285326.77	9763360.76	15619180.58	19212734.67
O	6888167.92	5444844.02	3514316.01	3158654.13	6528167.29	7419360.12	5371841.53	6380719.32	5666150.90	7906053.33	9473367.64	9787815.46
P	8080189.65	5118199.32	2975555.63	2600693.03	9562806.15	5838480.45	5780536.53	7403534.43	8035025.42	8407112.70	7460748.04	6427028.68
Q	8091372.13	5700567.35	4121062.61	3064437.12	4502694.24	5765426.35	5823059.41	6133398.69	7664978.84	7827250.82	8124675.38	7284545.18
R	6509796.11	5631867.70	3311922.52	2599022.12	3861314.60	5576049.29	6175897.65	4877413.31	5929407.35	7908647.82	14933660.42	10896026.68
S	6631846.82	6642771.53	3823733.29	6689718.73	4308383.98	5529989.28	6083984.68	3337654.50	5131530.56	7393702.74	13320536.34	7736649.13
T	6284802.47	7397300.23	5339291.01	9162970.79	6751247.57	5809675.97	11425675.52	4449448.92	5147768.64	8075466.47	17273232.05	9380765.76
U	6492247.27	6278810.60	5831330.88	5358788.01	4729307.05	7399318.36	5577581.40	5914234.83	6359289.38	9264133.28	17480302.30	4559861.90
V	5436782.19	6096347.10	4992500.74	5538730.17	4796120.91	5455856.02	3643235.90	3567566.70	4697011.67	6709223.35	20270779.42	6564240.20
W	4772396.97	5667586.73	3558836.96	2953933.11	2933941.51	4628606.90	3328579.15	4180172.05	5183517.82	7317372.79	18555700.31	10263363.16
X	5475862.60	4158684.62	3516316.46	2454979.88	4268704.13	2194921.46	4039418.93	3022739.20	7114408.07	12626599.30	15219440.42	9368004.69
