 	1	2	3	4	5	6	7	8	9	10	11	12
A	13638251.80	5465758.09	10544750.53	4925526.76	13791251.27	4539036.53	8992768.98	14018225.13	4792217.04	10145477.18	5793116.26	6861132.91
B	10406759.90	6752355.09	17684576.44	6842635.20	9069390.47	5596315.35	12081794.40	12679885.64	5236310.03	9169910.80	6027403.28	6920007.70
C	12718328.00	11752218.56	12084428.00	12014707.96	14954916.61	9970132.33	10843939.97	10076644.14	11367977.09	13714061.99	9761159.31	7320485.67
D	12801160.54	14307497.19	11784382.04	21550567.98	23540741.51	16776259.60	11024501.74	11145410.71	12165054.00	15642214.00	12174380.20	8806764.52
E	10773538.39	14543736.00	12842412.69	11772257.58	12466704.83	36931108.53	9166384.59	10520528.21	8667691.92	9229195.83	10964329.70	7606759.36
F	13756710.51	12739437.80	17230320.46	13418085.68	17745411.60	36217503.55	10288614.79	10926137.22	10048220.43	11305860.06	8439578.84	6760527.66
G	10185144.65	11274913.91	11255992.96	8478522.38	11924690.98	12166255.66	10125366.64	9412087.16	8606380.95	11195882.63	8788288.78	6337434.60
H	9643898.85	10728682.32	9390257.87	8146500.84	9376989.35	10473848.42	7697735.03	7953219.14	10333224.26	9777776.24	8432519.00	5518377.73
I	9399007.99	10676390.93	12931147.60	9930070.16	10891290.53	12526787.19	10570920.99	8201696.79	8074336.71	10661371.35	7517774.57	5065529.01
J	10284358.83	10897343.29	10781147.88	9638469.29	11165753.14	8579168.43	13644524.87	8756555.89	9867400.41	9064862.96	12115347.15	8575454.63
K	10197671.74	9996469.59	8873402.68	8565519.27	10251618.43	7291081.86	8967868.70	8599821.09	8846033.15	10082840.18	7206264.59	6548288.64
L	10457554.05	11614118.43	8002120.84	7927021.91	7579659.44	7725615.33	12229606.77	13015385.75	13148454.71	12934457.18	8091404.59	8228265.81
M	13147611.39	12508189.54	8818847.56	10546351.77	9975212.98	8284360.81	12901849.75	12867994.67	12756763.90	12852867.81	8323758.79	7310683.26
N	9280451.93	9654955.64	6983781.07	8536854.28	7741880.40	7288781.82	8829792.24	12637453.16	11036798.91	10829205.69	8388883.85	7167126.75
O	8998526.23	10229875.92	7248624.53	7435945.39	8663482.38	8608943.42	7867462.30	9269674.29	8164925.44	9595393.91	10132362.41	6780385.93
P	10574282.70	8251872.64	5792131.02	7480175.07	8751011.26	6984722.62	8282262.57	8964440.71	8655265.84	8950595.14	7734222.70	6698699.79
Q	9569994.16	7710970.68	5296951.34	8634098.48	6986923.14	7121296.94	7917514.45	8453247.18	9042847.46	8021847.26	11166002.29	12660821.62
R	10476988.01	9039815.40	5388105.62	8546148.22	7786725.92	6284325.45	7737407.89	8163337.84	9095111.34	9262970.11	11246998.76	10611678.31
S	12877535.86	10485478.46	10586961.45	18533458.71	10065780.71	9819480.54	8123427.64	9725023.33	8466648.79	11414959.33	8477020.88	7654215.06
T	15782885.90	12286628.22	14046461.14	19780502.78	13367656.04	12610419.19	9909986.25	11229699.72	9862049.61	11580465.91	12130871.48	9053965.16
U	21878169.71	17019932.39	20111151.11	16581803.40	14375919.17	25106772.59	17231472.03	14231865.64	16928412.65	14910806.22	10485292.99	7246607.56
V	12509837.49	11497250.00	9997940.68	10104145.17	11170143.18	10298625.64	9214355.31	8992475.76	9228833.57	11595893.57	10520875.06	7461875.77
W	13305559.11	13277137.12	13240851.66	8274983.56	10694269.27	13679758.38	10915276.89	14408427.96	10477435.27	14134163.66	10071322.02	7846385.72
X	13881027.82	14866997.24	12406056.90	14958257.86	12691791.08	9575539.09	13080005.78	12173524.19	13801211.66	19414111.74	11131567.61	9991910.68
