 	1	2	3	4	5	6	7	8	9	10	11	12
A	15766001.71	29197895.48	14960946.09	4149654.62	2739828.18	2893234.79	5574492.26	12133409.68	1890687.21	3067909.61	2632178.85	5058603.32
B	3126721.45	3677055.66	2494315.55	2612703.96	1793215.18	1919370.80	2571315.31	2549653.73	1769991.74	4630921.81	3245590.39	4201129.59
C	9800957.94	8608138.96	7767301.31	7481794.83	10896347.24	16603952.53	9963814.27	16927426.91	11934820.38	18579657.49	19868881.68	3685671.11
D	10036464.20	9129414.94	7986220.40	6509282.02	7290093.29	27224723.65	10027111.00	8745813.34	14307691.79	18038381.10	8842349.04	4958574.95
E	5320046.61	7516057.84	4029363.84	3653509.51	5163860.31	15630615.17	6719772.82	6810745.80	6554510.69	12287161.70	11447798.20	3746401.19
F	4960797.54	6095667.57	3623928.87	3510633.84	6808809.94	16066830.00	5410776.07	6821172.58	6520625.95	12162747.51	10550812.26	5745172.04
G	7200739.88	8516943.27	5200288.65	7077126.20	11484711.84	13015432.82	6141106.34	5694764.36	7531416.10	11089768.84	6503497.60	7757417.77
H	7078500.48	9451375.08	6814145.71	7818422.75	8661492.68	18633156.30	7265300.65	5337824.54	6233480.97	8901518.36	6045161.37	3442717.38
I	20160321.81	21134376.00	80351655.72	76769627.05	13480889.79	5852384.62	7460858.18	5789534.30	6968974.79	10062349.50	6461534.69	3287702.55
J	14275905.45	14939950.37	22588108.37	14548496.04	11062991.08	4230270.52	5057684.63	4627797.83	5500379.27	7669496.77	18247594.52	7111902.85
K	8969444.13	9170254.87	8128671.87	10400489.12	10154209.75	6337744.24	6604099.69	6960856.90	11114543.23	12817122.17	8988729.53	21800465.25
L	6241529.08	7842380.95	6380670.31	7717122.58	5700033.55	6198876.04	5833383.31	5954557.94	13015239.81	10399661.51	8796907.72	24361542.12
M	10273119.92	8507120.50	5406975.24	4851608.01	8602589.63	6040416.00	7609160.77	6516567.83	10168908.54	11142889.99	17751513.23	33627603.84
N	6606539.56	7736266.70	4843923.97	4219226.09	6325264.46	7700763.47	7041040.40	6953324.60	8667651.87	9260375.07	16487195.57	38203179.39
O	8151840.80	8789443.04	4531984.02	4073953.90	9324830.14	9922309.19	12060874.78	7238028.00	7718498.53	9772955.88	10360778.98	12231275.71
P	8757659.47	7291690.29	4145186.62	3733427.32	9639015.09	7030244.38	13528253.68	9672845.48	5941984.32	8718703.85	7569100.46	8252671.11
Q	8167056.96	7983969.32	4508204.45	3243461.95	5752454.56	7789010.28	7435001.33	13582469.61	6977916.35	8881890.84	6232390.92	9163445.50
R	6172393.49	7052768.70	3203085.31	3640137.87	5668412.95	7291059.65	6435751.58	9082698.32	6054670.39	7298868.72	6713034.77	9492610.89
S	9432306.66	12943887.35	8213979.85	25462848.10	19466370.15	15345285.27	14764248.57	6936374.69	7706112.36	12495102.46	5897756.42	9114751.26
T	7320070.70	9804144.75	7745921.51	18719019.79	12556533.37	12178418.05	10837463.68	6091917.26	6113963.76	10959566.56	15514172.63	13184776.23
U	7746024.58	8761118.73	7301208.08	10186912.40	7161804.23	16627711.43	8400598.05	20591592.29	8786867.00	10940681.48	14420802.37	7190553.96
V	7783932.32	8934418.11	6751551.85	13340006.27	6095627.99	6679226.74	5591514.95	5656865.47	6242599.10	8683866.47	23429194.54	7440637.56
W	8764832.73	8586256.06	6675395.18	6974531.57	6948725.46	9372271.38	4592102.22	6810629.56	7145616.47	10390981.32	20358629.72	14140086.47
X	6460439.89	6205798.48	6013235.22	3562907.14	8551442.67	3135736.46	5107924.96	4820516.49	7594749.20	15761731.27	18044464.71	12359522.69
