 	1	2	3	4	5	6	7	8	9	10	11	12
A	53801040.63	13385483.17	35896735.51	7874476.60	79030893.22	6466271.15	73019200.22	84636519.52	7853046.30	75871797.48	9317940.70	66268477.75
B	210890976.96	23362923.01	85962448.61	13636517.18	67706889.29	9546036.11	73717512.14	67607916.32	11400042.38	28294985.11	17516737.08	53470679.14
C	105969915.72	97673661.30	74468050.08	56013486.58	132134056.43	23707102.28	25122989.14	50105398.81	33923961.89	23489637.97	208510941.75	101646677.43
D	90538129.63	93425326.93	70408212.67	50730482.27	45889503.77	38154217.53	34872516.50	54741241.54	29312952.24	22439754.12	43685994.55	80655879.18
E	91603984.60	93441000.58	57861047.60	27703717.58	55804765.61	10987942.76	22549690.37	17686461.19	35771355.68	25741938.67	115924991.71	150318435.28
F	96915028.43	95931004.31	61009594.79	43675878.49	95058236.46	12997463.99	29167575.15	19852751.49	42583380.47	37495227.10	125544339.71	73088436.13
G	90479184.76	93960278.05	87289219.79	87893034.96	103575562.16	44480618.50	61451586.14	64428668.61	71821858.70	53467555.83	86119111.60	148154580.12
H	88994617.08	83002296.12	80753218.52	57904820.42	80890346.36	53705855.22	60484547.47	58134467.42	76424089.60	56939043.45	164250736.99	44767243.70
I	100638422.88	65708418.78	86757792.14	87005558.65	100977291.06	141976186.10	232965945.95	213815740.13	195207121.02	151430239.18	56750889.20	10566593.56
J	95886020.51	77283641.55	89744644.37	54729142.30	89756609.51	108834389.44	252883915.89	208936244.23	221328221.72	145249499.14	78315280.18	43202931.12
K	94621595.62	99155208.44	98518221.76	115687546.11	85822960.81	46247796.69	108238834.27	78770275.83	83001639.75	60716969.47	42471981.75	18118709.39
L	70684242.58	87517362.36	94495390.87	108138190.77	70899374.65	73515094.58	75670414.21	58296192.91	84826255.70	46871207.46	73803683.63	25544892.65
M	91633437.32	78131907.92	90378583.41	190368154.92	97080813.51	71817408.62	78899465.44	73726426.46	54095395.98	39260641.54	93428658.61	38826757.89
N	69714913.68	74842537.41	61534851.93	105454812.40	67796062.36	51760398.80	53202859.68	66226397.24	43555250.43	33848926.87	91879897.88	34703335.95
O	68958548.26	63530379.44	67659224.84	68331246.19	97253640.37	186063932.52	77790790.99	68159477.07	56361747.38	42195762.02	209236683.49	85707025.79
P	53533808.40	58233608.90	51191455.85	36140613.65	78125454.16	158465691.52	60688195.85	83308736.01	64914981.68	38914095.13	195813209.86	81298305.99
Q	70031081.30	62987058.94	59129145.83	49648724.22	27591511.91	120507243.19	47674584.62	61836114.18	60600100.93	35369813.22	167652014.24	72980873.62
R	78933667.90	70007088.03	56878833.70	42047370.83	41860933.39	64306670.45	57291103.28	59799549.19	63260380.51	40123482.21	246022623.64	97626233.06
S	576218609.26	293637516.80	157550558.25	220967112.24	130037693.06	232085845.39	295719689.20	146632995.15	124248683.12	159896938.84	99292157.57	111760981.90
T	184003989.02	142176746.15	101961893.16	86250594.70	104660870.25	63725711.10	103753028.84	79211437.14	103044091.39	65176718.64	99009463.45	112704067.97
U	100695210.55	86071236.67	86334605.18	89311533.14	67845660.94	66218740.96	48204890.61	49270095.19	62973542.35	39219060.20	57262445.38	48759795.91
V	96759859.82	74938289.70	80314189.20	63390497.43	77674155.10	30048359.70	58356055.15	56653186.79	81883887.63	40095094.94	95669559.97	77236534.07
W	95104862.86	88006911.52	78980623.26	50179464.14	144863031.36	40774618.46	67884469.07	62862276.86	112686262.86	55190324.53	91721070.30	90236129.52
X	92557203.80	70721980.67	71852174.65	45948616.58	45418149.52	22844543.61	71451606.55	59111192.59	82538831.30	49801010.06	86659057.27	80675107.88
