 	1	2	3	4	5	6	7	8	9	10	11	12
A	31985022.67	2165741.80	21299221.45	2039540.44	26781095.48	1766008.90	27908252.11	25345267.20	2443447.01	31642363.40	3901832.87	18948230.86
B	4193138.00	2616563.99	28857058.22	3129425.01	18951926.95	2307276.29	26901330.94	26207646.66	3317350.64	29333114.38	3781455.27	14984329.73
C	18676398.23	18266451.96	19092440.76	14147301.03	26897304.48	13837071.99	15532454.21	17362920.29	33223518.98	31852872.72	8644907.55	14030101.63
D	15363957.66	21704882.20	18267576.41	25169649.89	15161010.81	15079002.32	11648212.40	14363586.17	15823130.54	28385057.46	23282731.76	15003448.02
E	22401263.70	24497382.38	31595922.07	47765621.65	16870976.06	11328601.20	6912248.45	11286617.17	16928631.84	17156321.05	25201078.88	22458355.96
F	23830048.34	30967317.55	30488680.77	49565415.34	23001923.02	7060722.12	21734793.56	10540697.58	16123167.91	21299276.74	15011906.24	27984645.47
G	19567994.60	21899221.56	18086633.22	26227738.92	26112692.44	19684880.40	16553935.29	17346216.51	18627496.76	22312452.06	18297451.91	19468675.63
H	18678526.28	21016292.80	18390459.20	21000232.59	23765642.63	26974083.02	12022799.12	16209226.22	17421818.58	22810649.84	9970061.81	7846802.55
I	26795501.94	18596926.27	15917002.54	14179003.93	20449803.46	21729985.64	39032977.41	26723029.33	25790923.55	32365055.38	14471907.76	4262977.49
J	22075806.25	19920521.57	13094028.33	12043991.46	14727912.28	15274266.27	14108932.43	23281308.13	23229682.24	26167591.41	20977186.50	5500673.58
K	24833714.66	24801223.41	16979511.46	20921655.18	21225222.38	21941438.08	35508145.67	21442871.98	20825926.56	25541363.73	12150322.53	16657398.78
L	26447934.48	26449529.52	21838045.00	15147730.18	19634483.48	26173559.10	25404063.25	20879995.66	34826726.17	22093372.81	13520900.64	17332418.70
M	20670661.40	21138232.39	20729450.78	17954886.71	21299723.34	44951312.16	56089602.71	25107517.70	24880530.53	24219822.62	14539201.99	25172163.95
N	22622026.25	18117374.73	16800490.40	25630929.36	15772566.48	43367488.32	12692486.32	19836624.97	20304201.09	19126471.14	17989685.11	27486419.93
O	17488240.16	17824385.21	20378688.69	23639999.28	20961268.95	35431644.24	11618802.60	17278339.67	20899642.85	24064654.14	21272909.86	19508526.60
P	15404736.78	17468511.57	19306252.51	15024907.90	21636444.20	13090124.98	12421845.14	15686371.08	20962174.58	23872250.36	22486788.88	18985886.35
Q	17445796.36	16239240.96	14321192.73	11555410.22	11992086.19	18097532.23	13562842.70	14629112.03	19243293.32	22285296.44	20893092.55	21770650.33
R	19630620.82	17655244.73	13708218.50	11276102.49	18125072.05	21017932.05	15204123.09	15493961.44	18249993.18	21189484.13	14810120.93	15636704.26
S	21234157.17	17929960.57	17145581.15	24141933.07	20199006.37	21681375.51	23762060.92	20101799.58	20808971.00	32225487.01	16448194.86	25438636.86
T	33547084.70	36057929.57	30657684.95	43524172.67	41546488.82	40179078.38	84698645.02	59877912.92	28726357.59	82734054.62	21235050.77	28357987.69
U	30903912.17	28692999.72	27226048.63	35395551.50	18614722.11	45464270.04	22721680.10	27309930.42	23276111.83	26053540.30	11469933.58	17206563.13
V	22763032.93	21198519.02	18255003.30	20774484.13	13813348.15	13122324.00	16372576.31	17509844.91	19149958.62	21668387.86	14167343.63	18577079.81
W	22422339.20	23113723.83	17418799.96	22120116.66	19525777.83	15973911.44	15968962.68	42753089.68	24895426.50	25535473.37	19371438.93	21229961.18
X	17474045.05	17381650.51	13181013.29	13953179.60	11868728.89	3407750.52	9347383.87	39770329.61	22908023.16	23533492.39	19296633.56	18171546.05
