 	1	2	3	4	5	6	7	8	9	10	11	12
A	42557723.28	16709979.23	37174917.55	6750672.72	9605362.75	55118166.89	7910415.36	66496175.95	7653957.36	41901146.24	9658277.34	23729547.97
B	8003854.82	8065037.23	10803352.97	16168600.46	7974560.80	7103749.65	10114231.79	8745955.29	7974298.75	28586032.19	8993167.74	20137433.23
C	55987588.68	54979294.70	84781604.14	108263075.58	47624646.87	30672039.43	34480243.45	41683217.31	49308874.25	60389945.79	15275179.29	18567049.56
D	50205417.12	61132713.86	97592184.69	103696960.11	20544884.77	45647550.52	25388595.99	34547229.23	71540988.44	89446444.19	24714042.00	26764033.21
E	38839986.75	48426872.10	46067150.04	54311738.59	33442408.11	44162696.95	25110784.59	59302617.27	41077627.48	47606598.73	23903173.80	26800228.22
F	51387754.43	48059980.94	48555651.85	61317933.83	46689342.67	17207535.96	32150068.37	51817189.54	44401382.15	52250328.14	23614329.67	20262413.17
G	24600452.10	26283313.59	24146019.38	28094685.78	30520210.96	20371191.03	17932482.06	18972309.28	22204229.75	23504201.35	12868436.93	24848258.21
H	21542114.42	21761999.13	21087182.50	19138793.82	21585969.44	31138674.00	15345571.90	19239044.10	23448839.96	22331763.56	17552792.34	11746366.78
I	19626743.78	19372692.70	15921449.50	17559952.72	22830380.70	21501201.31	16472462.19	14671667.46	16466262.21	20296096.20	15652218.91	5514358.85
J	21206419.38	18239055.88	14200327.59	17749839.99	15252981.42	14609931.31	25302042.24	13249279.00	19326303.79	24837792.42	13044201.25	12456658.09
K	24435618.68	21814030.75	19789282.24	20223292.48	40953559.09	28749571.90	28423874.81	23394660.72	23656958.03	22660976.00	18586596.56	50124659.09
L	27676916.22	25429199.15	20369837.10	23817958.69	17366133.24	21055154.92	33093309.97	39867234.13	29704653.82	20087551.97	17833645.28	70927704.50
M	24261226.04	23397481.75	21529949.18	19600211.39	39943714.31	19728721.06	25703855.66	26168218.33	25442205.59	20604291.14	17083494.88	62995699.90
N	23686467.34	21359177.42	18795628.48	21187861.31	22761536.76	27333393.26	23806210.84	27227430.20	22660813.30	21095796.89	22081490.64	46625370.93
O	23915273.03	21771950.88	19696424.61	14601018.22	18145961.92	28563769.87	20262011.08	21161625.48	22956246.04	24497919.41	29961717.06	22556838.28
P	26007208.51	22053800.59	17978580.41	16203705.63	21206136.74	20775324.97	17109087.93	20780608.59	19313429.18	23158677.85	31513949.32	21824722.98
Q	23862821.63	24660963.99	17955867.64	17040012.46	16872908.69	34890042.56	32788732.36	22956620.56	23503369.47	20598562.98	20502045.83	18373864.65
R	25845908.54	23879517.54	20479226.52	19693739.54	30778624.53	37532429.23	37982388.72	24628730.67	21023869.25	23570701.77	38592675.31	18166980.13
S	37109485.11	34377477.35	29964788.79	39322435.54	27244200.40	30922679.50	27444682.23	24879338.11	22645773.02	33767813.81	29800597.02	26170689.63
T	55559263.37	55839235.61	41599349.56	55359962.31	36388089.03	30838744.72	41331077.11	43403959.51	24661626.11	48804659.44	30208056.46	16616073.45
U	47947196.88	42545378.81	34216970.18	40710694.14	34768203.57	35535185.32	44575513.83	40384023.60	33788398.32	31172450.37	35737460.33	18132290.49
V	32548003.20	30289460.95	22546458.85	23351673.88	16866381.34	17215217.13	32980309.21	23518001.45	23654850.93	28221136.30	23476985.44	16917775.61
W	31430406.68	28080293.74	23588960.32	23459705.06	18514819.97	16947064.53	27779927.36	29280163.48	26629865.57	31885914.56	30696642.31	19212745.34
X	25140619.77	26786646.71	27438320.64	18919444.17	16584484.63	7976832.19	14019100.87	24731664.94	32953482.17	48654347.25	32710527.81	22231245.99
