 	1	2	3	4	5	6	7	8	9	10	11	12
A	20212415.25	11456356.27	18978645.37	5093876.81	4301231.90	11277528.00	7904056.15	57181698.61	5660784.37	8239283.59	5222066.34	15976848.25
B	5016165.61	4885211.52	5027390.47	5084440.91	3917870.51	4403373.15	6318678.98	6424643.47	3955359.73	6758129.58	6274723.02	10980718.02
C	12762455.58	8635344.35	8759867.10	8661076.30	8984580.38	8353486.27	6574815.44	10496313.26	8595394.27	8752422.65	9049674.30	13637825.07
D	12983179.45	15393888.74	11273482.50	11163398.77	8987860.36	9144566.03	8720954.68	9530870.26	9873947.23	10330135.93	12753992.33	9763962.91
E	11574846.19	11170118.56	8702412.42	6770382.23	6628510.11	4784722.68	5990647.72	8143681.69	8263486.62	10105316.88	13341043.37	8178376.15
F	13578672.79	12174274.94	7783934.84	6366765.69	7002248.86	5066809.45	6454789.12	8275101.17	8629784.01	10793604.30	12241995.44	7078460.04
G	13592989.20	14374957.25	11411891.37	9102011.81	9346631.70	6773626.44	12448035.56	10042197.96	11818331.57	13010301.46	10139427.76	5903267.28
H	14283202.53	13326082.77	11234912.82	11546113.10	11055401.27	7328700.88	11358948.86	11637147.36	12902104.96	12209217.17	11165455.15	6457055.64
I	17452841.21	17254941.55	22701552.40	15772059.84	15706177.22	9301149.97	27741990.80	21907791.97	18926533.96	20072967.64	7060730.26	5089941.89
J	16045834.91	15449390.71	11827497.17	11125233.09	13447741.98	7621334.22	19652086.72	18269649.23	19965756.67	16250564.64	12865389.32	6249619.96
K	13758672.23	14510798.77	9783342.00	9436103.17	14016439.71	7600204.12	15475970.04	13733814.37	13373266.01	14221354.66	8336249.76	7716530.22
L	14364713.02	13970396.10	8983516.32	9054873.30	7398378.69	8775047.94	10790760.79	10862371.09	15857373.66	12003426.83	8238346.38	8574771.71
M	14891024.77	11501097.56	8213449.62	8924493.29	9941842.99	8664755.55	12691298.18	13316060.27	13561617.15	14922407.67	13180098.12	12341443.84
N	12462105.60	10476948.13	8632666.50	9051343.37	10215578.28	9394265.21	8856523.62	11373715.38	10214944.39	11314690.98	12021061.44	11660030.42
O	10335047.14	12961900.15	19443298.04	17447128.12	15994275.79	10519165.06	10716301.47	13355274.62	13387690.21	13535155.60	16233222.35	11594584.55
P	13391867.44	13425970.86	13337967.57	20266435.26	22097355.23	10736120.79	14108921.48	13121942.37	13658978.66	13632019.05	17803546.83	11491486.41
Q	11395864.63	12172382.19	6911974.80	10552384.20	10075054.65	10347895.56	12442126.84	16311650.43	18616997.86	14456488.35	15941897.62	13147656.63
R	11181401.78	11109638.97	10318129.35	9649064.46	11546145.28	9058227.78	13666538.23	13036820.83	15742605.15	14883306.79	19673156.00	13797711.80
S	17823969.44	16217960.69	13681133.77	16699333.43	11897563.88	9919135.11	14738790.31	14834679.44	14637555.37	21167642.72	10333311.19	8298394.81
T	16362908.41	19556204.04	18105423.97	22631620.63	11285484.66	11975707.82	18427179.76	19887591.95	17773788.90	22580936.24	15932763.98	12260438.75
U	17943892.64	17723194.14	19948748.09	17020862.63	13978647.68	11830406.19	16096799.53	15830088.76	12887967.60	14262503.61	12202725.59	8894205.40
V	13426754.31	13501478.53	13353885.29	11090379.30	9861509.16	7441331.17	9648564.82	12365797.63	10890524.94	10965931.98	10354543.83	7778698.63
W	13210511.88	13167778.61	16456683.89	8571083.36	10485394.21	11716600.28	12056947.35	16528410.04	12785822.50	13159466.78	14120711.61	11184454.03
X	13779452.73	11630147.63	13867042.09	15891455.72	12436937.07	63041671.69	9474397.59	11861843.64	12874152.87	13010483.22	12670892.52	10499570.96
