 	1	2	3	4	5	6	7	8	9	10	11	12
A	9429981.94	7289986.49	9634241.12	1366705.72	981098.23	5032718.40	1327262.62	4556838.92	408028.12	1646217.39	1253761.99	7891021.85
B	1609308.49	1915702.84	935113.16	2392144.99	713784.39	642154.77	846073.09	793150.27	520024.55	886810.86	1730773.19	7497106.88
C	9055761.45	6410897.16	6712664.24	5561821.37	6213188.86	7260979.10	3819635.10	7192730.37	4860823.46	3061524.63	5856954.49	8093102.34
D	9148237.17	8213707.35	7613753.26	6083255.55	6154651.78	4161395.32	2974464.36	3587284.45	6849766.34	3423952.71	9358290.61	7471610.25
E	5589625.66	6623296.73	4700778.38	4521185.35	4263705.38	4473353.09	646251.62	1977726.29	4224270.68	3219136.93	9861098.14	2997625.63
F	5402990.84	6176911.98	5196028.65	3720699.05	5320756.84	1790781.57	628552.51	2307395.35	3616524.48	3981207.79	13158097.85	2459969.51
G	7628148.21	6679343.87	7594990.27	4924164.77	7826997.73	3399974.43	2284960.12	7531656.70	7065878.33	7312356.26	19339910.41	1726737.49
H	6674069.61	6574114.18	5817027.85	5556782.26	7453802.68	8754428.04	6114664.69	5952863.39	8125718.68	6837632.15	2565512.16	2232559.69
I	9960736.39	9686309.70	8318319.60	7172281.87	17767906.09	15119691.67	12866353.69	20721538.21	13837240.19	19121355.59	13715772.85	1944466.42
J	9772330.41	9159688.31	7064392.90	5943526.52	25187127.61	13851768.06	7220466.56	19168607.30	14551564.93	13278104.03	18964237.43	3106329.50
K	9092492.35	7850093.72	7234433.72	6408138.00	10458850.00	7643928.29	8107412.60	8969854.48	9088570.42	11054556.63	6321857.63	2170235.63
L	7767176.12	8721532.04	8573319.74	21153167.48	4196786.55	5928025.77	10406747.98	6718981.85	9008832.77	8128160.40	7377462.60	3107087.11
M	8235873.47	7270185.11	6638531.13	5829507.56	7560435.78	8283243.53	11883682.44	11289706.91	6935241.42	6820048.26	8692175.82	4487178.29
N	8528079.59	9080111.65	8418892.62	9087428.57	5856068.86	7481662.73	14992214.78	8568711.71	5967384.74	7687403.30	9935598.38	7014135.59
O	7975988.70	9139195.81	9616397.77	11282301.71	7398034.46	6986206.63	10605667.31	5966222.40	7687140.15	6896098.67	12192192.55	7077304.46
P	7303819.43	8506482.44	9091247.14	7734144.56	8952694.88	9322190.55	6704119.95	5742083.45	6113731.23	7817759.10	13890372.98	8833204.26
Q	8333195.66	8260788.29	8553059.40	4592652.02	5561115.29	11567060.64	5561127.18	4019516.45	6981718.97	7222135.78	18659531.31	14335631.60
R	7620431.38	7657745.14	8077731.37	5112719.39	6089847.62	10634475.15	4399672.68	5421014.28	6331193.21	7123121.87	8263269.28	8248629.69
S	8837237.90	8812225.73	7692507.03	7122659.57	9472320.05	8929591.86	8189801.04	7021069.18	7115635.47	10149741.42	15657540.25	11352058.70
T	9444766.29	12301255.54	9109619.07	8617163.74	10501653.36	9489155.58	12944540.92	11545978.27	8348654.08	14057599.30	22735866.67	15189243.70
U	10160604.45	7669244.20	7315229.57	7439952.23	5740925.23	4911691.39	5057019.77	7230992.20	7927393.66	7802928.92	7349069.32	9607310.11
V	9651180.69	8186091.51	6275706.41	7828635.23	6692016.31	4842063.75	10808790.68	17698959.99	7003565.61	8759351.96	8366287.37	9335363.03
W	9152537.77	7236947.03	6225884.98	8519858.55	2846293.88	2943750.91	4201721.22	6166602.19	8487595.96	9977006.85	9721091.72	9479937.29
X	6747936.10	8437330.08	9795771.52	11792672.39	9136515.91	1352385.91	11624139.17	5284555.61	7578043.21	21329046.61	10181647.28	9771349.36
