 	1	2	3	4	5	6	7	8	9	10	11	12
A	13525273.02	5025303.32	12116729.56	4892067.18	13808449.35	4591827.05	10332718.79	17753557.04	5297550.71	14262777.22	11315491.37	20615044.97
B	43589847.13	6336262.83	15667254.03	5785358.11	11341295.28	5583346.44	12033963.01	16900788.75	5720973.54	13155300.85	13609237.22	16368447.37
C	19714367.96	17138956.48	14662198.46	10060058.22	12149794.25	21470247.40	9016690.20	20747772.71	17107831.96	15964892.48	43866945.51	20999957.74
D	18912784.03	15987191.45	12495596.51	10063567.11	8278367.05	19943088.41	12316452.74	15327374.85	15440758.93	15145241.03	13475839.54	18414840.43
E	16168495.00	21815587.78	17440542.62	19115554.53	12442264.26	16692080.06	8873353.57	14766313.14	15754025.90	15685327.36	19085881.81	15422844.62
F	20865250.64	24348131.59	16165214.29	22926851.77	12920438.63	32037804.92	12975133.86	16129667.25	17936802.84	18274008.82	16117171.91	13220559.97
G	19897179.45	19874598.63	13685567.30	17926310.90	14270538.93	13016712.60	18434128.28	18658747.92	19186038.20	20259387.87	13731626.56	25034121.69
H	16953944.88	18018871.71	12699887.06	16463647.64	17265041.75	15129701.62	19524011.17	18622665.32	20083038.37	17238959.71	11749742.71	15957288.91
I	22665471.85	20044984.57	17105253.79	22564087.28	27505575.73	11481932.97	20650732.96	23239984.05	25047680.18	23336987.01	11251380.24	11833556.97
J	20823644.38	17243747.23	14094655.74	15736645.91	21071745.10	10975141.84	18801083.43	20897343.75	22419700.02	21303107.25	38503173.98	22120888.04
K	20598603.44	22512894.33	20531757.49	58579274.92	20817198.08	20241134.04	73550501.84	32694055.70	27420464.79	24411896.70	14489592.81	55445753.12
L	25805827.68	29723438.97	29909858.89	30139956.21	22077246.78	32975216.75	28684833.33	37791757.87	49791143.97	24336539.04	14096890.61	33579140.59
M	25924484.78	28316221.47	31321418.39	27486715.58	27418830.26	41240097.20	37647907.01	43490732.81	43067634.13	23998163.58	19394805.53	34954718.30
N	19959546.83	22595964.34	32843219.13	48195259.17	24400090.90	35994077.36	22114631.24	26335319.86	25302196.63	18015913.01	20096320.35	27373739.53
O	19506259.43	22661106.00	34296098.18	25487753.45	27125024.02	45770834.63	27599169.04	21695969.18	21926081.43	18572504.65	22169714.04	26733664.78
P	16331947.76	21223092.39	30331840.50	17828467.76	30617501.31	35308024.66	19388784.02	24611858.69	23580537.05	19001668.22	18299591.40	20887716.06
Q	15103497.27	17436105.22	25580864.78	14616517.31	15076017.69	37528202.59	23490689.89	25685437.47	24613138.00	21335645.78	18091864.85	22309058.71
R	23647211.65	17011496.67	19240625.08	13122039.64	17932047.98	24978803.82	21333366.12	23409002.61	18812432.67	18028662.57	13377809.06	17770886.37
S	32542758.55	28496536.29	31509443.81	37903138.87	30703704.45	50321021.07	55515664.39	46419038.09	38240056.88	76680678.57	12618925.86	16249914.67
T	22825218.41	26115874.91	18845830.50	19573871.34	18481040.05	18304756.20	26196966.10	22227185.40	20648835.95	26490030.45	23835815.58	25081128.47
U	28578904.65	32888081.46	38953804.03	32878054.43	23931909.80	38111731.73	38321993.37	32544491.62	37458889.33	33214728.26	15839206.97	22516960.17
V	22393455.74	20722519.54	23107088.64	19452284.96	20064540.98	14952949.15	25791168.42	24124543.58	23723021.79	18675801.04	14298186.82	18881847.50
W	22089932.97	24617098.78	16016317.12	16659540.29	27660830.99	15125034.72	19186163.22	30575514.68	27557547.62	21599583.99	18899999.24	23076329.13
X	22986755.45	18490923.31	15006280.56	10735555.88	10137861.79	8417532.52	16601700.58	23766562.04	26014313.41	22960039.63	21697840.54	21880943.17
