 	1	2	3	4	5	6	7	8	9	10	11	12
A	199196.24	209167.60	214671.45	204859.48	207247.74	206924.27	200234.07	197916.31	233612.00	259009.70	192626.60	172358.72
B	218169.14	228923.61	225224.51	222233.35	215092.72	212277.27	211376.99	229975.23	250234.26	299927.66	187492.00	160460.47
C	310334.54	436319.29	383428.62	404073.76	600481.08	407579.45	381794.51	858267.49	1038613.45	474751.67	201567.97	167728.07
D	309695.41	439362.40	439260.60	363723.13	341478.77	362993.02	368224.82	1341583.61	26392982.52	749201.84	220517.83	173744.97
E	277282.72	322813.74	330458.98	320530.91	308635.24	293106.06	335932.53	467400.63	958038.36	447918.78	196016.79	168013.79
F	277292.91	367737.44	343195.63	328382.59	319440.48	295682.24	313868.23	346691.51	372001.18	358669.44	193537.25	164038.63
G	285655.70	385582.17	343484.22	333658.51	373696.60	344757.41	411949.98	373856.71	393503.28	463341.36	199094.48	165676.44
H	298921.38	357323.87	339901.69	332304.40	392211.50	359003.15	399418.58	374816.35	364700.13	436590.69	187783.11	171075.13
I	325019.28	402512.74	519802.27	529437.89	382763.22	361501.39	383574.92	398579.78	336322.81	392909.40	222770.23	167856.21
J	326928.11	420662.07	357436.65	398048.26	395150.98	366004.62	373946.93	385503.43	389670.37	355988.65	209200.61	171353.70
K	340349.45	375145.69	337433.94	316058.66	369689.93	352872.60	424209.64	420217.52	391849.18	427690.00	198745.64	172070.32
L	360807.98	396873.88	348949.78	341439.50	346972.66	349786.55	371352.66	378996.59	407963.37	372388.13	189364.71	166891.10
M	332936.82	386566.76	331004.21	301980.14	335789.86	305825.65	369174.32	396706.62	398411.46	383375.96	192668.57	165557.71
N	351309.72	348487.70	310349.68	305280.17	311301.62	337544.64	385926.32	402018.77	345404.99	463774.29	174544.85	163539.43
O	323348.06	357580.18	340581.77	314975.91	390150.11	349122.26	362709.85	402588.12	361445.35	427024.13	188700.54	161521.15
P	344345.66	366569.64	299826.67	314772.79	330342.77	345897.68	364067.94	350999.93	336647.69	300281.24	179190.59	168654.88
Q	334169.69	346242.07	332859.37	360663.67	320709.61	365314.08	360345.65	353168.45	315390.26	268022.84	180048.67	161166.97
R	347148.98	372507.68	345648.91	348881.59	330491.85	365974.71	332604.32	337408.13	317458.57	271471.56	180247.99	158108.09
S	452229.13	457760.80	400008.17	411057.36	358122.90	363537.71	401512.06	349522.03	371159.64	488968.09	176501.66	160550.94
T	432311.25	471149.53	428562.35	501798.68	438610.89	379595.43	428265.86	385041.23	374256.79	396057.87	182507.61	165099.93
U	592147.75	647283.94	515013.09	604574.62	525897.72	515220.49	555109.75	548110.30	541712.79	267308.96	179256.79	153660.39
V	384012.47	387583.76	623764.09	390593.74	380370.56	332066.56	370964.46	339696.47	345349.42	281402.08	171394.41	166522.91
W	402516.65	446695.56	561103.33	392153.04	420899.20	332384.74	337151.99	367360.00	334429.70	287893.51	181259.75	166073.14
X	365927.00	409058.64	430754.09	438901.21	425139.31	632407.72	331203.84	369667.11	373453.60	338487.07	183806.97	161266.00
