 	1	2	3	4	5	6	7	8	9	10	11	12
A	5894146.09	2495028.36	4555952.50	2381687.57	2526789.40	2230211.24	3499694.27	2942126.90	2270772.15	3136590.04	2886504.78	3407507.57
B	4537091.26	2772039.60	3020622.24	2542759.52	3341866.16	2327402.30	3921858.97	3495031.25	2362289.70	3770967.49	2728881.45	3390691.68
C	7832118.97	9502884.00	7527753.35	4809073.01	3579741.45	2782013.16	4071536.02	4066285.66	5850295.60	6161748.76	4179657.74	2843853.75
D	6284447.10	6135535.29	4071230.68	3579602.93	3162477.74	3046107.95	3894543.60	5384850.34	4484896.23	6325900.31	5020842.63	3105848.51
E	5205967.75	5233624.26	3617346.26	3674148.25	2938342.70	2627888.83	4318661.54	4803881.16	3780032.89	4936236.93	4418534.25	2956524.39
F	5684529.35	4374238.93	3345497.36	3312281.90	3404830.48	2612398.14	4287685.13	4482323.17	3940837.18	4818059.38	4010827.59	3180955.78
G	4252250.42	3965034.68	3354368.49	3985512.22	4638867.52	4186661.81	4212710.91	3973216.45	4171300.40	4743765.30	3678635.38	3131505.93
H	4221679.76	4115459.37	3531516.79	4338454.53	4742626.39	26529644.68	4952774.93	4304977.44	4043503.25	4649118.54	3547457.03	2911105.83
I	4858141.90	4367113.66	6640712.19	7028650.32	3382949.53	3722170.57	4378563.37	3854465.90	3946610.38	4778723.13	3016419.69	2517744.88
J	4283436.79	4085805.87	3744603.66	4611559.50	3191666.98	2912949.00	3716239.06	3480406.12	3778135.48	4185067.24	3725932.13	3560733.77
K	4915837.52	4365575.33	3654841.84	4104371.93	3347168.93	2799839.03	4261373.80	3931691.13	4156621.43	4778237.84	3075833.44	6468044.73
L	5959184.45	5605444.51	4456466.66	3862793.09	3332156.95	2772469.03	3725559.00	3703173.59	4507017.99	4160460.15	3332290.98	6242388.10
M	5952770.74	4937321.12	3746653.01	4177923.15	3909308.34	3008016.91	3907697.69	3977366.99	4002966.71	4283107.31	3838311.54	5793516.76
N	6316664.07	5232035.79	4443658.12	4037769.46	3450540.62	3181568.92	3673124.27	3742846.90	4019692.30	4050787.23	4089829.89	5533988.02
O	4515302.42	4267437.11	4602991.80	3963511.62	3872754.04	3074719.68	3652940.94	3651190.98	4048551.90	4134279.21	4089818.12	4240218.51
P	4367593.84	4004951.18	4858970.60	3545752.97	4984755.16	3273712.81	3506761.30	3517193.56	4041259.03	3968434.81	3988364.90	3843520.68
Q	3965396.00	4055629.27	4523755.11	3346744.11	2719493.72	3351670.40	3612974.51	3433534.43	3562542.67	3714770.95	3725644.96	3861381.61
R	3887896.75	3855934.93	3635214.01	3238485.19	2870999.83	2983149.96	3893743.46	3920375.45	3454467.09	3612490.85	3557649.65	3681070.51
S	4334304.69	3997736.66	3704368.77	4914100.68	3173824.74	4522660.22	6152253.55	4288646.59	3591612.89	5585075.31	2916732.35	3026725.89
T	4649391.69	4163153.11	3854749.41	5751553.87	6154115.57	5522385.88	7393901.92	4629501.35	3849588.02	5934148.24	3413561.79	3185963.14
U	6094090.27	5325051.75	5373206.70	4705481.83	7487561.69	4344204.01	5245721.58	5037866.10	5335571.37	5129268.85	4139938.69	3362760.62
V	4706653.72	4179350.50	4149778.16	4261634.50	5783185.55	3202681.81	4048313.36	4151002.35	4290021.92	4497787.05	3439134.91	3330910.56
W	4913979.39	4674542.01	3598425.30	3540722.41	5005817.89	2921635.11	3705313.04	3827190.74	4616115.89	4623349.88	4809947.76	3957776.53
X	4405709.36	4250445.81	3995200.08	6691379.49	5730429.56	3088612.74	4570342.20	4675736.97	4827562.41	5815547.61	4725655.01	4080694.43
