 	1	2	3	4	5	6	7	8	9	10	11	12
A	16121105.39	1108679.69	9348417.03	1226895.33	9230963.55	908269.04	10005050.75	31224558.68	8556879.34	175989075.94	4704185.70	21698904.85
B	9312998.41	1347387.73	14035857.67	1995865.26	8437102.66	1231519.06	12321028.40	27721147.94	3719311.93	63672491.12	4201299.77	20475016.05
C	9406581.69	9239672.16	8893977.73	10482513.59	11226788.69	2028752.99	9168528.36	20688431.90	22885999.82	31758679.21	9968088.63	25899318.84
D	10359468.21	10155568.17	8194440.00	8355417.88	3995684.68	2390732.41	20016641.40	19965933.55	23729866.55	41975332.81	14584267.67	23590808.18
E	11111947.28	11957545.93	7308958.32	7961488.57	13111349.55	1523425.02	28344311.68	17662539.81	19219550.79	22953616.03	16016094.16	139358702.77
F	10470014.62	10615515.51	6379118.03	6593558.27	10751309.20	1634403.87	39944143.09	14176732.03	18205722.34	21537037.48	15597153.14	53228022.19
G	12644098.55	11071402.05	8890982.91	13581227.37	15207402.99	4261742.12	10141618.83	7726083.75	11010180.37	15704642.76	9480351.19	119107041.59
H	9428386.35	11357021.67	9555708.12	10741217.87	14542291.53	77909422.86	11532733.12	9031594.07	10610557.32	14148684.33	9626928.01	8020240.86
I	17373012.63	15650528.61	11968065.42	12253374.06	8323797.55	3793750.94	8364446.52	6880837.59	10748119.74	11792681.38	2278572.85	1606659.92
J	17282599.70	12831763.42	8537037.15	8422913.41	4181806.76	1743618.67	6409621.89	6926162.82	7633208.53	8927704.04	7617139.17	12041591.80
K	15431080.14	14116473.47	11264581.03	11730348.95	11849923.11	1876704.85	7814458.95	7961582.81	11370795.26	14904750.69	11923616.29	36587925.27
L	15950981.04	15746633.45	12468989.45	9942830.08	10121162.84	3237188.84	7570312.10	15075735.97	19571012.45	20144461.12	12054480.94	70692451.26
M	15987762.15	16286985.75	13974568.42	11466016.53	24681299.81	9344826.73	8097329.33	14458232.81	14939604.11	19053993.76	13449897.83	67898222.07
N	16607948.84	13617935.04	12099351.91	13621156.97	14814750.88	13756814.08	6472215.07	12685820.74	13741149.24	17040028.92	16482841.00	65519608.53
O	15189007.14	13627721.62	12481733.59	11486134.41	13011904.51	13091300.70	7932255.47	13977450.30	13263919.14	16876413.13	11662282.84	14399293.28
P	13755884.39	12725224.71	10727246.41	9019610.36	10543098.90	23125224.76	6431651.06	10415953.46	8735227.94	13255270.57	9291812.39	9158227.73
Q	14764577.77	14321027.73	11537154.09	10521044.49	4263848.56	7389629.36	4729375.89	10333364.60	8886073.15	13238853.92	8635363.24	9393276.05
R	14083029.46	10846396.86	10370077.69	9246373.29	3842633.84	3886218.29	7022170.38	11279981.85	7976084.44	12247620.56	7391518.69	8279402.48
S	35928868.66	29775598.82	22583739.46	23210593.60	5748746.52	7128310.69	14778124.22	9732924.98	10987202.30	15982001.00	2774707.94	2800248.46
T	36601299.49	35901732.97	23359361.42	23517525.83	15093332.81	8543112.16	22610835.81	10836559.84	9258020.89	17597781.36	5740982.48	9180881.83
U	19320375.83	19061831.81	15746812.25	20187137.46	18474966.19	8453073.49	21507249.59	13675931.42	14333465.83	18785388.92	9701271.00	12454106.37
V	14571130.72	12120764.00	11887485.10	13858481.69	13772805.23	2562480.29	12764427.47	10905063.34	9740151.00	12917441.91	9255023.58	10596539.18
W	16259217.90	18035682.77	11944658.31	13930485.15	24321367.68	2325267.26	8679322.98	7864762.53	11854515.39	16377764.86	13033540.48	11906855.12
X	13569645.91	12113375.21	10915230.42	10170470.54	8794378.36	6686613.87	13802883.67	10411077.43	10067143.23	20697058.54	12568341.56	11650511.30
