label	labeled
ABBR:exp	False
ENTY:other	False
ENTY:color	False
ENTY:event	False
ENTY:color	False
ENTY:other	False
ENTY:dismed	False
ENTY:plant	False
ENTY:dismed	False
ENTY:other	True
ENTY:letter	False
ENTY:dismed	False
ENTY:other	False
ENTY:dismed	False
ENTY:color	True
ENTY:plant	False
ENTY:letter	False
ENTY:letter	False
ENTY:cremat	False
HUM:ind	False
ENTY:plant	False
NUM:dist	False
ENTY:color	False
ENTY:letter	False
ENTY:sport	False
ENTY:dismed	False
NUM:date	False
ABBR:abb	False
ENTY:dismed	False
ENTY:plant	False
ENTY:currency	False
ENTY:cremat	False
ENTY:color	False
ENTY:cremat	False
NUM:dist	False
ENTY:body	False
ABBR:abb	False
DESC:reason	False
ENTY:other	False
ENTY:techmeth	False
ENTY:plant	False
ENTY:animal	False
ENTY:plant	False
ABBR:abb	False
ENTY:plant	False
ENTY:word	False
ENTY:word	False
ENTY:color	False
ENTY:food	False
ENTY:color	False
ENTY:color	False
ENTY:letter	True
ENTY:animal	True
ENTY:color	False
ENTY:color	False
ENTY:color	False
ENTY:event	True
ABBR:exp	False
ENTY:event	False
ENTY:sport	False
LOC:mount	False
ENTY:plant	True
ENTY:dismed	False
ABBR:exp	True
ENTY:letter	False
ABBR:exp	False
ENTY:plant	False
ABBR:abb	False
ENTY:color	False
ENTY:food	False
HUM:title	False
NUM:dist	False
ENTY:dismed	False
ENTY:food	False
ENTY:plant	False
ENTY:other	False
ABBR:abb	False
ENTY:color	False
ENTY:plant	False
ENTY:other	False
ABBR:exp	False
ABBR:abb	False
ENTY:food	False
ENTY:color	False
ENTY:color	False
ENTY:plant	False
ABBR:abb	False
ENTY:other	False
ENTY:color	True
ENTY:animal	False
DESC:reason	False
ENTY:dismed	False
ENTY:cremat	False
ENTY:event	False
ENTY:sport	True
ENTY:sport	True
NUM:date	True
ENTY:other	False
ENTY:event	False
ENTY:dismed	False
ENTY:substance	False
ENTY:color	False
ENTY:animal	False
ENTY:dismed	True
ENTY:termeq	False
ENTY:dismed	False
ENTY:event	True
ENTY:substance	False
ENTY:event	False
ENTY:food	False
ABBR:abb	False
DESC:desc	False
ENTY:substance	False
ENTY:letter	True
ENTY:food	False
ENTY:plant	False
ENTY:letter	False
DESC:def	False
ENTY:letter	False
ENTY:animal	False
ENTY:color	False
ENTY:color	False
ENTY:color	False
ENTY:dismed	False
ABBR:abb	False
ENTY:animal	False
ENTY:plant	False
ENTY:other	False
DESC:manner	False
ABBR:exp	False
ABBR:exp	False
ENTY:cremat	False
ENTY:event	False
ENTY:cremat	True
ABBR:exp	False
ENTY:substance	False
ENTY:animal	False
ENTY:plant	False
ABBR:abb	False
ENTY:other	False
DESC:desc	False
ENTY:event	False
ENTY:color	False
NUM:ord	False
