label	labeled
FilmFestival	True
Airline	True
Reptile	True
SoccerLeague	True
Saint	True
TennisPlayer	True
Anime	True
BadmintonPlayer	True
Planet	True
University	True
GolfTournament	True
AcademicJournal	True
Swimmer	True
AcademicJournal	True
Band	True
Newspaper	True
FootballMatch	True
TennisTournament	True
MountainRange	True
Village	True
GolfPlayer	True
OfficeHolder	True
Publisher	True
Magazine	True
Bank	True
GolfPlayer	True
AcademicJournal	True
EurovisionSongContestEntry	True
BusinessPerson	True
HandballTeam	True
MusicFestival	True
BasketballTeam	True
FootballMatch	True
NationalFootballLeagueSeason	True
MartialArtist	True
RecordLabel	True
Prison	True
Saint	True
Mollusca	True
Reptile	True
Planet	True
LawFirm	True
Prison	True
Fungus	True
ComicsCreator	True
ChessPlayer	True
Manga	True
Stadium	True
BadmintonPlayer	True
GrandPrix	True
Band	True
Noble	True
Diocese	True
Magazine	True
Road	True
FootballMatch	True
Mountain	True
Cricketer	True
Pope	True
MilitaryPerson	True
Monarch	True
HollywoodCartoon	True
SupremeCourtOfTheUnitedStatesCase	True
Gymnast	True
SoccerPlayer	True
Philosopher	True
Planet	True
Amphibian	True
Brewery	True
Cyclist	True
Baronet	True
EurovisionSongContestEntry	True
TableTennisPlayer	True
Architect	True
PoliticalParty	True
SupremeCourtOfTheUnitedStatesCase	True
River	True
Insect	True
TennisPlayer	True
Cyclist	True
Publisher	True
Arachnid	True
ScreenWriter	True
Reptile	True
HistoricBuilding	True
OlympicEvent	True
Manga	True
RailwayLine	True
ChristianBishop	True
Bridge	True
Restaurant	True
MilitaryPerson	True
Arachnid	True
University	True
Architect	True
SoccerLeague	True
Town	True
RugbyClub	True
HistoricBuilding	True
MilitaryUnit	True
CyclingRace	True
Manga	True
RadioStation	True
GolfPlayer	True
Village	True
ClassicalMusicComposition	True
SoapCharacter	True
VideoGame	True
SoapCharacter	True
Curler	True
Cave	True
Glacier	True
RadioStation	True
Monarch	True
RecordLabel	True
Fungus	True
SoccerClubSeason	True
Diocese	True
TennisTournament	True
Insect	True
Dam	True
Judge	True
ChessPlayer	True
Stadium	True
SoapCharacter	True
BasketballTeam	True
AmericanFootballPlayer	True
SoccerLeague	True
Theatre	True
NCAATeamSeason	True
SoapCharacter	True
CollegeCoach	True
Museum	True
SoapCharacter	True
Fungus	True
TennisPlayer	True
Philosopher	True
SolarEclipse	True
Amphibian	True
Airline	True
Arachnid	True
NCAATeamSeason	True
VideoGame	True
OfficeHolder	True
TradeUnion	True
TennisPlayer	True
Newspaper	True
Skier	True
RailwayLine	True
BaseballPlayer	True
Governor	True
HollywoodCartoon	True
Crustacean	True
PokerPlayer	True
President	True
Castle	True
ComicStrip	True
GaelicGamesPlayer	True
PublicTransitSystem	True
Album	True
Judge	True
Congressman	True
HorseRace	True
Stadium	True
Fish	True
Village	True
AustralianRulesFootballPlayer	True
SportsTeamMember	True
RecordLabel	True
Gymnast	True
Model	True
Album	True
Amphibian	True
PokerPlayer	True
Road	True
PublicTransitSystem	True
Amphibian	True
Album	True
ComicStrip	True
IceHockeyPlayer	True
Diocese	True
IceHockeyPlayer	True
Manga	True
HistoricBuilding	True
PlayboyPlaymate	True
AmericanFootballPlayer	True
Musical	True
OfficeHolder	True
MilitaryPerson	True
Village	True
Congressman	True
Arachnid	True
Painter	True
Manga	True
SoccerManager	True
Town	True
Airline	True
Swimmer	True
HistoricBuilding	True
Election	True
Rower	True
ShoppingMall	True
River	True
PublicTransitSystem	True
Airline	True
Fish	True
Hotel	True
Noble	True
NCAATeamSeason	True
MartialArtist	True
HollywoodCartoon	True
ShoppingMall	True
HollywoodCartoon	True
Skier	True
Philosopher	True
TennisTournament	True
BeautyQueen	True
MilitaryUnit	True
Bridge	True
HistoricBuilding	True
SoccerClubSeason	True
Comedian	True
RecordLabel	True
NCAATeamSeason	True
BasketballPlayer	True
Reptile	True
Hospital	True
HockeyTeam	True
SoccerClubSeason	True
GolfPlayer	True
GolfTournament	True
IceHockeyPlayer	True
Theatre	True
RadioStation	True
ArtistDiscography	True
GolfPlayer	True
Convention	True
Town	True
Skater	True
Bodybuilder	True
Fish	True
Conifer	True
Skier	True
Crustacean	True
Judge	True
TradeUnion	True
Saint	True
ArtificialSatellite	True
GaelicGamesPlayer	True
PoliticalParty	True
Cyclist	True
Lake	True
Legislature	True
Insect	True
HorseRider	True
SoccerManager	True
Restaurant	True
Racecourse	True
Judge	True
Noble	True
FootballMatch	True
MusicGenre	True
MountainRange	True
Swimmer	True
OfficeHolder	True
School	True
President	True
River	True
TelevisionStation	True
Mountain	True
Manga	True
SoapCharacter	True
Cricketer	True
HorseRace	True
Religious	True
MilitaryUnit	True
Painter	True
SoccerLeague	True
Crustacean	True
Philosopher	True
Bird	True
Judge	True
Gymnast	True
MilitaryUnit	True
Gymnast	True
Play	True
AmateurBoxer	True
Planet	True
Volcano	True
Engineer	True
Manga	True
President	True
Mollusca	True
VideoGame	True
Journalist	True
ComicsCreator	True
HorseRider	True
Single	True
Governor	True
Magazine	True
FigureSkater	True
FootballMatch	True
Town	True
SoccerManager	True
RugbyClub	True
Village	True
Gymnast	True
TennisPlayer	True
Diocese	True
ShoppingMall	True
Bank	True
Curler	True
Architect	True
CricketGround	True
AdultActor	True
Dam	True
Road	True
Fern	True
ComicsCreator	True
SumoWrestler	True
Dam	True
NascarDriver	True
Architect	True
Governor	True
SoccerLeague	True
FootballMatch	True
MilitaryUnit	True
Reptile	True
Cricketer	True
Philosopher	True
Manga	True
DartsPlayer	True
Bird	True
SoapCharacter	True
LawFirm	True
CollegeCoach	True
Hotel	True
Congressman	True
PoliticalParty	True
IceHockeyPlayer	True
NationalFootballLeagueSeason	True
RecordLabel	True
PlayboyPlaymate	True
Legislature	True
Bird	True
RecordLabel	True
Skier	True
Arachnid	True
GolfTournament	True
FigureSkater	True
BroadcastNetwork	True
MilitaryPerson	True
Reptile	True
Play	True
AmericanFootballPlayer	True
Prison	True
River	True
River	True
Swimmer	True
Noble	True
Cyclist	True
PokerPlayer	True
HorseRace	True
Philosopher	True
Governor	True
Governor	True
Painter	True
BasketballPlayer	True
Cyclist	True
BasketballLeague	True
Bridge	True
ArtificialSatellite	True
Election	True
River	True
University	True
NCAATeamSeason	True
HistoricBuilding	True
Lake	True
Saint	True
Newspaper	True
Lighthouse	True
ArtistDiscography	True
School	True
IceHockeyLeague	True
Manga	True
BusCompany	True
NationalFootballLeagueSeason	True
PrimeMinister	True
Prison	True
ChessPlayer	True
Album	True
RugbyPlayer	True
Bridge	True
SumoWrestler	True
Mountain	True
OfficeHolder	True
Skier	True
MountainRange	True
Fungus	True
Band	True
GolfPlayer	True
Medician	True
Anime	True
Bridge	True
Saint	True
SoapCharacter	True
Gymnast	True
SoccerClubSeason	True
BasketballPlayer	True
Bank	True
Judge	True
AcademicJournal	True
PoliticalParty	True
MountainRange	True
CultivatedVariety	True
Cyclist	True
Judge	True
RaceHorse	True
Bird	True
Racecourse	True
RugbyClub	True
Castle	True
Architect	True
Single	True
Election	True
SoccerPlayer	True
GolfPlayer	True
BusinessPerson	True
Insect	True
Bridge	True
CollegeCoach	True
Legislature	True
Dam	True
Museum	True
Stadium	True
Baronet	True
Noble	True
TennisPlayer	True
Museum	True
Noble	True
TradeUnion	True
ComicsCreator	True
SpeedwayRider	True
Airline	True
NationalFootballLeagueSeason	True
Monarch	True
Dam	True
Airline	True
Cyclist	True
Road	True
Cyclist	True
Bridge	True
MountainPass	True
Congressman	True
ArtistDiscography	True
GaelicGamesPlayer	True
Philosopher	True
ArtistDiscography	True
GaelicGamesPlayer	True
Amphibian	True
Election	True
FigureSkater	True
Cyclist	True
RadioHost	True
BusinessPerson	True
Manga	True
FigureSkater	True
Comedian	True
CollegeCoach	True
Airline	True
RugbyPlayer	True
NCAATeamSeason	True
Saint	True
OfficeHolder	True
Road	True
TelevisionStation	True
BadmintonPlayer	True
Bird	True
TableTennisPlayer	True
HistoricBuilding	True
SoccerPlayer	True
Fungus	True
GrandPrix	True
HockeyTeam	True
Swimmer	True
Governor	True
Mollusca	True
RugbyLeague	True
GolfPlayer	True
Convention	True
Planet	True
MountainRange	True
Prison	True
MilitaryConflict	True
ArtificialSatellite	True
Newspaper	True
SquashPlayer	True
Comedian	True
EurovisionSongContestEntry	True
HandballPlayer	True
Hotel	True
Baronet	True
Amphibian	True
Bridge	True
Theatre	True
FootballMatch	True
Newspaper	True
Arachnid	True
SoccerManager	True
BasketballPlayer	True
TennisPlayer	True
RugbyClub	True
GolfCourse	True
ChristianBishop	True
CyclingRace	True
SportsTeamMember	True
AmericanFootballPlayer	True
Amphibian	True
RugbyClub	True
MilitaryUnit	True
Saint	True
TennisPlayer	True
Road	True
Gymnast	True
Swimmer	True
PoliticalParty	True
SoccerTournament	True
BaseballPlayer	True
RaceHorse	True
BasketballTeam	True
Convention	True
WrestlingEvent	True
Album	True
RugbyPlayer	True
AcademicJournal	True
Stadium	True
AmericanFootballPlayer	True
PrimeMinister	True
PoliticalParty	True
Album	True
River	True
Town	True
FootballMatch	True
Restaurant	True
HandballPlayer	True
Lighthouse	True
FormulaOneRacer	True
Airport	True
AustralianRulesFootballPlayer	True
CultivatedVariety	True
BiologicalDatabase	True
Fish	True
IceHockeyPlayer	True
Lake	True
SoccerTournament	True
AdultActor	True
RailwayStation	True
Model	True
Village	True
CyclingRace	True
Economist	True
NCAATeamSeason	True
Theatre	True
SoapCharacter	True
EurovisionSongContestEntry	True
ComicsCreator	True
Mollusca	True
AdultActor	True
Insect	True
Bridge	True
FigureSkater	True
SoapCharacter	True
PublicTransitSystem	True
RecordLabel	True
RaceHorse	True
Band	True
SoccerTournament	True
CollegeCoach	True
MountainRange	True
CollegeCoach	True
Castle	True
BaseballPlayer	True
OfficeHolder	True
FootballMatch	True
Musical	True
Dam	True
PoliticalParty	True
Album	True
RadioStation	True
PoliticalParty	True
SpeedwayRider	True
Airport	True
Economist	True
SoccerPlayer	True
BeautyQueen	True
Skier	True
School	True
AustralianRulesFootballPlayer	True
Airline	True
Election	True
MilitaryPerson	True
ShoppingMall	True
University	True
Hospital	True
Monarch	True
MartialArtist	True
MartialArtist	True
Publisher	True
NetballPlayer	True
ShoppingMall	True
Cyclist	True
Airport	True
TelevisionStation	True
Religious	True
Stadium	True
Band	True
Museum	True
MilitaryConflict	True
Fungus	True
SoccerPlayer	True
CultivatedVariety	True
Saint	True
Insect	True
Cyclist	True
NCAATeamSeason	True
IceHockeyPlayer	True
Skier	True
Philosopher	True
Airline	True
HorseRace	True
LacrossePlayer	True
NationalFootballLeagueSeason	True
BasketballTeam	True
RailwayStation	True
Stadium	True
Model	True
Hospital	True
AcademicJournal	True
Bird	True
BaseballSeason	True
SoccerPlayer	True
OfficeHolder	True
