label	labeled
FilmFestival	False
Airline	True
Reptile	False
SoccerLeague	False
Saint	True
TennisPlayer	True
Anime	True
BadmintonPlayer	False
Planet	False
University	False
GolfTournament	False
AcademicJournal	True
Swimmer	False
AcademicJournal	False
Band	True
Newspaper	False
FootballMatch	False
TennisTournament	False
MountainRange	False
Village	True
GolfPlayer	False
OfficeHolder	False
Publisher	False
Magazine	False
Bank	False
GolfPlayer	False
AcademicJournal	False
EurovisionSongContestEntry	False
BusinessPerson	True
HandballTeam	False
MusicFestival	False
BasketballTeam	True
FootballMatch	False
NationalFootballLeagueSeason	False
MartialArtist	False
RecordLabel	False
Prison	False
Saint	False
Mollusca	True
Reptile	False
Planet	False
LawFirm	False
Prison	True
Fungus	True
ComicsCreator	True
ChessPlayer	True
Manga	True
Stadium	False
BadmintonPlayer	True
GrandPrix	True
Band	False
Noble	False
Diocese	True
Magazine	True
Road	True
FootballMatch	False
Mountain	False
Cricketer	True
Pope	True
MilitaryPerson	False
Monarch	True
HollywoodCartoon	True
SupremeCourtOfTheUnitedStatesCase	True
Gymnast	False
SoccerPlayer	False
Philosopher	False
Planet	True
Amphibian	True
Brewery	False
Cyclist	True
Baronet	True
EurovisionSongContestEntry	True
TableTennisPlayer	True
Architect	True
PoliticalParty	True
SupremeCourtOfTheUnitedStatesCase	True
River	True
Insect	True
TennisPlayer	False
Cyclist	True
Publisher	True
Arachnid	True
ScreenWriter	False
Reptile	False
HistoricBuilding	False
OlympicEvent	False
Manga	True
RailwayLine	False
ChristianBishop	False
Bridge	True
Restaurant	False
MilitaryPerson	True
Arachnid	True
University	False
Architect	False
SoccerLeague	True
Town	True
RugbyClub	True
HistoricBuilding	True
MilitaryUnit	True
CyclingRace	True
Manga	False
RadioStation	True
GolfPlayer	True
Village	False
ClassicalMusicComposition	True
SoapCharacter	False
VideoGame	False
SoapCharacter	False
Curler	True
Cave	True
Glacier	False
RadioStation	True
Monarch	False
RecordLabel	False
Fungus	False
SoccerClubSeason	True
Diocese	True
TennisTournament	False
Insect	False
Dam	True
Judge	True
ChessPlayer	False
Stadium	True
SoapCharacter	True
BasketballTeam	True
AmericanFootballPlayer	True
SoccerLeague	True
Theatre	False
NCAATeamSeason	False
SoapCharacter	False
CollegeCoach	True
Museum	True
SoapCharacter	False
Fungus	True
TennisPlayer	True
Philosopher	True
SolarEclipse	True
Amphibian	True
Airline	True
Arachnid	True
NCAATeamSeason	True
VideoGame	False
OfficeHolder	False
TradeUnion	False
TennisPlayer	True
Newspaper	False
Skier	False
RailwayLine	False
BaseballPlayer	True
Governor	False
HollywoodCartoon	True
Crustacean	False
PokerPlayer	True
President	False
Castle	True
ComicStrip	True
GaelicGamesPlayer	True
PublicTransitSystem	False
Album	True
Judge	False
Congressman	True
HorseRace	False
Stadium	False
Fish	True
Village	True
AustralianRulesFootballPlayer	False
SportsTeamMember	False
RecordLabel	True
Gymnast	True
Model	False
Album	True
Amphibian	False
PokerPlayer	True
Road	True
PublicTransitSystem	False
Amphibian	False
Album	False
ComicStrip	False
IceHockeyPlayer	False
Diocese	True
IceHockeyPlayer	True
Manga	True
HistoricBuilding	False
PlayboyPlaymate	False
AmericanFootballPlayer	False
Musical	False
OfficeHolder	False
MilitaryPerson	True
Village	True
Congressman	True
Arachnid	False
Painter	False
Manga	True
SoccerManager	True
Town	False
Airline	False
Swimmer	False
HistoricBuilding	True
Election	False
Rower	False
ShoppingMall	True
River	True
PublicTransitSystem	True
Airline	True
Fish	True
Hotel	False
Noble	True
NCAATeamSeason	False
MartialArtist	True
HollywoodCartoon	False
ShoppingMall	False
HollywoodCartoon	False
Skier	False
Philosopher	True
TennisTournament	True
BeautyQueen	True
MilitaryUnit	True
Bridge	False
HistoricBuilding	False
SoccerClubSeason	True
Comedian	False
RecordLabel	False
NCAATeamSeason	False
BasketballPlayer	False
Reptile	False
Hospital	True
HockeyTeam	False
SoccerClubSeason	False
GolfPlayer	False
GolfTournament	False
IceHockeyPlayer	True
Theatre	False
RadioStation	False
ArtistDiscography	False
GolfPlayer	False
Convention	False
Town	True
Skater	False
Bodybuilder	False
Fish	False
Conifer	True
Skier	True
Crustacean	True
Judge	True
TradeUnion	True
Saint	False
ArtificialSatellite	False
GaelicGamesPlayer	False
PoliticalParty	True
Cyclist	True
Lake	True
Legislature	True
Insect	False
HorseRider	True
SoccerManager	True
Restaurant	False
Racecourse	True
Judge	True
Noble	True
FootballMatch	False
MusicGenre	False
MountainRange	True
Swimmer	False
OfficeHolder	True
School	True
President	True
River	True
TelevisionStation	True
Mountain	True
Manga	False
SoapCharacter	False
Cricketer	True
HorseRace	True
Religious	True
MilitaryUnit	True
Painter	False
SoccerLeague	True
Crustacean	True
Philosopher	False
Bird	False
Judge	False
Gymnast	False
MilitaryUnit	False
Gymnast	True
Play	False
AmateurBoxer	True
Planet	True
Volcano	False
Engineer	False
Manga	True
President	False
Mollusca	True
VideoGame	False
Journalist	True
ComicsCreator	False
HorseRider	False
Single	False
Governor	True
Magazine	False
FigureSkater	True
FootballMatch	False
Town	True
SoccerManager	False
RugbyClub	False
Village	False
Gymnast	False
TennisPlayer	True
Diocese	False
ShoppingMall	False
Bank	False
Curler	False
Architect	False
CricketGround	False
AdultActor	False
Dam	False
Road	True
Fern	True
ComicsCreator	False
SumoWrestler	True
Dam	False
NascarDriver	True
Architect	True
Governor	False
SoccerLeague	False
FootballMatch	False
MilitaryUnit	False
Reptile	False
Cricketer	True
Philosopher	True
Manga	True
DartsPlayer	True
Bird	True
SoapCharacter	True
LawFirm	True
CollegeCoach	True
Hotel	False
Congressman	False
PoliticalParty	False
IceHockeyPlayer	False
NationalFootballLeagueSeason	False
RecordLabel	False
PlayboyPlaymate	False
Legislature	True
Bird	True
RecordLabel	True
Skier	False
Arachnid	True
GolfTournament	True
FigureSkater	False
BroadcastNetwork	True
MilitaryPerson	False
Reptile	False
Play	True
AmericanFootballPlayer	False
Prison	False
River	True
River	False
Swimmer	True
Noble	False
Cyclist	True
PokerPlayer	False
HorseRace	True
Philosopher	True
Governor	False
Governor	False
Painter	False
BasketballPlayer	False
Cyclist	False
BasketballLeague	False
Bridge	True
ArtificialSatellite	False
Election	True
River	True
University	False
NCAATeamSeason	False
HistoricBuilding	True
Lake	False
Saint	False
Newspaper	True
Lighthouse	True
ArtistDiscography	True
School	True
IceHockeyLeague	False
Manga	False
BusCompany	True
NationalFootballLeagueSeason	False
PrimeMinister	True
Prison	True
ChessPlayer	True
Album	True
RugbyPlayer	False
Bridge	False
SumoWrestler	False
