label	labeled
scala	False
oracle	False
hibernate	False
scala	False
cocoa	False
osx	False
sharepoint	False
matlab	False
oracle	False
haskell	False
cocoa	False
wordpress	False
spring	False
magento	False
svn	False
ajax	False
magento	False
scala	False
bash	False
magento	False
excel	False
spring	False
linq	False
wordpress	False
haskell	False
qt	False
qt	False
oracle	False
bash	False
hibernate	False
svn	False
drupal	False
cocoa	False
oracle	False
cocoa	False
bash	False
bash	False
qt	False
linq	False
bash	False
svn	False
apache	True
scala	False
cocoa	False
qt	False
magento	True
osx	False
spring	False
haskell	False
svn	False
visual-studio	False
matlab	False
cocoa	False
drupal	False
magento	False
apache	False
matlab	True
qt	False
wordpress	False
scala	False
sharepoint	False
haskell	False
ajax	True
apache	False
qt	False
matlab	False
sharepoint	False
hibernate	False
magento	True
linq	False
ajax	False
bash	False
hibernate	False
apache	False
bash	False
hibernate	False
wordpress	False
qt	False
scala	False
spring	False
scala	False
wordpress	False
matlab	False
drupal	False
excel	False
haskell	False
osx	False
drupal	False
scala	False
osx	True
osx	False
matlab	False
ajax	False
spring	False
drupal	True
sharepoint	False
linq	True
svn	False
qt	False
excel	False
cocoa	False
visual-studio	False
sharepoint	False
oracle	False
matlab	False
bash	False
cocoa	False
apache	False
qt	False
spring	False
oracle	False
apache	True
apache	False
bash	False
sharepoint	False
excel	False
bash	False
oracle	False
svn	False
wordpress	False
excel	False
apache	False
matlab	False
drupal	False
svn	False
hibernate	False
magento	False
apache	False
wordpress	False
excel	False
bash	True
matlab	False
sharepoint	False
matlab	False
magento	False
ajax	False
haskell	False
osx	False
matlab	False
visual-studio	False
wordpress	False
magento	False
wordpress	False
visual-studio	False
sharepoint	True
ajax	False
matlab	False
osx	True
drupal	False
qt	False
visual-studio	False
haskell	False
linq	False
scala	False
haskell	False
haskell	False
osx	False
linq	False
linq	False
sharepoint	False
drupal	False
qt	False
apache	False
excel	False
ajax	False
spring	False
svn	False
oracle	False
cocoa	False
bash	True
wordpress	False
sharepoint	False
drupal	False
drupal	False
scala	False
osx	False
osx	True
visual-studio	False
scala	False
matlab	True
haskell	False
apache	False
apache	False
apache	False
ajax	False
scala	False
spring	False
excel	False
svn	False
osx	False
scala	False
cocoa	False
linq	False
ajax	False
cocoa	False
svn	False
matlab	False
qt	False
magento	False
qt	False
linq	False
bash	False
bash	False
matlab	False
qt	False
drupal	False
magento	False
matlab	True
hibernate	False
osx	False
magento	True
visual-studio	False
qt	False
drupal	False
osx	False
bash	False
wordpress	False
osx	True
hibernate	False
spring	False
qt	False
spring	True
cocoa	True
oracle	False
visual-studio	False
magento	False
spring	False
haskell	False
bash	False
haskell	False
hibernate	False
linq	False
visual-studio	False
svn	False
bash	False
matlab	False
hibernate	False
matlab	False
visual-studio	False
wordpress	False
sharepoint	False
excel	False
wordpress	True
cocoa	False
visual-studio	False
matlab	False
hibernate	False
excel	False
scala	False
matlab	False
osx	False
visual-studio	False
matlab	False
drupal	False
drupal	True
apache	False
scala	False
wordpress	False
wordpress	False
sharepoint	False
haskell	False
osx	False
bash	False
oracle	False
scala	False
linq	False
cocoa	False
sharepoint	False
wordpress	False
drupal	False
spring	False
visual-studio	True
excel	False
sharepoint	False
ajax	False
hibernate	False
ajax	False
matlab	False
apache	False
drupal	False
qt	True
osx	False
spring	False
cocoa	False
haskell	False
scala	False
wordpress	False
apache	False
qt	False
cocoa	False
haskell	False
osx	False
excel	False
excel	False
excel	False
osx	False
osx	False
excel	False
matlab	False
wordpress	False
hibernate	False
bash	False
spring	False
qt	False
haskell	False
spring	False
linq	False
qt	False
wordpress	False
oracle	False
visual-studio	False
visual-studio	False
linq	False
matlab	False
haskell	True
oracle	False
excel	False
cocoa	False
linq	False
apache	False
oracle	False
excel	False
haskell	True
osx	False
excel	False
magento	False
qt	False
sharepoint	False
magento	True
ajax	False
scala	False
cocoa	False
cocoa	False
visual-studio	False
ajax	False
bash	False
visual-studio	False
wordpress	False
bash	False
apache	False
osx	False
visual-studio	False
oracle	False
apache	False
apache	False
sharepoint	False
magento	False
magento	False
visual-studio	True
haskell	False
visual-studio	True
hibernate	False
scala	False
scala	False
svn	False
spring	False
visual-studio	False
oracle	False
bash	False
osx	False
hibernate	False
cocoa	False
excel	False
hibernate	False
magento	False
svn	True
drupal	False
osx	False
magento	False
magento	False
cocoa	False
svn	False
cocoa	False
linq	False
matlab	False
drupal	True
apache	False
svn	False
svn	False
sharepoint	False
bash	False
oracle	False
haskell	False
excel	False
scala	False
excel	False
qt	False
magento	False
ajax	False
visual-studio	False
linq	False
drupal	False
scala	True
wordpress	False
ajax	False
cocoa	False
apache	False
hibernate	False
haskell	False
visual-studio	False
ajax	False
linq	False
spring	False
hibernate	False
excel	False
osx	False
excel	False
scala	False
haskell	False
