label	labeled
weather	False
map	False
cookbook	False
health	False
chat	False
cookbook	False
cookbook	True
train	False
calc	False
translation	False
music	False
tvchannel	False
train	False
poetry	False
chat	False
telephone	False
radio	True
contacts	False
lottery	False
health	False
website	False
stock	False
news	False
bus	False
chat	False
telephone	False
poetry	True
chat	False
chat	False
app	False
chat	False
chat	False
cookbook	False
cookbook	False
chat	False
stock	False
poetry	True
contacts	False
app	False
chat	False
chat	False
video	False
flight	False
chat	False
map	False
video	False
video	True
poetry	False
chat	False
radio	False
chat	False
chat	False
epg	False
calc	False
map	False
chat	False
stock	False
chat	False
lottery	False
calc	False
video	False
weather	False
message	False
chat	False
video	False
match	False
train	False
cookbook	False
cookbook	False
chat	False
chat	False
train	False
tvchannel	True
schedule	False
novel	False
video	False
website	False
chat	False
map	False
chat	False
chat	False
poetry	False
news	False
cookbook	False
flight	False
website	False
epg	False
chat	False
chat	False
riddle	False
video	True
flight	False
chat	False
music	True
epg	False
video	False
chat	False
video	False
train	False
chat	False
train	False
map	False
video	False
poetry	False
poetry	False
chat	True
cookbook	False
chat	False
email	False
cookbook	False
chat	False
video	False
chat	True
chat	False
datetime	False
cookbook	False
video	False
video	False
chat	False
video	False
telephone	False
message	False
chat	False
message	False
telephone	True
news	False
chat	True
translation	False
translation	False
website	False
chat	False
weather	False
epg	False
stock	False
cookbook	False
chat	False
epg	False
chat	False
datetime	True
cookbook	False
chat	False
datetime	False
telephone	False
cookbook	True
flight	False
epg	False
poetry	False
epg	False
chat	False
chat	False
weather	False
flight	False
epg	False
tvchannel	False
chat	False
chat	False
chat	False
match	False
datetime	False
epg	True
translation	False
app	False
cinemas	False
video	False
chat	False
tvchannel	False
chat	False
cinemas	False
schedule	False
health	False
message	True
website	False
translation	False
chat	False
telephone	False
video	False
cookbook	False
train	False
epg	False
cookbook	False
music	False
music	False
app	False
chat	False
cookbook	False
music	False
video	False
chat	False
video	False
cookbook	False
poetry	False
health	False
epg	False
video	True
chat	True
map	False
epg	False
contacts	False
weather	False
cookbook	True
telephone	False
app	False
chat	False
app	False
stock	False
bus	False
bus	False
chat	True
translation	False
stock	False
bus	False
cookbook	False
train	False
cinemas	False
chat	False
poetry	True
health	False
bus	False
message	False
cookbook	False
chat	True
cookbook	False
video	True
chat	False
weather	False
train	False
news	False
