	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	-0.0404	0.1969	-0.0418	-0.2356	-0.2599	-0.2736	-0.1514	0.0526	0.0658	-0.0317	0.1574	0.1574	0.2066	-0.1258	-0.1963	-0.121	-0.0202	0.0859	0.3024	0.0374	0.3344	0.3344	0.4892
-4	0.1043	0.3331	0.0603	0.3869	-0.2945	-0.3405	-0.3184	-0.0019	0.0699	-0.0203	0.1307	0.1307	0.1647	-0.2458	-0.4411	-0.199	0.0736	-0.3174	0.3253	0.4924	0.284	0.284	0.6268
-3	0.1113	-0.2394	-0.3391	-0.0047	-0.1163	-0.147	-0.1715	-0.1293	-0.1968	-0.3058	0.3997	0.3997	0.4268	0.0858	-0.9934	-0.7194	-0.3693	0.0915	0.6204	0.8167	-0.263	-0.263	0.5137
-2	0.3081	0.283	0.1472	0.128	0.4786	0.0005	-0.2545	-0.1292	-0.2861	-0.6129	-0.6956	-0.6956	-0.7122	-0.2926	-0.6051	-0.265	0.0102	0.3734	0.3172	0.7951	-0.0645	-0.0645	0.1981
-1	-1.9622	-2.3379	-1.3516	-0.7533	-1.4504	-0.1036	-0.0383	0.9392	0.8736	-0.4472	-0.0845	-0.0845	-0.853	-0.2579	-2.5532	-2.1887	-1.5095	0.8719	1.798	1.0134	1.8178	1.8178	2.2472
1	-2.739	-0.9523	0.3922	0.0857	-0.7121	-0.352	0.8572	0.8803	-0.1648	0.6925	-0.4636	-0.4636	-0.0305	0.7252	-2.6019	-2.4722	-0.2319	-1.6359	-0.2364	1.4553	1.0644	1.0644	1.976
2	-0.89	-1.7456	-0.6725	-0.0519	-0.5334	-0.2928	0.0717	0.1089	-0.0836	-0.0171	0.4324	0.4324	1.1593	-0.2961	-1.5592	-1.0567	-0.4686	0.0961	0.8718	1.0889	1.512	1.512	2.8141
3	0.4156	-0.9775	-0.7555	0.2536	-1.2301	-0.6868	1.0495	1.7098	0.8791	0.7094	0.4804	0.4804	0.482	-0.4637	-2.4524	-1.9309	-0.6708	-1.3401	-1.4006	-1.5585	-1.1382	-1.1382	0.1085
4	0.6003	0.2068	-0.3491	0.0021	0.0249	-0.1747	-0.3984	-0.3638	-0.595	-0.0164	0.178	0.178	1.0145	0.3672	-0.8195	-0.5321	-0.2448	-0.479	-0.1313	0.3572	0.1264	0.1264	0.5299
5	0.7405	0.1989	-0.0113	-0.0022	0.0304	0.2885	-0.2737	-0.3617	-0.1885	-0.2002	0.144	0.144	0.2745	-0.0108	-0.6989	-0.7066	-0.371	-0.3224	0.3365	0.2888	-0.2312	-0.2312	0.3946
