	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	25502175.15	24449215.57	21280596.68	22142650.42	20175337.99	17912529.78	17320211.19	17448915.28	18991999.23	19038209.32	21736189.88	38577265.97	26749996.27	18414042.56	16013785.26	17071295.32	20618876.61	23004783.61	28685540.78	25964192.11	28983115.64	28983115.64	30747928.13
-4	21612741.47	21285787.42	20705348.13	25572332.74	14731109.3	12786048.99	14490804.52	16666825.19	17637377.22	16826786.67	22191383.37	37582301.51	24237824.84	16164012.38	10462177.77	12440576.54	17381541.94	14662816.07	27389955.2	30966778.86	24056064.93	24056064.93	36323730.91
-3	13220351.59	15229895.53	14138454.11	22539380.74	15782184.3	14644078.74	10796193.0	10774698.76	11283122.29	12427651.9	15581028.91	61064115.6	18550243.66	13689810.69	7505405.93	8793130.02	16343506.75	19161011.27	31435420.24	43154639.07	23735538.97	23735538.97	26940297.7
-2	20502728.99	19564415.66	17829948.67	23904338.45	19197587.96	14619820.35	13594796.64	12387710.11	14322256.76	10710409.82	10586306.39	31743568.99	14451183.09	14960011.4	8507955.5	9751773.91	18030332.21	19157553.1	25679415.3	29680079.36	29768171.78	29768171.78	25355304.64
-1	11633394.74	5167706.34	5638784.44	9108682.66	4041111.67	13439405.95	30076516.11	45543967.69	16789643.06	8018935.25	7226786.38	20983753.44	6832004.43	5296724.5	2405557.56	2232480.46	3967400.57	3085001.44	7256634.41	10325894.76	23969470.11	23969470.11	13301703.31
1	3691584.41	48357228.69	23075948.25	14117817.9	13994430.09	13141109.82	15302137.59	11172616.58	8148466.61	14694865.81	9369192.84	17371693.8	20907524.55	8984520.61	3077804.98	4005309.34	10291886.76	6142293.59	8762014.41	19286880.82	20447267.56	20447267.56	52285421.0
2	9198608.77	9572546.04	13633318.2	20699855.22	21950513.16	19715979.33	18265085.2	18264430.08	12973135.27	14314526.28	15891672.94	20570079.67	14909443.72	7318295.79	7036073.14	9009993.35	10552008.15	8524437.52	7738863.91	17842708.38	23107570.93	23107570.93	26745858.63
3	6473118.2	9698931.16	7581056.34	16247360.11	8940927.2	10129652.42	21460365.95	30287631.49	19391657.66	13034888.16	51885291.47	44931687.9	26316193.8	12485235.65	5264910.72	9091215.81	5937888.1	5810919.41	6744900.57	6478002.17	7536131.06	7536131.06	11391624.3
4	12489484.27	17260210.29	11827720.66	16840401.33	12498934.45	12610325.51	12323582.75	11935400.78	11744308.27	15964672.18	15912496.13	14021426.85	18656693.42	13183290.06	13163368.98	15238241.34	14463607.24	9878694.7	10505586.8	11754074.0	9205972.1	9205972.1	17711405.77
5	30023719.24	21356044.67	20897294.76	22326327.44	23222153.01	18695044.23	19113475.0	16501149.82	21172790.61	17566740.16	25119040.55	31251828.06	23353682.16	17997102.86	21453208.88	25074335.54	17191555.11	14634553.41	15891698.66	14221371.18	13032785.22	13032785.22	16740773.72
