	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	133281295.62	143826622.0	131266895.76	128616901.21	131489622.37	117089634.27	121519270.0	134830613.13	139204582.34	147606973.41	159447669.45	326067582.34	188525305.88	164156986.13	159051420.28	160510677.19	164679443.08	170338672.17	182314007.79	165982896.08	137651447.05	137651447.05	148676839.87
-4	152434806.68	138158011.65	134767909.99	134605635.51	107339211.17	88121540.74	112449836.36	114459017.43	127765607.03	113737787.55	183105328.75	314785272.99	236836580.9	145267093.19	104288104.67	116527716.66	155426909.16	127828410.31	154383164.78	184465126.2	129348571.4	129348571.4	175453468.76
-3	100851751.71	110466797.44	111955766.05	126458863.67	141362569.44	118862045.53	98340998.77	84527622.99	112200270.42	125492702.38	147043174.28	329827869.46	186231723.58	151688043.32	93502381.06	100372187.22	123244216.02	160818221.4	160405147.45	173586785.25	106076044.84	106076044.84	156261719.49
-2	115910814.32	132945898.93	125765628.45	120698342.94	151014867.11	116099739.63	104952096.33	97423968.05	135240973.36	105758438.78	125402931.3	319395311.24	145762052.93	147647029.13	110002985.69	114695218.95	141543657.95	159138707.71	157176258.95	167545273.04	108270850.19	108270850.19	147880078.39
-1	80674307.51	46996777.91	71516197.43	100449436.12	74568624.07	84166700.28	122095824.11	136887284.34	144634048.8	100182412.08	117052027.01	373318434.47	85889198.62	141896868.87	27078511.12	26941709.87	94863295.89	222666228.95	215859301.12	87816058.28	86102081.43	86102081.43	362910978.68
1	29077864.87	83100220.28	158413171.88	117521641.84	91684546.35	86334331.06	242865227.34	175599135.28	116335140.73	179522732.71	201784033.94	294949142.18	205645451.58	136803170.34	28605384.44	29627157.82	90224339.83	41144417.98	45344612.4	60739948.09	129866269.62	129866269.62	197344784.3
2	81059695.82	55128647.41	78182459.84	118527619.96	102531052.44	100655104.02	139584003.97	142934343.8	123034341.69	131570254.22	151105435.64	269589154.21	218821452.68	90687178.33	100185972.83	130625089.95	103978307.21	103051510.51	78048613.65	88181133.1	63568927.36	63568927.36	145570652.23
3	82805052.17	60088880.64	14318921.72	106107993.62	76812280.39	74072654.12	177916494.21	254734288.26	223369599.02	171596614.54	197900431.24	189096764.53	181022532.86	91963488.62	40819088.17	68561821.63	57632812.75	49229616.79	44299495.37	32539171.67	31845947.61	31845947.61	59857558.42
4	126034547.16	140154619.61	106033285.92	122593900.46	114533373.27	99406598.11	108125373.6	100517717.75	106534523.78	121447659.47	128928861.58	135701651.68	209326203.51	131995898.4	115052682.87	118242217.35	117745648.72	91804051.4	93452148.41	106108843.11	81708822.9	81708822.9	121684062.11
5	210786448.16	180321489.67	168099597.29	174434215.37	182872259.59	157043090.02	142508862.43	127478955.07	169903301.3	158446136.18	199299076.4	301346973.46	243303633.24	173143216.01	168172964.02	177709545.38	156586249.42	159377917.25	173945809.44	142789313.11	138655705.56	138655705.56	133384289.08
