	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	53421831.3	55182492.85	47171507.11	34338019.31	42122560.3	37360932.67	32761715.8	33233840.48	31351880.31	35483880.77	36792927.89	53182817.78	34498203.41	42560816.84	40941020.88	42209232.89	48619241.63	47316712.02	63411042.13	58784346.89	58671822.94	58671822.94	60842764.85
-4	47801411.6	53369481.48	45418557.27	42098160.85	33238344.89	32722235.45	29409495.61	33251647.68	32116666.12	36428266.05	31016171.76	65781803.09	31285439.62	35085856.69	29225012.35	32344072.15	43478381.05	38307039.38	67130511.32	66904229.86	48120898.19	48120898.19	56361994.0
-3	35743824.81	42487086.9	34336171.99	42081712.09	42327506.61	40723420.1	24173443.05	23632743.0	28461271.96	33227375.81	38797573.93	78900061.57	37074602.76	41041330.33	18325315.97	24112024.76	36087924.77	53518023.52	66162698.25	81185385.8	45191868.71	45191868.71	60504133.86
-2	49249176.41	51423897.08	42701446.71	42726329.8	42365610.52	39138376.71	27761292.87	22920143.56	24869840.24	22055115.54	16984511.06	39717599.57	17429181.61	28380725.47	21743539.89	25772871.57	42063254.43	47521891.98	59746873.17	74033294.14	58775194.57	58775194.57	42633218.81
-1	17206141.14	11210886.65	14889360.21	20881945.22	11063554.37	37608051.98	56313368.74	78756058.94	43779736.4	24260847.84	15791924.98	37830881.4	13738377.5	14426656.94	7383970.54	7889489.95	14348031.17	10273869.59	21216482.89	38588524.96	68437153.84	68437153.84	21344928.71
1	7152865.16	101892150.46	68923243.44	35219403.86	37182631.28	29093956.83	22844227.31	17952895.48	14755261.51	35716872.28	14892692.46	29189960.42	30779247.19	19413575.68	6360951.75	10769948.35	37315185.78	17309889.67	42761192.43	64398256.24	25174408.72	25174408.72	39201580.02
2	39608998.68	24256979.32	38049939.77	44908275.33	45807884.61	54582437.72	36393201.07	26578422.25	23554470.87	25497317.02	24553456.16	33098084.0	19324065.25	20453597.01	26290620.84	38661230.09	29397318.77	26838126.64	17027936.3	36086199.49	50888020.76	50888020.76	56833859.05
3	16192776.11	22116597.58	17257538.33	32782389.68	17414107.61	20753445.37	36875502.38	63536336.65	70848442.03	26569669.7	54329756.81	57097540.97	53909457.55	23552056.57	17128698.01	37252413.09	11859309.12	12840040.64	6775693.62	6538935.77	7310210.61	7310210.61	14168652.27
4	26970385.53	41325567.57	27972027.53	39700298.0	29783884.11	29156011.33	24545128.96	23316306.82	36385173.93	37565797.59	36759339.5	32442472.74	33780665.77	38698784.05	43505429.57	55266528.89	32274566.22	25750313.03	18119346.63	20783017.87	12045865.68	12045865.68	20337661.36
5	51751513.13	49190812.2	41021965.65	46806169.82	46320132.38	47984284.36	34463838.0	31272601.79	36585698.39	41128276.62	44867070.02	63597376.15	43024080.45	47395700.56	60950500.04	78023648.29	38148627.87	40788325.88	29299023.6	27186669.53	20717847.49	20717847.49	28197820.64
