	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	27559177.29	28200022.52	27353384.01	25816129.15	21346209.36	21431514.97	26884348.54	28886616.21	26207507.57	32915035.89	33700374.68	51053384.03	31670488.71	28321758.91	24633478.03	27421804.51	26086793.02	32691252.0	30539172.76	25443789.94	26579864.58	26579864.58	30391336.96
-4	26206079.99	26283047.71	26565074.33	25326847.31	18513534.88	16803700.71	23634197.44	25789941.94	28161988.08	26217478.3	28804550.77	52048067.42	30814850.7	25130068.5	18781540.23	24604416.8	25708537.33	21006521.57	30441532.51	36068307.71	22871486.79	22871486.79	32287701.93
-3	23575117.17	18980659.76	17273408.87	22076279.94	19836090.37	18165954.58	20417893.03	19483005.66	19804818.28	27001624.17	34771330.38	56784301.57	41418814.07	24439262.25	15699111.99	17760521.88	21756180.45	26901157.09	29787869.92	41727827.11	20624493.06	20624493.06	28071080.75
-2	28689396.1	24997428.26	23159711.19	23267723.73	27515237.19	20844426.77	25806008.65	20983566.54	31280667.28	19117484.82	22437214.21	54491906.77	21659246.84	20917690.83	17011488.62	18529417.31	23188705.53	29066155.57	27411605.8	29699256.92	24154353.14	24154353.14	27445274.45
-1	9517888.93	5575696.08	8016930.53	10408507.2	6782059.61	14250999.71	28115190.09	50404079.73	52436412.26	28120444.36	35556021.04	55935551.87	19245324.4	23543661.56	5318667.96	5053430.8	8801368.89	10648339.0	6789720.62	7526900.16	16481077.71	16481077.71	22791505.3
1	3524584.78	21447854.57	27090579.98	17803104.51	17291068.28	15811977.19	30744847.06	22808943.61	20127358.8	27823607.7	18563448.54	34547024.03	46999654.32	12790646.39	7744426.29	10199836.01	18732073.25	9075666.54	13038255.89	26474674.49	21268608.33	21268608.33	23684317.24
2	12654912.0	10861358.08	17298059.69	20383624.94	20839632.37	25302230.76	25210934.93	23634785.19	17583338.21	20909921.25	26168812.96	45282888.39	33236520.22	13501645.04	17374080.18	25142377.71	18367954.84	16456911.4	11171574.94	22395489.5	28765800.15	28765800.15	31343953.23
3	11122963.85	15273995.4	21384710.79	22157964.6	23031626.48	19032804.05	26083175.16	28557148.92	16111781.17	18625601.56	28363912.08	45560607.65	36205581.02	20017572.69	20396341.88	32668926.94	14534260.74	17826289.35	6938613.13	6072767.18	7192567.61	7192567.61	8707938.54
4	15257672.95	18326298.81	14901917.27	20066814.76	14787789.92	18108510.48	18645580.62	20022160.34	18083442.46	27166069.72	21698585.25	26188968.98	33103360.91	20132755.81	23128544.64	30246785.66	21126706.12	15383268.69	12454057.42	13051526.71	10332016.26	10332016.26	11903185.45
5	41131195.71	31445416.68	30434259.36	32804538.14	25233777.92	27271052.21	29797685.3	26583003.67	35123085.38	41363087.23	48831094.52	104304744.5	50241892.04	30367346.74	34987644.14	41815214.08	27262092.49	31693763.64	25238851.49	22579120.16	15703771.49	15703771.49	22856738.47
