	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	144950848.62	174167143.28	113236209.55	97884404.71	144306559.49	143065789.16	127624270.53	145186182.06	134678952.65	142071242.23	176928184.92	211089486.66	135006746.76	155036176.15	188557790.43	205180310.08	154388474.1	171283337.0	126565912.23	115746129.88	102759741.52	102759741.52	96403757.17
-4	142471374.25	172723654.95	135146537.7	72785871.18	122002172.31	104930758.58	104711663.32	105364379.11	120775752.75	111533385.14	129785557.0	219634898.79	137033193.0	132603157.31	167322107.38	161782044.63	153643088.25	144631993.75	123987271.06	123292282.0	94394890.69	94394890.69	116279532.45
-3	121222951.8	117583264.46	92179706.54	58890767.18	134006947.28	128428529.02	113831415.95	95993919.76	103263749.02	119522299.18	145849711.14	240127922.01	139063518.8	130416821.94	100071216.9	113194839.5	122735734.31	153057090.2	118675600.25	127794056.78	93021407.07	93021407.07	162580358.22
-2	113352598.15	138466216.39	109315985.12	63257670.56	132269905.25	134544845.09	115029057.65	116309393.78	116773416.12	107838854.15	103459189.95	274974338.28	126648030.41	135475160.68	103045090.02	116140650.99	155277676.4	142916324.56	120673668.64	148285411.36	105443310.11	105443310.11	97594238.81
-1	85366461.8	49774513.38	65422197.43	36901208.5	73505594.09	89586839.08	118845416.41	138196894.84	186530105.52	145973655.57	115332703.87	209660711.56	78984969.34	116367550.6	57777888.09	54450438.46	86600855.9	99786741.75	83874829.06	103816484.16	118792337.76	118792337.76	191194634.96
1	128047982.39	41843130.77	80337977.73	48213919.76	79493163.58	92636435.51	184637181.61	133314533.83	103256962.92	113447016.85	91136002.08	183015985.59	82659546.24	108870470.47	56202978.58	68713553.24	111831816.26	52675517.37	51134810.3	173884173.27	78566375.75	78566375.75	233212662.55
2	64515849.55	35387812.05	60033581.72	74134756.06	77226353.09	92965046.5	109619669.29	114239195.78	177470331.58	148918344.71	152638427.07	213065647.24	254299480.03	101748802.9	63955750.88	76391708.6	97252343.25	108112274.59	64596910.08	118435886.73	170138918.03	170138918.03	192369165.09
3	49696805.34	38870050.3	48706871.01	43491670.08	43761048.67	73374137.6	177959489.74	186459765.8	146520533.43	115893741.37	194125744.49	182387295.58	274240933.81	144222624.81	65475737.79	64748626.37	57148946.83	42226440.05	24949249.17	22961878.03	24830856.09	24830856.09	33505064.57
4	147384666.64	108117791.05	86610540.05	79516312.48	81978371.76	75691849.28	89751381.33	84839793.02	114456233.55	146354872.56	119850476.0	88888887.53	92936823.82	109629393.08	101679599.88	108190477.48	135571210.8	87241430.98	77554537.7	88028168.93	35681751.81	35681751.81	48796695.36
5	151711116.31	65613938.24	45327024.83	38989720.14	76888816.71	40387640.89	19443328.52	18681411.48	19879520.0	23732630.45	18403700.66	32439402.81	22928064.88	26977278.07	38908315.73	36841255.13	33794262.41	32962934.04	16054646.22	14328508.73	12215585.37	12215585.37	10787492.97
