	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	65908738.96	68081197.76	63016529.95	54629353.85	58507029.33	52673527.22	66025415.33	66476242.9	77064993.05	64439019.26	74689869.15	100297794.5	80072965.16	64974075.68	72771214.34	70329244.68	78422717.28	78544834.09	80222895.2	70053274.48	70686426.75	70686426.75	87030720.35
-4	69599851.11	66270091.98	57673331.22	54802743.98	41722046.98	38508317.53	49348777.76	52417166.42	62047268.95	50345312.68	68582349.65	118151615.13	65721935.74	50386648.93	53777240.64	52009780.76	68868461.71	48762714.19	70849771.68	72770165.65	54593373.01	54593373.01	64755110.24
-3	63744651.64	47846806.94	45654906.75	50521724.64	49166020.25	44931118.81	49428760.84	50298270.55	54170463.57	46518459.55	69897150.35	144377618.49	75855412.15	55685190.37	33590612.21	35798583.84	44462137.5	55088085.38	65211089.78	71289564.76	45576704.93	45576704.93	60284247.67
-2	69736322.46	64521456.71	60973105.07	56481621.36	68260900.07	48088137.09	47809663.66	45706691.51	47930780.23	36130526.45	35478826.17	92657408.42	37440159.51	46531006.82	49598484.85	47465481.0	59023997.93	55011570.57	57224779.07	66633380.22	44582035.43	44582035.43	49066567.29
-1	18076825.22	9239756.48	27535437.92	28712260.06	21543946.79	40126417.37	51254611.78	86497577.22	80674669.43	39401160.63	49386987.95	79525857.09	33629712.3	31622061.0	10965282.49	12036793.41	17551213.63	75110680.3	92190269.38	49678646.32	65570709.34	65570709.34	70144860.71
1	8073843.64	23680428.84	77050285.89	47588452.39	38762129.12	36034140.43	75847391.61	69442546.8	34135556.21	61363999.29	28042975.37	54766441.26	50642635.3	23492475.45	8820268.96	10474599.23	50742493.1	15900216.58	37654569.46	96820318.47	78813932.39	78813932.39	64670279.19
2	38137236.12	18388050.44	43565392.75	52350245.89	43635608.06	45524839.93	69564989.45	60356475.06	46397657.48	41585125.75	50905980.67	73287839.04	64442831.6	34198861.91	26001203.2	34148766.95	43661804.08	42267046.99	44868712.23	52668368.12	86527281.71	86527281.71	150295187.82
3	38063506.02	24351139.74	34660247.23	57356212.71	29272294.06	35896128.35	82646385.75	92234823.77	58137266.94	50585866.07	57905807.56	65540946.28	62892841.98	59014577.12	12299670.93	17731041.12	35954186.12	30959146.42	21624566.87	18104197.86	18585130.14	18585130.14	30388640.34
4	65865224.1	52567720.08	45911428.15	55181835.75	47813193.82	47761258.36	46371174.02	39343126.83	42127778.04	54376672.08	54066849.5	45117400.02	76584990.95	59960947.09	37861628.87	42483925.59	54213807.83	41017651.61	54778922.12	52941698.41	52247684.29	52247684.29	56031367.8
5	128458235.16	90411711.89	94613149.41	107970202.64	83867889.95	80954129.23	75591771.99	70284636.86	93545877.35	87287057.52	97491288.58	110832984.12	90280775.04	80934292.2	67649431.09	67433369.57	81105679.6	73850611.19	97464015.94	91625058.96	56502581.63	56502581.63	76137582.38
