	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	34321348.46	36786226.11	31964719.11	26682851.16	32843488.9	29803336.54	25520573.07	24908387.98	24312349.7	26782070.6	38048164.21	76853107.67	33973060.64	41423806.79	38206354.67	37197060.41	31289259.64	31871574.35	41576783.36	36806089.98	59388042.93	59388042.93	55664028.45
-4	30278295.99	37054029.28	30731559.59	33298335.71	29279828.42	29937486.91	23649771.3	22061897.02	23385253.33	26903019.85	32264137.93	77614463.6	45370611.47	37675143.61	34179326.28	36973854.71	34485792.17	31374836.42	47226761.24	46519662.54	62814164.41	62814164.41	89166507.43
-3	24627881.2	32406555.51	28347100.99	29045268.87	34060676.52	28574425.0	18730334.99	18878092.19	22977764.36	23012791.17	31848893.55	51384411.27	31856251.09	38394499.22	26873996.44	31863757.75	33071059.98	36952565.72	52230544.15	52304408.62	64529446.77	64529446.77	98397925.43
-2	34901808.79	35722784.44	28570181.63	25188914.33	36677921.78	33456143.93	21143642.84	19271860.22	20446261.91	22467787.86	25730540.32	76431931.02	23368733.09	34510131.61	32515000.07	36407732.16	36750313.09	37577418.17	56529288.33	50681900.47	45798657.19	45798657.19	74289034.99
-1	16013613.13	13619312.62	15141532.45	17111786.08	14107202.86	21522806.03	22797174.31	28935957.79	19495427.23	17067676.95	28074731.55	107589503.2	19827038.44	35934884.18	13190124.25	13968363.45	24742243.37	35398356.53	109088968.49	75127606.34	77904869.03	77904869.03	77539922.83
1	10475114.11	12050246.01	15739435.43	23661475.02	16894031.82	24880439.29	48805219.53	33877225.3	22020398.36	25345267.65	58034547.9	95014925.16	41183491.81	34776744.35	17214568.24	22062258.7	24135798.48	13453705.42	12058856.84	12292553.84	23872681.47	23872681.47	65111439.04
2	17069994.22	13047367.38	20506556.33	20050606.85	27463266.94	32952495.98	22798066.37	20747150.5	25582790.32	25793862.9	41169086.52	62250264.55	39139135.11	34798285.52	35859373.61	45457437.88	27538596.78	35359301.48	44290759.44	26755810.33	60473173.0	60473173.0	82354491.33
3	26169530.89	16231829.88	15495292.7	20909525.78	17899222.63	17081977.3	27874724.77	37415306.52	41780027.82	41004103.06	51150440.35	40330731.36	32540495.17	17955347.0	16036513.73	18696835.56	17540634.55	19360598.25	16320797.02	14926235.33	20220650.18	20220650.18	22566059.34
4	41363199.4	24909991.8	23499507.45	21170920.33	28516011.4	24447168.18	20081163.57	20883923.48	23196315.74	23566040.64	28910772.26	29623914.56	29024192.83	38446664.74	40934182.94	43092324.54	25935250.19	31298023.61	32370113.74	24066586.37	31927057.38	31927057.38	17939740.67
5	42610435.34	30431230.94	24114346.22	28239998.35	27716274.64	28021549.08	24150731.74	21344927.1	28192432.03	26267440.22	37722327.44	34775745.83	37428614.39	39086191.13	42504059.18	41763833.5	36559334.45	37223123.6	33801115.55	31145104.18	32169357.31	32169357.31	22662820.18
