	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	33638795.13	39140440.9	30092664.41	31473999.96	28144037.07	28201481.63	25901173.21	33313774.3	33652621.86	34801657.15	36455272.07	52753558.84	38177302.32	36934100.13	31529738.73	33119129.61	40502803.23	37958663.2	38021317.95	36610477.24	31406390.93	31406390.93	39475919.02
-4	36622136.84	37415916.35	32709724.4	30054178.26	23684005.51	20234151.68	24536237.06	26239827.84	31633397.7	28150995.85	35135177.75	68365386.08	33228137.21	32098565.8	24579926.49	27958025.39	38070256.37	30527746.89	38499559.85	47550530.35	30070668.19	30070668.19	40765685.99
-3	27439809.07	24489034.08	21331300.26	27753605.88	24995056.51	25719567.02	23204443.6	24337138.44	25266720.82	26928508.95	38763339.71	78491697.31	37079083.65	29640390.5	17386057.94	21628064.11	27820313.82	32125733.33	40247925.75	50037178.29	28683013.84	28683013.84	36028176.88
-2	33812731.72	31841212.98	29550102.49	28641383.28	38808983.86	24759613.5	23170131.04	20265871.89	22050909.85	16887057.91	18776464.36	63377049.99	20385154.42	24878507.54	21782508.94	24702448.51	34517369.05	35901371.19	37451691.8	43760076.02	31575936.34	31575936.34	42531628.58
-1	7655130.09	4952295.2	10115813.04	12984274.92	10051361.67	21249399.48	21440467.54	42030495.89	39905406.93	18748691.65	23768417.62	48177847.65	15223669.03	14975666.0	4680021.9	5335316.75	10686233.45	59489978.09	67060193.13	36588830.45	43010884.84	43010884.84	64746436.14
1	3213043.59	18393017.92	33359725.63	19589236.14	16838277.37	13814443.8	33395608.19	23291829.28	18862609.46	34179341.18	15887774.65	31793733.59	25578975.63	11791185.47	3885412.37	4985348.49	29221098.76	10707229.56	27860897.09	75841973.2	39520305.3	39520305.3	58264712.04
2	12968915.64	7402495.95	14966584.99	24600691.42	16768077.57	20805333.0	24577473.88	23637161.13	23423591.49	26298530.4	37877855.34	62424250.58	60675025.54	22481471.51	8863807.49	12676023.05	23106687.19	31896887.12	50565252.02	66290755.77	71574802.59	71574802.59	164478049.29
3	31241950.5	9580454.3	14505340.29	25564939.58	11577266.47	12674226.81	43973740.21	58943125.0	41702692.49	30923468.57	31750983.92	33170263.04	34326950.01	19405805.35	4900732.35	7878954.05	19524611.73	10744069.66	11105708.08	10420495.74	12590204.12	12590204.12	24221580.49
4	32054821.95	32543535.44	20239262.29	28158473.44	24963346.86	25285972.29	19672910.5	19326607.26	19085218.15	26029649.79	28774019.54	28930278.37	45234002.81	32272144.3	17215881.47	22438427.38	27352723.16	21715650.52	35124034.63	36376283.98	37054751.72	37054751.72	46371911.02
5	70552452.58	55066788.7	46066006.83	51734870.05	47769806.72	39555701.37	36915607.25	35832022.2	42189405.71	44654472.68	46732917.63	63460054.0	55439798.85	41562555.74	29464606.85	35149457.76	44222500.11	41716796.29	57516108.65	58372418.72	48737110.74	48737110.74	74247116.49
