	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	43093541.05	49996231.2	39808052.3	41435833.24	35345861.77	32209443.14	34184489.22	38345926.9	40175701.18	38568738.41	39718075.19	84014118.14	40326999.4	39700522.82	31870786.93	34943003.36	38327612.99	44165982.17	53853467.54	48262273.57	48032404.03	48032404.03	67727068.19
-4	38960461.93	38678366.99	40375950.95	38431183.98	29182658.72	23720947.95	29126320.68	28271220.74	35001111.63	30184466.99	35700651.93	78874031.4	41829769.23	27164608.86	27855106.03	26931823.1	38068287.34	32376325.01	55654040.34	56225171.05	49738073.7	49738073.7	76878079.47
-3	31679916.32	34909788.52	30459237.84	39086708.11	33763008.23	31736651.58	23732132.46	20376440.08	25369152.21	26333316.61	28757921.79	65367640.75	28601900.68	32182666.02	19046412.12	19890207.3	29897108.99	40862600.14	71834333.0	81231903.99	54621421.32	54621421.32	74186722.42
-2	35465021.12	34947123.81	34482417.79	33781991.56	35985272.02	29503743.84	31292280.57	27548476.59	26566725.53	26259966.98	20379642.43	57148906.52	22629512.26	25984413.54	19337441.32	18385763.09	35980538.57	33947603.09	55482219.48	61406588.73	50115564.29	50115564.29	65773055.81
-1	19347943.13	13060654.87	17139474.43	21857837.51	14641060.58	21033601.15	31014689.53	47484775.43	28589505.02	20315784.39	19218179.54	112564011.83	16042646.67	26508117.97	8457295.98	8495620.59	20605057.17	29291490.26	78723739.53	63048448.9	55114781.68	55114781.68	142285921.22
1	8181709.58	6438734.99	20821610.43	20861106.34	19958868.11	28646432.32	69100561.22	48519048.98	25846679.76	21627882.84	53390515.8	74524944.88	48395459.52	36707618.06	6814380.16	7830142.54	21033566.07	10036088.34	12981715.53	24816190.12	36860438.77	36860438.77	310599864.94
2	18112286.69	12261543.93	19894428.46	30016369.39	24509686.02	26358676.76	30639419.79	32442110.49	28024264.28	29832010.89	35893909.14	62432943.69	56911998.58	24299262.19	14483957.08	19908659.75	26296106.98	29255152.4	37564358.48	56544077.49	43607178.35	43607178.35	154406350.44
3	22981305.19	24682885.56	19591540.24	36116445.1	22040704.76	26666042.65	41109018.67	48137191.84	42102810.34	28521737.4	29661395.37	30166180.7	38233204.4	24628555.24	9473698.58	18559853.06	26262221.05	17021381.49	32522869.45	30138239.65	22220242.7	22220242.7	25690344.87
4	31998459.88	34857581.75	27533656.31	31631903.2	27169410.37	28122506.11	25670170.4	24020798.82	22053612.28	32403139.29	28232731.26	24343020.29	32769004.03	31665903.5	26124744.01	28555212.39	28288880.2	22853523.57	31699836.52	41311534.84	29819497.98	29819497.98	42331059.15
5	77581794.93	51844952.68	50510900.07	45232214.75	53268767.36	42783245.3	42101576.28	36747346.22	42985946.89	42251394.2	49777884.78	55027713.14	45924855.36	42323772.96	43781959.38	38655306.51	38735046.84	41262527.49	52681386.73	49845554.78	50487437.33	50487437.33	47229575.66
