	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	38283681.91	37267028.11	35875501.17	45910309.54	30088657.26	27123350.11	22011164.96	30946230.54	34512162.79	33054318.62	37347270.93	56471340.93	47939181.41	32247741.18	31947311.42	34744426.61	34691738.24	38681061.89	39917992.24	40649218.57	37584039.78	37584039.78	39614251.43
-4	34308146.47	34505800.68	33341055.28	37648538.92	25760818.11	19688374.94	22942832.99	25414011.04	28400251.0	26058150.16	34515241.27	53889883.95	40069489.14	32178812.49	21535153.51	25385440.61	30209203.06	37825723.97	41262187.13	42994086.85	27129111.18	27129111.18	35422542.23
-3	25355239.89	27503518.51	27762616.98	32108046.63	28066339.85	24509968.01	20587002.6	23655425.77	25645831.35	25292820.83	34697479.98	63079537.34	38893967.47	30464062.18	21235454.27	25106044.64	23678532.39	36409448.81	34375108.12	52181909.17	24755144.82	24755144.82	35367190.56
-2	27611641.67	36241833.8	27776811.57	39038068.24	33908024.4	23006105.67	24180254.01	23315836.66	24915116.82	19848790.85	22060319.94	51753242.79	51123361.33	33345508.11	14960809.86	17853994.68	28226730.22	33021080.01	31714512.6	35961529.66	22342750.12	22342750.12	28542602.65
-1	16634135.78	6186905.88	14290141.47	11340676.59	8978790.93	17840411.03	30839921.67	66753046.76	34926638.96	17301307.7	52494717.18	68193808.77	29085648.51	32607724.38	6076467.76	5599951.31	9240401.33	12625575.5	13751647.75	11647656.26	12252035.32	12252035.32	77324347.4
1	4768275.92	24212088.54	20214976.15	25217449.52	26486556.21	35106115.8	31642346.94	26374692.75	18598553.8	21816468.27	15670798.3	58209591.04	20076693.71	16817161.6	13959817.64	22827802.16	28185048.56	19467251.85	8637564.64	30312717.57	15220774.14	15220774.14	22726140.9
2	26115495.93	17548135.02	18257980.36	48846616.68	21489456.25	13980285.19	14680739.7	26660796.16	35097236.81	36097082.53	26545902.76	57556600.67	70994877.84	13682646.26	19160079.53	26600165.94	14462855.95	24892532.62	12572464.34	10104740.08	10513196.36	10513196.36	17874629.32
3	25972062.8	34458252.95	21002225.99	45377251.74	25297069.05	19101458.59	22513802.04	24973585.8	17970051.16	19707753.12	37312809.88	54876602.6	53298681.67	34017244.72	18735819.95	25696233.91	19921172.64	21194036.75	26401175.41	22070149.56	19804682.85	19804682.85	27693788.88
4	31820645.57	26178155.58	22934807.8	47650242.26	20550557.55	16998515.09	20867999.77	18831194.93	19176782.76	25827769.13	28809829.38	26660715.59	36512365.12	24673557.43	22401346.85	27657831.83	23754358.39	18497058.0	17877035.32	21329321.22	18807889.14	18807889.14	30149622.92
5	4409155.63	3309410.01	2766770.42	3990399.78	2717343.42	2657860.91	2916059.9	3646853.58	3444622.27	3501646.86	4718061.21	7011957.41	4754862.86	3096450.76	2517116.69	2769102.53	2435103.37	2850034.32	2838009.09	3105638.9	2893172.23	2893172.23	3493946.65
