	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	1876103.11	2171754.48	1987459.51	2078055.77	1903351.97	1764795.25	1398180.74	1335135.34	1439397.24	1503354.55	1856493.1	2779267.57	2158135.78	2035717.4	2039031.85	2069737.65	1761127.76	1716046.99	1981796.42	1706445.8	1581060.78	1581060.78	1497883.89
-4	1932021.7	1859978.95	1865157.0	2326191.54	1871173.98	1461548.83	1219546.7	1188948.03	1264992.97	1476369.2	1822343.35	2779236.9	2077894.3	1810298.37	1586187.36	2009044.0	1934399.35	1813541.72	1887041.95	2131598.2	1767813.13	1767813.13	1767095.8
-3	1651008.12	1660014.24	1570982.66	1894227.03	1866640.69	1647943.57	1113178.5	978122.68	1093064.02	1114136.24	1486950.48	2648436.04	1694637.89	1710064.0	1325857.25	1562664.71	1773334.5	2178666.7	2013703.11	1817091.37	1801182.61	1801182.61	2035269.11
-2	1735446.68	2011611.01	1579354.44	2012055.32	1983324.57	1605028.35	1089824.3	968328.03	1398639.65	1395427.23	1361409.85	3032384.16	1771503.45	1664651.04	1594263.27	1785723.5	2119880.51	2132970.24	1658938.95	1705938.06	1623174.48	1623174.48	1711524.83
-1	1005896.21	926913.54	1123732.4	1585846.99	1101633.06	1239174.82	1116297.27	1083383.86	914286.72	785741.22	1012266.36	5128403.87	1048651.19	1282693.95	654141.59	729365.73	1158079.94	1734927.45	3972176.75	2663371.11	2950062.81	2950062.81	3144909.35
1	616911.01	487743.1	1194532.41	1425040.74	944197.03	989153.59	2239088.67	1589454.76	1187507.4	1433416.68	3004050.46	4657094.84	3068962.89	1957010.12	590660.38	901295.76	1405726.31	730976.43	593183.01	673132.22	848013.83	848013.83	1409471.98
2	1416542.14	798207.01	1157846.97	1715207.94	1271134.86	1352825.11	1209649.2	965683.05	1495779.98	1820049.2	1749919.26	2914177.59	3370157.97	1475217.15	1228878.15	1313124.54	1522251.85	1749649.46	1460811.02	1250448.6	1792995.29	1792995.29	1386003.1
3	1100211.13	914723.27	1021669.26	1728061.52	1303430.87	1629909.45	1701164.64	2187174.72	2438739.27	2141778.4	1685728.09	1746841.04	1947349.81	1698008.52	1130751.44	1459426.54	1256679.78	996219.47	610507.94	486597.08	557147.07	557147.07	524863.54
4	1590710.04	1683991.83	1453931.32	1925870.36	1731358.82	1514627.16	1276649.79	1053053.13	1307354.47	1376443.03	1667962.32	1447792.97	2040038.38	1573256.48	2005739.59	2024749.29	1905274.21	1504245.41	1405611.49	1070544.05	822410.9	822410.9	908702.88
5	2399560.1	2164559.41	2138566.69	2484749.96	2766250.85	1892523.12	1412974.87	1302764.96	1521101.07	1679930.79	1724754.82	2563678.53	2024612.38	1907059.68	2453888.81	2871282.08	2235325.61	2413177.25	1656373.34	1662396.71	1346453.19	1346453.19	1430126.8
