	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	70369992.46	80113881.72	64113818.1	36236852.66	63206656.92	62953261.25	65217815.0	64789691.69	75801389.75	71743122.28	75758116.32	159622977.2	70635838.23	74461780.81	70709682.57	73183709.16	74369746.29	81298669.44	74252619.42	70070126.26	81037523.5	81037523.5	89207855.46
-4	60912928.04	78813012.83	64012038.2	52198495.65	56064708.52	50143077.69	53612129.77	64924253.63	65509798.61	63202060.46	66933138.31	167712874.44	72210601.57	57437524.42	54967043.74	62742909.17	77274262.56	66344778.37	78312684.22	92649075.95	82705117.67	82705117.67	125660590.51
-3	52806425.23	66738002.57	50723832.43	46320133.44	65664558.84	62958238.48	56557998.47	48256457.5	63959613.0	62270838.9	84318986.86	186905437.08	71524667.6	56805010.55	43754208.31	54755549.01	58163273.02	73310003.38	98329916.86	124811990.06	112894342.5	112894342.5	146367692.77
-2	62341643.84	77548917.9	64439247.41	51211293.95	62271987.67	65300750.29	69977790.6	63011982.27	65789271.83	56565196.96	66944676.27	182228043.45	61521791.13	63297329.51	45540862.38	55775328.9	72019049.35	72920476.04	85094838.51	106644044.84	114687188.6	114687188.6	109484149.61
-1	36359019.81	33425673.54	42420525.65	30893698.23	40873416.16	47830311.14	76513158.56	95790198.73	75318977.23	58134627.31	65955689.64	208714794.83	44124869.28	49882364.63	28068419.12	29863797.83	50045723.53	63202182.36	110936904.92	112520367.6	117501399.94	117501399.94	182580822.99
1	23299848.66	31029831.48	43279151.65	50947524.41	44622189.07	55580974.72	117811686.69	88392451.59	90000912.14	68742049.27	102003199.81	120998219.66	93483498.72	69385485.99	27211887.39	32706797.88	54403534.65	34772394.94	33016881.42	51309919.99	71767508.51	71767508.51	374621777.73
2	43885915.43	31015741.61	42035035.92	39412898.95	57059203.77	53717851.67	60255416.76	60512043.25	57686776.9	56787090.66	96954670.8	155177930.98	130140959.66	54333727.94	47987098.15	51471042.35	62498695.15	63329744.9	64029107.28	73028533.38	83449464.43	83449464.43	202085507.93
3	42442602.3	36592150.36	35560862.65	33247404.19	35846186.4	40061509.65	74347977.56	109742954.95	89052603.89	74107315.53	129116538.76	124065534.65	126022494.95	51100759.73	27946382.02	39433526.82	48379721.01	38311543.49	33629034.36	29043664.2	29184838.85	29184838.85	56182652.13
4	67455358.94	54066094.5	49833663.44	45373946.8	46329449.6	48405579.87	46247378.84	43825893.24	45875741.67	70348492.78	62742381.82	54876508.05	121061914.95	58302333.13	56841487.67	67741537.94	54984036.5	48316838.92	44394860.33	45312897.95	43282653.01	43282653.01	53330441.87
5	44007587.09	46542357.78	66056623.97	86936751.68	37237224.56	41405708.88	47375582.56	38519906.8	49721293.45	54700848.34	41998797.52	58426588.32	49957180.68	70507927.06	38175727.72	56211392.79	29799946.98	29239001.89	22838835.08	25209415.71	22548299.75	22548299.75	35955117.49
