	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	4393433.75	4548484.95	5002658.21	6616876.29	3857531.56	3669365.91	3541469.29	3132146.27	3165984.76	3511716.07	5932811.74	29185426.18	4486412.39	4867189.77	5760725.25	6199596.28	4397222.49	4421518.81	3300793.06	3266555.65	3335450.22	3335450.22	4102674.33
-4	4478902.49	4483160.32	5071928.31	6365341.94	3578878.44	3550315.84	3419951.72	3067109.68	3469855.3	4066730.65	4988126.63	16977510.7	4408637.34	4845771.32	5993062.8	6361833.73	4660126.95	3959870.05	3308641.65	3419616.98	3110824.88	3110824.88	3890655.76
-3	3683588.93	3999639.1	4301584.07	5258763.45	4123729.48	3851174.56	3325143.35	3501768.42	3267863.21	3470040.15	4976766.47	8914044.02	4879991.17	6150566.38	5709794.55	6309671.8	4061764.42	4452966.19	3041056.78	3030742.4	2868044.27	2868044.27	3590146.55
-2	5285120.01	4799327.18	4843573.75	6486094.1	4940944.4	4039169.49	3260621.32	3221261.49	3549503.53	3531873.14	3591805.35	6698559.33	3336361.35	5525956.21	6445592.68	7284088.2	4671814.52	5536458.83	3228871.75	3343841.58	2917443.8	2917443.8	3187438.85
-1	3941055.14	2842493.21	4339941.25	4652033.1	3732714.46	3388575.82	3723246.78	3806055.77	3887250.5	3349020.54	4577478.0	17818399.17	3597229.41	4636143.68	3288712.63	3272525.39	3792572.27	8228734.32	5465784.02	3184270.76	3013745.43	3013745.43	3518280.87
1	2765387.4	2613066.05	6590276.79	6578456.27	3978584.05	4659856.77	7008306.59	3903546.42	3192959.17	3970021.74	6636336.14	10915381.78	4087169.37	4385770.03	3337499.36	3936654.5	3744657.82	3458757.9	2570306.52	2716169.1	3239806.34	3239806.34	4207861.55
2	2896218.56	2469968.25	3915655.27	6066611.17	3124761.2	3578595.29	5073209.61	4325407.71	5566904.08	4941416.37	4073916.48	4603472.19	4796778.3	3869817.97	3173793.84	3313931.53	3486618.07	3497626.96	3199899.3	5334065.54	5391824.79	5391824.79	7837797.81
3	2359236.82	2412784.49	2903535.51	5397656.43	2293253.63	2834806.03	5565399.09	6215653.26	5935639.2	6009841.17	5256587.57	4910193.93	5458877.37	4407304.27	2804607.98	2987811.44	2818743.25	2877922.9	2732370.4	2727762.59	3045662.47	3045662.47	3482916.11
4	3833479.34	3167322.03	4376501.55	7225505.8	2853375.43	3455931.23	6398530.8	5134307.44	5024134.1	5007549.33	13868512.75	10563176.16	7340808.52	6061099.34	3790096.22	4113574.35	4112134.86	3825411.21	4505158.17	4916379.73	5586269.67	5586269.67	7316582.65
5	6986547.81	4642009.26	4471566.68	11525764.92	4088617.32	4415164.04	6787766.11	9889889.25	8004722.24	7174718.91	24208673.83	21765407.45	7539876.47	6823992.27	4123303.83	4848143.95	3959657.87	3883501.82	3715560.01	3637074.26	4542635.98	4542635.98	4324283.96
