	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	91642860.03	94602548.94	88655710.49	74881445.33	77345512.75	73962499.17	66570236.21	61472375.61	71327917.36	73598486.42	62270006.73	90037263.36	38833509.39	81858164.41	82282595.21	90893273.07	81549696.98	83104312.34	78842180.22	73379495.24	69616672.87	69616672.87	90270374.4
-4	79975616.96	89154222.23	80774057.1	64002424.85	56211021.1	52036733.82	66018510.35	52079463.14	64387921.06	57773826.64	45896872.8	111814520.55	40642620.68	58335881.48	57110110.88	62314007.72	77021754.6	59004656.64	78511899.09	99200131.57	72732589.49	72732589.49	108763396.25
-3	70217206.81	71093766.1	62823946.33	61236764.82	65366658.42	64642416.62	53675598.88	30216777.32	54394582.23	57049196.05	48943909.17	117879665.62	49117578.47	56524605.04	48604403.49	50013425.5	59856036.74	72503778.5	74425392.06	117421030.99	92667010.53	92667010.53	145346810.5
-2	75539614.84	74543737.64	66085191.07	66043466.87	65804965.98	70067861.24	82219302.91	51922948.83	59267260.72	45786354.86	36123429.29	94637600.24	33294887.77	54937626.6	51133021.72	48515084.37	63734978.1	56413511.34	49971794.68	72622925.27	57210911.29	57210911.29	81488016.15
-1	23551916.52	21851443.2	30558480.19	36021691.96	20537503.48	39556865.02	78951716.34	145206253.87	67154965.11	46008825.07	34642008.34	90351046.62	22477689.74	70958678.78	17510392.22	17694988.2	32448111.93	23905573.6	38588622.63	52291086.81	34186271.28	34186271.28	145874642.67
1	9187591.19	67958871.46	156929835.36	56550080.21	58290373.83	42181571.29	51481941.35	20295260.17	40780162.48	57347614.25	43024729.77	65439138.97	62931977.8	58608159.11	29310932.65	48491525.68	56445256.1	22528701.28	31267827.87	43755559.5	38338934.15	38338934.15	73506375.45
2	57277660.79	35348190.3	69796587.57	83952256.11	74520734.02	76797651.25	78009051.97	58958817.49	54078091.0	53646310.22	54833215.3	112391379.48	53856889.03	42147698.46	45855703.64	68879539.93	50670815.41	56662473.4	28863765.84	52292757.15	51795624.02	51795624.02	99623154.29
3	145284079.02	72122397.92	47223759.17	74083913.46	62180889.85	67794315.98	54965556.48	60222005.24	78905961.37	46769515.11	67910640.86	114556747.33	76442498.13	43103155.19	21351868.05	33509506.23	22196218.77	32759868.55	12195338.26	8395597.99	20911005.88	20911005.88	24619462.5
4	45410523.17	73256755.81	51746171.65	60342666.94	55362636.0	51284252.37	50495404.72	42186753.01	50106939.56	65224660.81	63381661.5	63514810.52	58993406.59	63619512.97	63622614.52	74429557.56	59617378.72	49009259.64	31616662.77	33568738.13	21333136.85	21333136.85	30035523.82
5	101818561.46	93598023.39	82656328.39	68623514.78	78193271.09	87463187.23	73240716.95	50066066.03	72611747.98	79888802.68	51858175.28	131284282.68	54644893.65	81106294.23	86363019.58	100110418.46	69646949.79	67808573.97	47887742.95	44946711.67	33676879.75	33676879.75	44628768.0
