	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	303116872.84	326637741.74	286843584.99	344575698.95	223508121.73	188245869.32	237227511.28	244490322.79	278036878.86	251465426.15	286506627.73	478983801.0	364173894.93	238316719.52	292315758.72	326435334.44	237443977.39	243561754.8	195420316.78	153280486.7	144934333.1	144934333.1	177662063.81
-4	244516388.74	318160982.81	269423825.92	321058187.7	187673294.83	144181043.41	178831831.88	184435320.07	216591084.3	205066579.99	202397180.99	574634264.35	246683738.81	198778548.88	214848666.37	266338157.35	205589637.36	184211601.92	186798330.14	239407704.64	131518852.99	131518852.99	190411780.1
-3	192491140.14	222366732.58	187405722.5	283918218.83	213902892.34	189970026.86	161571269.0	162389387.55	166362157.97	191899916.6	240347753.56	543489889.31	306669167.74	244409036.97	166081717.52	221041434.22	159478751.57	239942478.57	218998942.22	244369839.04	149380135.9	149380135.9	184011643.54
-2	270825610.35	289274242.43	255150175.92	280676603.98	305664037.8	176810214.75	171613888.94	149663462.86	164968316.97	132442746.45	111151004.03	536637339.38	171785895.93	215781654.94	209558215.35	283910669.56	220405316.77	232970994.14	186336523.24	216656099.43	143242166.93	143242166.93	169411638.11
-1	68575257.57	35390561.48	94686102.44	146355142.61	60267651.78	182812508.27	220130998.17	422121291.25	366898176.01	170762376.83	210697787.1	444895005.01	248032798.94	134005818.48	58653576.15	90496428.64	66678412.41	154462809.51	108572488.93	80063431.97	214191906.6	214191906.6	139341583.02
1	24549732.91	113764104.38	254838614.64	212310023.42	124813762.09	128551249.66	302112565.88	219418632.19	179647624.78	292796246.73	133185591.64	382226806.85	212375741.74	94352208.59	45663243.42	74476169.46	173721576.73	43070825.22	100763633.53	292601371.73	153159473.75	153159473.75	291521402.36
2	107314624.31	63330969.88	145085140.38	250422882.8	143544976.41	178636918.42	200676347.59	205421125.61	242596803.49	249690740.12	345954751.41	545847880.75	473818831.99	187933835.54	132270655.37	218828236.32	163214502.77	240914108.0	198440320.49	211299494.63	215361558.15	215361558.15	522941170.16
3	216662240.32	83640125.66	120387926.37	261880191.98	83948456.19	99050064.9	348657009.08	441518308.07	393401235.03	258378171.22	241028476.26	303090090.11	233739236.69	150882355.29	54873479.49	119777692.94	116931644.12	66205703.35	36124137.4	32911951.53	29218140.99	29218140.99	98151103.91
4	247864084.46	250626285.47	154920875.33	273129650.39	153270789.63	168566431.42	151480154.64	151915913.6	169246577.16	261905486.8	264475626.92	218692091.35	392260889.32	286558838.77	193103522.53	304443244.59	178323225.45	150492576.68	116524568.58	137932508.12	82964700.02	82964700.02	130456234.62
5	4445423.87	3439492.0	3058906.47	6431520.45	2850390.82	2556052.56	2422600.52	2611719.66	2711456.79	2744654.9	3318034.34	3945233.51	3532344.19	2802134.06	3191732.47	3214894.32	2291128.38	2196135.98	1984099.42	1749278.43	1444048.24	1444048.24	2063401.88
