iter	Passed	Remaining
0	142	142065
1	159	79483
2	182	60600
3	201	50238
4	223	44472
5	241	40059
6	262	37259
7	283	35154
8	304	33508
9	324	32081
10	345	31100
11	368	30318
12	390	29659
13	411	29001
14	435	28599
15	458	28173
16	479	27722
17	501	27352
18	521	26927
19	542	26569
20	562	26224
21	584	25974
22	606	25754
23	629	25597
24	651	25421
25	672	25183
26	693	25003
27	714	24819
28	738	24740
29	762	24660
30	782	24470
31	802	24275
32	824	24156
33	845	24012
34	865	23852
35	885	23718
36	908	23648
37	935	23681
38	956	23574
39	977	23451
40	999	23377
41	1020	23288
42	1045	23260
43	1067	23184
44	1086	23062
45	1106	22945
46	1128	22891
47	1151	22833
48	1174	22795
49	1194	22698
50	1218	22675
51	1241	22636
52	1264	22601
53	1285	22523
54	1306	22446
55	1331	22438
56	1350	22344
57	1371	22269
58	1391	22199
59	1413	22147
60	1436	22108
61	1464	22156
62	1486	22103
63	1513	22132
64	1537	22115
65	1561	22095
66	1583	22054
67	1605	22006
68	1629	21986
69	1649	21918
70	1670	21856
71	1695	21848
72	1715	21785
73	1736	21732
74	1759	21696
75	1779	21630
76	1801	21597
77	1823	21551
78	1848	21551
79	1868	21482
80	1889	21443
81	1909	21378
82	1930	21323
83	1957	21349
84	1978	21300
85	2000	21260
86	2021	21215
87	2041	21162
88	2062	21110
89	2082	21056
90	2106	21036
91	2128	21008
92	2149	20963
93	2173	20950
94	2197	20932
95	2217	20881
96	2238	20837
97	2259	20793
98	2280	20754
99	2305	20752
100	2327	20713
101	2347	20669
102	2370	20646
103	2390	20595
104	2412	20566
105	2436	20553
106	2456	20503
107	2478	20470
108	2501	20444
109	2521	20401
110	2542	20360
111	2563	20325
112	2584	20287
113	2607	20269
114	2629	20236
115	2651	20205
116	2672	20171
117	2692	20128
118	2713	20085
119	2736	20067
120	2759	20047
121	2781	20015
122	2801	19974
123	2825	19962
124	2846	19927
125	2867	19888
126	2888	19855
127	2909	19818
128	2932	19798
129	2954	19775
130	2976	19747
131	3004	19757
132	3023	19712
133	3045	19678
134	3065	19643
135	3087	19613
136	3108	19583
137	3131	19559
138	3152	19529
139	3174	19501
140	3197	19482
141	3222	19470
142	3242	19435
143	3263	19399
144	3290	19399
145	3308	19355
146	3331	19329
147	3351	19295
148	3373	19266
149	3400	19269
150	3420	19231
151	3441	19201
152	3462	19170
153	3483	19134
154	3507	19122
155	3531	19107
156	3553	19081
157	3575	19055
158	3599	19036
159	3622	19018
160	3642	18980
161	3662	18945
162	3687	18935
163	3709	18911
164	3738	18919
165	3762	18900
166	3788	18894
167	3811	18875
168	3833	18850
169	3857	18834
170	3879	18808
171	3906	18804
172	3930	18788
173	3949	18747
174	3973	18733
175	3994	18703
176	4018	18687
177	4042	18666
178	4062	18632
179	4084	18605
180	4107	18586
181	4129	18560
182	4153	18542
183	4174	18513
184	4195	18481
185	4215	18449
186	4240	18435
187	4263	18413
188	4286	18391
189	4308	18366
190	4329	18337
191	4350	18309
192	4371	18279
193	4395	18260
194	4416	18231
195	4442	18223
196	4465	18201
197	4487	18176
198	4510	18154
199	4539	18156
200	4559	18124
201	4583	18105
202	4603	18072
203	4625	18049
204	4647	18024
205	4671	18007
206	4693	17980
207	4713	17947
208	4736	17927
209	4759	17905
210	4780	17877
211	4801	17846
212	4823	17820
213	4848	17806
214	4868	17775
215	4890	17751
216	4912	17725
217	4932	17694
218	4954	17667
219	4975	17639
220	4997	17616
221	5020	17592
222	5042	17569
223	5067	17554
224	5091	17538
225	5113	17511
226	5133	17481
227	5155	17455
228	5178	17433
229	5201	17414
230	5222	17386
231	5243	17358
232	5265	17332
233	5286	17304
234	5307	17276
235	5329	17251
236	5351	17229
237	5375	17210
238	5398	17188
239	5419	17160
240	5440	17133
241	5464	17116
242	5490	17103
243	5510	17072
244	5530	17043
245	5551	17014
246	5578	17006
247	5601	16985
248	5622	16958
249	5644	16934
250	5669	16916
251	5692	16897
252	5713	16869
253	5734	16842
254	5755	16816
255	5778	16794
256	5799	16765
257	5819	16737
258	5840	16710
259	5863	16687
260	5887	16669
261	5910	16649
262	5931	16621
263	5955	16603
264	5980	16586
265	6005	16571
266	6030	16556
267	6055	16539
268	6081	16527
269	6106	16509
270	6129	16488
271	6150	16461
272	6172	16437
273	6194	16413
274	6218	16393
275	6240	16370
276	6263	16348
277	6286	16326
278	6308	16302
279	6332	16282
280	6352	16253
281	6372	16224
282	6397	16207
283	6422	16190
284	6443	16166
285	6464	16139
286	6487	16116
287	6508	16090
288	6529	16063
289	6551	16039
290	6572	16013
291	6602	16008
292	6621	15977
293	6642	15950
294	6664	15925
295	6687	15904
296	6713	15890
297	6742	15882
298	6771	15875
299	6793	15851
300	6821	15840
301	6851	15835
302	6874	15812
303	6899	15796
304	6926	15783
305	6952	15769
306	6976	15748
307	7002	15731
308	7029	15720
309	7056	15705
310	7084	15694
311	7111	15682
312	7132	15654
313	7161	15645
314	7190	15635
315	7214	15616
316	7244	15609
