"naive thymus-derived CD4-positive, alpha-beta T cell",H3K36me3,ENCSR198YHG,ENCFF446TSX
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K27me3,ENCSR637IOH,ENCFF853MDG
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K9me3,ENCSR276ZSL,ENCFF602PAL
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K4me3,ENCSR161XBV,ENCFF078XQO
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K9me3,ENCSR229QYR,ENCFF727UVG
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K36me3,ENCSR716CWA,ENCFF153OTG
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K27me3,ENCSR485URZ,ENCFF983MZP
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K4me1,ENCSR351SZH,ENCFF371PQB
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K4me1,ENCSR657SQM,ENCFF773LSR
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K27ac,ENCSR120WKZ,ENCFF599VAD
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K27ac,ENCSR674VPA,ENCFF902LSI
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K4me3,ENCSR098ALO,ENCFF134OLO
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K27me3,ENCSR218HDF,ENCFF921FOC
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K36me3,ENCSR605SXJ,ENCFF792DLB
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K4me1,ENCSR430ULY,ENCFF218XJQ
"naive thymus-derived CD4-positive, alpha-beta T cell",H3K9me3,ENCSR224LFY,ENCFF414FEJ
"CD4-positive, alpha-beta T cell",H3K4me1,ENCSR777RWW,ENCFF830YRD
"CD4-positive, alpha-beta T cell",H3K27me3,ENCSR043SBG,ENCFF168UFN
"CD4-positive, alpha-beta T cell",H3K27ac,ENCSR561KOM,ENCFF256WHR
"CD4-positive, alpha-beta T cell",H3K36me3,ENCSR877ZUK,ENCFF347CQB
"CD4-positive, alpha-beta T cell",H3K4me1,ENCSR971QHH,ENCFF034CTK
"CD4-positive, alpha-beta T cell",H3K9me3,ENCSR787WLV,ENCFF884OMU
"CD4-positive, alpha-beta T cell",H3K4me3,ENCSR714KWW,ENCFF295CPY
"CD4-positive, alpha-beta T cell",H3K4me3,ENCSR263WLD,ENCFF296NOR
"CD4-positive, alpha-beta T cell",H3K36me3,ENCSR828WZG,ENCFF435MWB
"CD4-positive, alpha-beta T cell",H3K9me3,ENCSR453GNY,ENCFF853JHP
"CD4-positive, alpha-beta T cell",H3K4me3,ENCSR852FRR,ENCFF591RWC
"CD4-positive, alpha-beta T cell",H3K4me1,ENCSR466XPN,ENCFF088KUT
"CD4-positive, alpha-beta T cell",H3K36me3,ENCSR774OKQ,ENCFF087SNY
"CD4-positive, alpha-beta T cell",H3K27me3,ENCSR769SGQ,ENCFF885JYJ
"CD4-positive, alpha-beta T cell",H3K9me3,ENCSR692ICP,ENCFF760SNB
"CD4-positive, alpha-beta T cell",H3K27me3,ENCSR733QOZ,ENCFF193MIZ
"CD4-positive, alpha-beta T cell",H3K27ac,ENCSR138DOM,ENCFF694IFY
"CD4-positive, alpha-beta T cell",H3K27ac,ENCSR546SDM,ENCFF892JDN
"CD4-positive, alpha-beta memory T cell",H3K27me3,ENCSR012KUR,ENCFF765HYA
"CD4-positive, alpha-beta memory T cell",H3K4me3,ENCSR223APP,ENCFF158WCY
"CD4-positive, alpha-beta memory T cell",H3K36me3,ENCSR805DRK,ENCFF788JSC
"CD4-positive, alpha-beta memory T cell",H3K36me3,ENCSR580WRV,ENCFF190AJB
"CD4-positive, alpha-beta memory T cell",H3K9me3,ENCSR239SNR,ENCFF537CQL
"CD4-positive, alpha-beta memory T cell",H3K9me3,ENCSR117IQD,ENCFF301EPC
"CD4-positive, alpha-beta memory T cell",H3K4me1,ENCSR887ESB,ENCFF061JOB
"CD4-positive, alpha-beta memory T cell",H3K4me3,ENCSR077FZT,ENCFF175MGD
"CD4-positive, alpha-beta memory T cell",H3K4me3,ENCSR807WEO,ENCFF893HGX
"CD4-positive, alpha-beta memory T cell",H3K27ac,ENCSR314BEX,ENCFF373LYP
"CD4-positive, alpha-beta memory T cell",H3K27me3,ENCSR702RZM,ENCFF402DAY
"CD4-positive, alpha-beta memory T cell",H3K9me3,ENCSR333VFQ,ENCFF926KDG
"CD4-positive, alpha-beta memory T cell",H3K27ac,ENCSR724GUS,ENCFF653TLI
"CD4-positive, alpha-beta memory T cell",H3K4me1,ENCSR660WQO,ENCFF959DIS
"CD4-positive, alpha-beta memory T cell",H3K4me3,ENCSR457FQI,ENCFF975SNY
"CD8-positive, alpha-beta T cell",H3K4me1,ENCSR851DHU,ENCFF859UUZ
"CD8-positive, alpha-beta T cell",H3K27me3,ENCSR103GGR,ENCFF020CWJ
"CD8-positive, alpha-beta T cell",H3K4me3,ENCSR796CSH,ENCFF220LVT
"CD8-positive, alpha-beta T cell",H3K36me3,ENCSR782NOO,ENCFF826PFD
"CD8-positive, alpha-beta T cell",H3K9me3,ENCSR824PXG,ENCFF786OUD
"CD8-positive, alpha-beta T cell",H3K36me3,ENCSR694CDP,ENCFF555QTG
"CD8-positive, alpha-beta T cell",H3K9ac,ENCSR348UWU,ENCFF264QTV
"CD8-positive, alpha-beta T cell",H3K4me1,ENCSR631BPS,ENCFF832EOA
"CD8-positive, alpha-beta T cell",H3K9me3,ENCSR815PSO,ENCFF014CKV
"CD8-positive, alpha-beta T cell",H3K4me3,ENCSR231FDF,ENCFF892ETR
"CD8-positive, alpha-beta T cell",H3K36me3,ENCSR681OSD,ENCFF979VKE
"CD8-positive, alpha-beta T cell",H3K27me3,ENCSR639HVJ,ENCFF637YHM
"CD8-positive, alpha-beta T cell",H3K4me1,ENCSR422LQX,ENCFF217MWA
