 	1	2	3	4	5	6	7	8	9	10	11	12
A	19417543.90	2548153.14	15661994.44	3239926.20	54021455.97	3674382.14	34209614.26	24725270.79	3354309.98	24298096.17	6547056.23	21416197.34
B	9915919.50	3281086.68	72554362.99	7236538.83	35391037.33	3860192.67	25194480.65	42637165.02	4731913.12	23299067.88	8216607.96	25096139.65
C	16079832.23	15750218.96	17062125.19	11147923.52	17205197.25	12952514.38	17554986.44	17912378.32	16240930.49	24315883.23	17923305.54	14745079.45
D	17736892.70	20863146.80	18070276.28	16578437.26	13301150.25	11343205.43	16628282.69	14917363.39	16719245.26	22559390.82	33877911.11	25628845.14
E	13387063.31	12679393.88	7850983.84	5111216.50	9708196.45	5028066.09	14459431.60	13065344.38	15807549.57	20118719.08	34067335.71	29082382.08
F	12461859.81	11535383.75	6642068.55	4688172.58	7163851.99	4659936.68	20644627.01	14327008.72	15523913.61	25007993.15	25408363.96	18288974.16
G	17985270.14	20639788.71	12822226.11	13898060.14	15691486.01	17508682.30	12823237.54	16516909.24	14972733.08	22748385.28	25895053.67	36581938.96
H	17637077.99	18817719.28	17895508.40	18565946.34	26446272.44	23019267.90	12527767.34	15492963.31	17933063.40	19646025.14	19742682.38	13410843.00
I	38809609.78	43388490.18	55677208.82	43713410.67	54531262.73	39380801.45	57270825.72	35570784.16	28508305.97	41619773.60	24573442.88	5276366.61
J	46047929.11	47559026.63	52441816.08	28071376.36	47721603.12	23928947.69	23018369.66	30274722.70	31177391.19	35724591.97	58439047.90	10990310.15
K	23529679.99	23669345.33	20727604.20	25523673.45	19347418.80	14905309.02	15297025.72	24758635.32	18481314.35	26704216.63	26355262.58	19269213.98
L	28050938.00	20262117.26	13134595.47	8989559.77	12516655.08	17365593.56	12228663.82	25967144.54	22525820.41	27971769.08	36174334.52	22438789.74
M	29091753.64	26036298.68	18159072.35	13022327.03	16031530.09	23146343.38	14627810.70	27563589.83	21513592.01	24211169.94	41790161.86	24073393.41
N	28276137.67	20351307.82	16903210.56	14866495.68	17507222.86	23096732.01	14624312.74	32165002.35	25917897.89	25693859.64	40466297.09	25402417.60
O	24605946.52	22513833.70	18088632.85	11612934.32	23344342.03	35547809.94	17315296.02	20139121.76	19814356.05	21865664.93	42996263.46	23000704.31
P	30701449.83	24087933.64	20125833.96	12484310.08	19434558.61	26283667.92	18953729.78	20213485.62	21234866.22	23583527.45	42063130.94	20770634.40
Q	24106993.34	22491449.90	17982218.59	14569125.12	16363870.88	22938705.01	23827043.65	18784238.53	23618203.01	19697011.09	35292618.10	24137279.64
R	28227968.68	25163657.18	20344246.93	18619606.04	21174112.57	19287075.48	23304542.00	17078538.23	20644701.90	19327804.27	27229515.62	17912594.57
S	34452530.30	33552164.07	26711188.55	29804347.56	24049403.91	24567656.58	21773781.14	18629141.51	21699851.16	26080745.66	28626308.15	22840084.66
T	36296048.34	54339712.96	37903783.53	36711452.08	39756271.37	30950075.55	31973211.80	25610008.40	29791588.40	34183208.14	59634838.19	32352213.09
U	32400507.59	32285210.70	30046493.44	32828497.91	28578114.10	36269761.42	21807577.62	24897076.47	26020583.43	26017883.57	30118943.63	14702250.66
V	23849241.67	24174595.13	20145925.71	30528815.23	27162584.35	14314570.86	19860411.47	17121621.79	19305700.12	22605580.99	60070861.62	22956092.21
W	21901781.33	20831345.48	19612095.70	42411654.67	23978744.88	16429271.51	18004503.69	17476593.54	17457247.91	23208775.75	54381209.65	23718612.34
X	20696647.29	18050980.87	21286690.99	24264782.92	12774338.01	5636292.54	8804480.70	12276586.17	19494080.46	28215551.97	45889932.08	24156076.23
