 	1	2	3	4	5	6	7	8	9	10	11	12
A	13729022.19	1013191.58	7713668.04	998231.88	7806259.67	899078.67	5490341.42	8975787.44	1841562.70	48025105.22	2249179.64	6893133.86
B	2726805.62	1185677.52	15887253.74	1525600.17	5695798.09	1022470.76	8640648.27	7274002.31	1610416.35	16313246.61	1721912.48	6106754.96
C	7690798.79	8410238.71	9657719.23	9411580.40	23604696.21	2150247.63	10391680.09	7564525.46	15644515.30	18421239.12	3450198.23	6032257.61
D	6168230.68	8229856.55	6561207.66	7676441.71	4578388.89	2653852.98	8271934.08	5622574.65	8484619.94	12295565.80	8466533.19	6608609.18
E	7915772.67	10232805.17	8675290.46	9948546.87	9899723.44	3909880.90	12122074.16	8710907.66	8303454.89	9966145.98	6142226.33	34365924.82
F	8150559.90	8872857.00	7190503.79	8755166.00	13900242.58	1932426.59	11333195.69	7721343.26	7260200.75	10285530.22	3610447.90	13123502.01
G	6306355.67	5379193.19	4793986.47	6985213.86	11210846.79	3439771.38	6778501.55	4471426.20	4514589.08	8112708.85	3472965.82	17059075.66
H	4530383.43	4994476.14	4505634.96	7205952.24	4476404.92	38326053.90	6176958.09	5958494.17	4492267.77	7624764.12	3389938.71	2182503.56
I	6569532.64	5897632.99	9423368.69	6344464.09	3168560.44	2981867.46	4719468.86	3282546.70	3294588.87	5888947.02	1883479.10	1330586.74
J	4861292.08	4913801.44	3873998.01	3912548.12	2299756.41	1765883.51	3650532.06	3011810.64	2849013.46	4750061.93	3960553.23	7064941.12
K	6457726.82	6214250.31	5328114.26	5259867.58	6691649.58	1746988.76	5160030.41	4039618.99	4795640.58	7351783.06	3915369.38	9429600.19
L	9265299.32	8678670.13	6014083.91	4135893.61	3211129.06	1935271.52	2890606.06	7893387.93	8649643.47	7952777.69	3475904.84	16420776.63
M	9212177.82	8532508.68	6639799.09	4623968.63	8016453.85	2140863.73	4484969.32	6487716.36	7141434.04	8717853.46	4524996.00	14966002.52
N	10313495.26	8171319.35	6493140.17	4875094.57	6722687.95	3222419.18	3702427.02	9061417.59	7036266.02	7659235.51	4227467.19	13986250.98
O	7132689.83	6782588.05	6701986.32	4775786.74	6408418.87	3088419.18	4425995.23	7618505.87	7117232.33	7594749.70	5438130.21	6207535.79
P	7248873.11	6542781.16	4936506.25	3886870.56	9574574.90	2853419.59	4328266.57	9555470.97	6339591.64	6410062.65	3475095.62	4505855.06
Q	7765253.74	6173096.20	4630494.68	3848903.34	2476103.42	2731275.36	4901100.76	6197602.47	6139610.05	6865538.72	4342724.33	5769636.26
R	8051691.84	5572084.11	3817332.14	4022360.98	2370493.06	2397428.56	5654711.19	5271764.37	4981879.97	6400591.24	4770867.65	6624474.49
S	7637839.81	5379976.86	4675377.47	6086817.23	2429719.75	2131779.93	6520216.63	3631758.12	4409167.59	7183043.89	2255965.62	2180481.44
T	8701037.40	8355161.02	6564704.71	9135019.35	5917864.55	4625568.46	8441972.80	5036305.63	3840639.88	9399811.34	3197394.91	4819325.23
U	12762300.07	9323042.65	8125081.31	7238224.36	10808937.41	3744797.39	8721832.60	7498602.49	8187195.46	9966180.91	4026605.31	5533919.41
V	8060042.22	6537031.34	5247309.93	6611495.00	4645193.50	1972161.35	4823937.91	4503321.11	4429492.28	7951423.98	4379292.22	5865089.34
W	7251485.22	6782065.26	4823894.17	5226843.24	6458035.68	1658437.73	4249847.75	4160858.30	5266820.03	8957834.27	6535741.97	8590977.42
X	5758257.76	5584627.10	3659412.07	5091570.46	2522958.04	2061423.11	6178195.24	4472764.06	4449617.58	11740153.36	5474844.24	6542129.92
