 	1	2	3	4	5	6	7	8	9	10	11	12
A	15882404.28	4362654.89	25480310.99	6479380.78	92800223.51	5626355.12	30767888.23	5292671.81	3187802.91	3939372.88	4768730.33	5060989.92
B	5147713.83	6167590.8	141339254.47	9688306.19	29664257.1	6715788.31	11936105.83	7491012.67	3193031.42	3638926.99	5150316.9	4911390.16
C	6787227.65	5926214.21	7767606.03	4388998.66	7833239.86	6378495.65	7286657.19	7727315.79	8003022.8	8585123.22	6033831.93	4315226.61
D	4473328.57	5896408.6	4176601.31	3737226.19	3800066.76	5766543.85	6149375.04	7178142.29	6723794.94	8174801.49	6146096.41	5208294.47
E	3937569.97	8255641.48	4262605.12	4487122.51	5751283.57	4817450.98	6415366.81	6479811.55	8699525.41	9781103.8	18595582.26	5654046.95
F	4080969.31	4664539.39	3625765.22	3651438.29	7074123.37	5343431.63	7621932.27	7667091.75	9333773.18	9654028.43	8519632.65	7048489.41
G	5724372.48	7537122.52	6568437.14	8519995.79	16330973.94	16016144.32	15029821.41	11818564.26	14430236.95	14033528.96	13704609.44	5810987.74
H	10272286.88	13475256.96	9237680.64	19592151.97	10522441.87	11668585.94	10505654.0	11356442.99	14538907.72	13082515.19	6698347.76	7071875.22
I	21313480.08	24588056.22	125897154.62	27667873.79	21174770.46	13828562.43	16544389.75	12075344.1	10203646.73	20948205.91	12541921.16	5039168.37
J	10619852.71	22950997.87	34478531.79	30512969.39	24525930.74	14175199.96	15251918.61	13911511.84	16086603.29	18853987.68	13553531.72	9451747.93
K	6227911.41	13177657.39	8975204.56	8992220.65	13598856.29	14365758.42	16328425.68	14023941.96	16969558.99	19214252.03	21422014.84	21700247.85
L	6451253.06	7408627.92	6849681.71	5641292.57	8372816.38	9589310.52	12608062.44	11440457.83	17299172.16	12202518.56	25076648.23	20049458.16
M	9803336.64	10840672.53	8008398.52	7041780.51	12769033.59	14672425.87	13363193.14	13767321.82	13758312.47	13109079.19	20229308.38	18100689.67
N	10617710.06	9253378.9	6555206.8	6000432.39	9609964.87	11761464.83	12823780.44	11580689.7	14324072.28	10913303.01	23724668.74	18701502.85
O	9174639.19	13290969.09	6976603.78	15345668.97	12233085.46	12552334.27	11126792.54	10195367.91	11256729.32	11493404.02	18398035.65	13406617.67
P	39963544.38	9388622.03	5631475.25	9297439.39	13967020.19	11525523.31	9866629.34	11042236.43	11969556.76	12180538.68	13541574.4	11498447.92
Q	13176115.32	7870987.37	5046266.66	5322259.91	6222221.97	11076606.31	7524775.5	8589265.37	10470872.48	10904053.17	17835398.34	13422673.1
R	19056713.21	9864669.11	5223962.81	8346523.52	8882913.74	10713598.51	8602842.57	9373489.08	10195601.56	10229217.05	14454958.36	12653728.85
S	9413243.22	12891207.08	7223367.11	23954097.26	9341302.54	11480058.28	13381587.07	10546954.16	14516752.73	14334268.63	18773645.81	13238338.56
T	10546037.95	13785288.96	9194815.41	16115348.24	10631213.28	17671907.04	47987767.89	21793195.31	26863238.24	20216047.58	21344595.16	18314153.99
U	11435552.12	20551949.92	15387313.98	17050136.39	12347168.94	16366817.24	16157243.05	13382087.98	16535275.98	17549993.02	32177309.0	15097451.77
V	11729418.95	15210206.94	16167953.75	12979675.39	9999743.7	9373947.79	12360646.55	9573483.96	11200041.8	13897400.73	11851509.3	9846232.74
W	6672197.66	13985669.47	5888396.34	4860335.65	7101948.94	7879627.16	12714098.88	13518727.71	15908704.52	13901495.35	29097217.0	15501251.49
X	12779810.12	5521513.63	7499643.2	4011109.38	13022965.84	4908334.01	14875434.38	19810423.43	17323918.19	11822729.57	6596153.25	6125014.15
