 	1	2	3	4	5	6	7	8	9	10	11	12
A	11768526.78	2608006.43	9324106.47	2297458.63	21111515.74	2143363.92	18091277.18	25452297.50	3695998.04	28758599.71	4236373.81	19301700.94
B	34473434.02	3771216.92	22863806.21	3297140.04	16842467.00	2541039.14	18123798.27	35545063.72	4817512.98	28012302.33	5397575.70	18247884.29
C	25748720.35	19611641.56	20008054.24	14788354.74	16420123.17	8136780.71	8001836.09	16176028.97	10122618.75	6832079.01	33317049.38	21892588.30
D	23376234.57	19457455.32	20394770.28	17637431.48	12610729.37	9047539.85	9858874.16	12414519.72	6853241.17	6340465.67	11382406.99	28766700.07
E	15948108.08	15493024.57	14258206.58	8543626.96	9299585.42	3958046.11	6683812.43	6816149.44	9286669.51	7932629.21	21536104.86	30079556.46
F	16949132.02	16164600.01	17192247.99	8294100.54	9065794.76	3072685.15	9378777.01	6404587.17	8593327.84	8407663.89	21379117.83	34484727.08
G	21205129.08	24993781.13	23101042.86	20921175.61	25292274.49	6752938.25	15511882.43	16515795.50	15816873.78	15459781.64	20985997.31	88680720.67
H	23148113.12	23087305.15	24646139.38	18740796.58	21028454.96	9293197.20	15665635.13	15586464.24	19098881.46	11995951.43	24445263.78	16536937.51
I	22077700.24	24045822.06	23694228.25	14737326.90	34142770.96	7396317.70	33659683.62	23647844.73	20794846.96	24309091.61	6231445.53	3884454.44
J	22455748.18	22184205.79	22986240.76	14372564.58	28135326.36	6007278.82	29450820.88	19399734.60	31597283.74	21625365.23	27253898.38	24586743.23
K	25024806.64	20190238.31	20967616.92	14186786.95	18563150.15	16602947.11	20068933.10	17612791.67	18106451.37	13618384.25	13645230.04	7728772.02
L	21994370.76	22571056.31	17923851.06	11537220.89	14710296.12	28140514.45	20181009.74	20240888.53	20042149.44	13225689.77	17924918.71	9337049.40
M	19634121.07	24670859.01	18084903.81	14117321.43	22198906.39	33225993.88	51132091.04	21044229.22	18674666.19	12815684.38	17374286.34	9348420.06
N	23681522.26	17919758.35	15075754.10	12234843.67	14714186.23	29782974.20	35465855.32	16025504.06	15599636.72	11286158.62	17044962.71	9875387.11
O	19950391.01	18781589.52	16347011.98	17892181.24	19007740.64	18081474.53	18895216.88	17280207.86	16101334.41	11697580.34	22952051.11	13504218.96
P	16300060.07	16513062.33	15611367.97	16352051.92	16350842.18	21718857.89	15079892.49	17091959.36	15374625.67	10575985.40	25033638.51	11444611.00
Q	16342581.06	13990783.07	13425558.16	14296717.74	8193554.07	29907912.03	11244421.86	18528972.53	19681048.67	8792806.80	16543372.89	15561816.23
R	26535236.81	18617484.86	15157344.01	18827208.87	10336373.15	28318812.53	12249505.35	19086218.90	15046578.85	10411712.71	22017455.90	14251085.76
S	64765394.52	73916958.71	68102711.40	90465354.90	29065698.51	43576884.48	84943103.66	43960938.36	25912218.77	69547044.33	6299243.98	6675625.91
T	35748046.22	42622263.15	39592077.48	39671233.35	26304256.12	16878254.07	41240079.52	26375091.08	21818880.17	15673218.05	22979108.64	18503104.63
U	25577088.75	29610555.60	29396400.07	34333493.76	20952829.55	20405963.66	21127846.07	21624085.79	19892549.98	10740839.71	10881756.70	13634985.77
V	21241908.52	21400487.14	22240311.65	29795824.30	19904762.69	7917122.16	14673751.30	17322710.42	16098469.54	10971004.42	18708383.23	15721092.57
W	26682176.21	27016888.54	20229647.76	21006058.54	41957772.66	6002082.65	14532724.24	18153138.47	18659924.02	12591087.34	19319328.95	15257804.00
X	25741653.46	28628481.69	31256729.51	27082564.15	22717633.54	5414975.02	13419465.85	18337415.00	16879478.97	13285522.71	18936539.68	15404323.64
