 	1	2	3	4	5	6	7	8	9	10	11	12
A	164430630.65	12432640.17	144394022.51	20519328.20	518491049.94	18996911.82	356661491.98	108415563.96	6698978.60	84700658.68	12388859.37	80798664.97
B	73240259.66	23665439.48	663625560.00	32459087.71	34490844.74	16642659.06	155534407.42	143465280.11	8597214.32	90850880.95	14133762.98	78943374.31
C	110997182.48	96160622.20	94679492.68	68182023.33	82896587.18	52885293.57	28429786.63	88593774.27	61038107.90	85242303.71	128579546.86	58220871.42
D	71402973.53	97588114.27	71967572.30	73542025.53	45381977.63	76658466.92	38188502.12	70078445.69	79640877.45	103005412.19	232580700.03	93392266.05
E	73712431.07	88460733.48	52389869.39	49699773.11	60698858.65	26000356.82	15870906.23	59800970.74	51096847.86	95844121.75	315068621.09	88142646.93
F	65248887.78	79534889.07	47304061.44	52790834.03	60439213.07	17227263.76	17293515.86	49005250.53	54359635.29	100360066.63	270375416.24	95720760.44
G	99099185.36	117621989.35	111182208.57	140851170.68	149616882.15	50419321.24	70837489.55	106426550.70	106818603.41	171143746.75	328693409.19	143625548.91
H	89686771.24	102638834.25	94073631.48	136540297.39	110257910.18	103371214.84	61901175.32	91667362.19	101579978.30	144651206.31	214843750.07	64359495.47
I	179064866.26	184344398.08	452633820.68	340848439.69	238211255.69	189994891.49	432615314.04	244806341.38	204927022.23	289514210.90	171957051.01	21178321.28
J	156076399.58	190366577.40	210235696.25	202308868.24	218024844.00	171014685.71	348035095.61	228147837.97	251049539.36	236213182.81	340656777.07	46370036.29
K	114804739.16	127854877.03	155069903.53	132344162.19	108212577.20	60900055.66	147547947.27	139334095.82	149107932.60	190972408.39	191146870.71	75378653.61
L	114194210.87	130153889.47	87921826.89	108327326.74	67300482.38	76507298.86	71023323.16	114294162.22	103295294.36	124924452.41	208376307.31	122002944.33
M	87590827.95	97254358.84	92074898.86	74077853.16	103713926.24	98253842.54	192464386.89	126290305.29	77556565.57	127645434.92	221447475.54	122967340.97
N	125765679.99	85548734.52	90935747.63	76707951.56	69781638.64	163579554.96	72162521.84	93707137.05	67804797.43	103171162.74	231542665.82	133212449.26
O	73790826.09	96237150.79	77663859.34	62966171.40	102554573.49	131273628.32	78999752.65	85713567.79	72970210.59	122712708.17	278934285.65	161387229.16
P	87036069.66	73020334.86	61600589.28	46599209.17	80829646.02	109707445.49	59575983.06	96422574.83	65918461.57	98995543.82	266804193.24	110483413.56
Q	83629149.19	67933287.05	49649534.01	43124885.66	43823345.41	135747216.51	66019453.97	82418952.62	65100051.83	88131490.35	270667588.78	163963796.44
R	86506842.05	79226724.32	52110271.72	47548015.92	65444713.39	120981838.93	63204823.10	82378224.53	73600630.87	87975797.25	376817500.51	107901361.26
S	123974680.23	108190558.28	102320593.08	111319749.99	100770214.87	115974230.61	93142967.67	82331817.12	90375826.25	147810345.39	237976442.35	129853050.78
T	190649672.67	144385320.75	150507309.88	126712480.37	142454584.51	134400405.71	162696671.28	105770472.99	86489726.84	153823408.45	263467696.46	181762480.45
U	118339931.26	102699107.71	84510497.92	92628449.00	91690943.10	97504381.74	66897799.97	118533167.10	93714716.71	129074033.86	265464738.72	122432420.97
V	121997477.36	121389559.55	87162752.29	95008761.26	118563617.54	49354491.60	51980914.35	80569154.03	96166908.21	127494120.01	260443387.19	143593461.66
W	97568662.30	124111887.49	86747219.73	120268823.29	156405808.25	34483577.24	31707734.99	115568895.67	95368181.85	139218235.16	239915311.14	145407423.16
X	81543959.80	116276426.88	91796498.48	78254185.63	122123356.55	26330819.82	22510706.89	60561850.02	114488420.84	169634201.20	217305951.16	135097709.57
