 	1	2	3	4	5	6	7	8	9	10	11	12
A	29199922.89	95412801.81	40880471.41	9902295.84	6540333.87	5507509.65	13848669.78	41873108.85	8075079.33	10707736.99	8710017.96	17376655.03
B	10881740.24	12022869.68	8014153.58	7222115.11	5246741.14	5393301.14	9228017.1	8994730.69	5605137.64	14091277.13	9886731.78	13893659.03
C	26005609.17	22631780.33	19694638.75	18135279.09	23323242.14	30202467.19	22147520.19	26298331.1	26368735.48	37911399.34	71811501.23	11140450.01
D	23077000.25	20466214.74	20615258.35	15413580.36	16955903.15	46212418.32	21973296.02	16597608.29	25244561.2	38664011.04	24011404.98	19065730.36
E	15805060.43	20704069.2	12793632.8	11589129.13	14652648.49	42650006.67	21135189.68	13970660.71	17165356.29	30399619.77	36315505.08	11396848.25
F	18740418.71	20570897.81	14561324.6	13049843.03	20065922.89	40651314.96	18207450.63	14636978.84	19245728.29	33005416.77	29704047.72	15912822.72
G	21142567.06	20709432.22	17847839.3	27694179.73	41138478.7	33715781.59	22254722.8	15077191.25	24352838.53	30668318.29	23815656.08	29467012.89
H	22356256.31	25309227.13	25017122.69	28769006.99	28040896.97	66209141.2	27034380.6	15632121.16	19374061.55	24708662.38	23749751.91	11996393.9
I	56111163.7	54755486.07	215083719.94	188098884.28	41779459.4	20524121.48	24527430.75	18302148.18	24959407.09	29637661.81	21177356.05	9566900.05
J	37753889.28	40201504.23	81539831.14	38591355.57	35963883.43	15068641.33	17088684.07	13317959.05	17306788.4	23828208.98	67022251.7	18760309.48
K	27747204.38	26773604.07	27164044.65	35954660.5	31450119.58	20877796.76	21833706.51	20149602.4	36808136.24	32120234.62	26392264.39	41527684.35
L	18410775.66	24829867.79	20626376.51	21979745.98	18360676.25	16151563.68	20377394.19	19128831.84	39057839.01	36018339.28	31424739.09	56494538.15
M	24086439.03	19565261.64	15051664.6	11675559.66	24384470.3	14736794.42	21813835.28	15697177.3	31229055.77	31266087.58	56373464.26	80158327.59
N	13837358.01	18495578.95	13418043.04	9823736.72	16261148.09	13172346.07	20192308.56	19900864.76	27653094.68	26725784.92	50066564.09	82308918.49
O	21654382.07	21231434.55	13753170.97	12075571.38	22987791.91	29159509.54	32406411.1	21036400.27	23914061.19	30638925.29	35533413.27	38982664.24
P	21990651.14	16503937.94	11896810.15	10510819.34	23057188.09	17887668.51	31244121.23	31703591.08	21927754.02	25425488.33	24714276.27	25647203.76
Q	17310470.41	15726625.64	10135604.06	9107446.34	14140794.37	19883457.34	18910677.53	37937724.0	23092213.05	22330541.07	20613189.94	23651420.47
R	16576799.62	20565256.91	9584802.9	11545920.76	17012930.02	20413786.52	17927049.03	27368379.62	22540514.29	24983838.53	26353424.06	33865555.69
S	25733707.56	41817856.27	22906686.28	54512028.32	75067772.62	49017825.82	44926867.26	21612709.61	25223997.9	45355260.18	21375633.25	32038317.18
T	22010446.97	24507610.9	25058743.4	47395323.46	33452135.63	33142903.25	27310307.05	17329378.44	23142557.13	30665969.0	54215740.49	38636257.73
U	22724613.69	24836056.52	22632734.5	28986673.83	19306969.0	43159105.83	25341277.91	37932839.82	28077533.84	31956748.91	52720258.57	27931508.89
V	22613179.42	24449115.26	21294953.5	30940908.78	17797087.37	22191702.92	19570449.57	14068924.69	20396302.84	23032518.27	81517539.75	27276804.73
W	24518731.59	23081149.69	20698502.48	21530633.72	21659275.17	29149824.43	14324337.74	17292520.52	22835379.15	29670773.96	69046904.78	45657431.74
X	22752841.64	20820468.45	22875054.08	11821033.43	25746814.28	7825880.57	19490680.16	15158599.4	21518927.47	38208666.06	58805836.59	38611569.7
