 	1	2	3	4	5	6	7	8	9	10	11	12
A	154139799.19	26237563.77	123164982.83	18595104.52	62770650.93	17192157.15	407276050.77	181073731.81	19021752.13	143225725.38	20384163.68	100915209.40
B	436311148.41	44536700.66	38640393.41	34742288.76	365880871.54	28686299.80	248948222.81	107851782.10	33626151.67	65061902.85	29428007.57	80767136.17
C	180495941.24	175861334.68	168907875.53	136227171.46	136549174.84	60490738.67	96748969.17	144691962.96	108517915.20	89055134.39	299571432.22	214158426.18
D	199711799.19	190173371.38	175853468.45	171958507.65	125495298.87	172418892.82	206390568.50	196692669.37	120039362.84	226628765.42	113106288.27	150841864.58
E	139320997.33	161916476.37	119935361.86	79894856.61	107004331.32	30281160.52	115411681.78	78973638.27	117033426.40	91092419.07	254599056.54	199186742.19
F	158522048.88	172085990.01	132839632.78	126768753.32	166649354.63	31111988.34	148757017.78	89927709.13	115436793.06	108003025.40	207581581.49	115481432.79
G	152046743.88	150760119.38	199423559.51	157780469.81	338445869.76	99472093.40	188971079.69	191378464.10	172106547.75	152343477.73	354514993.98	185046650.64
H	130632566.45	145386708.19	163453913.24	126239197.60	195235073.88	67815566.21	169022137.85	151263800.53	174833145.23	147955757.16	328158407.03	73880474.37
I	194213871.28	176594592.43	236254399.73	139916749.97	257137189.24	64291098.54	365516408.52	365969438.44	201899789.88	214063689.50	108974157.50	45179636.17
J	185042400.02	165232955.35	264030713.62	104801513.78	266781821.27	60608904.65	351625853.55	307722386.66	237029058.99	215731042.62	370120468.67	178304207.54
K	167278652.52	157738668.03	170558614.53	179436965.75	210794221.24	67295913.02	156087727.06	166788987.84	152293859.85	138070200.78	143149567.39	91153860.74
L	200403905.40	203540630.90	185103776.80	192463997.96	137562964.93	167361553.13	99189016.64	151796410.19	164677246.25	130164176.29	337998648.12	119900457.20
M	181994196.03	174263901.83	161797921.21	242600175.08	189032234.11	104173536.40	104686185.47	118854025.33	124265473.18	129693349.62	214142386.58	107340445.25
N	174951425.11	172541954.90	132840689.11	176521656.91	129856471.88	125115002.63	88187750.78	115634466.17	124323974.15	122505068.71	236566472.98	130743078.75
O	134367840.76	134599899.97	110162528.18	108220739.32	185839809.44	353558813.66	118594293.45	117378056.02	134570800.23	125801173.40	228107889.89	150154970.24
P	103723369.87	108653282.08	87001745.59	88109008.76	156101883.67	352538543.94	98681931.79	105286528.02	117716799.07	89756399.55	185822614.58	120137561.71
Q	98471896.64	94130130.59	71252092.94	79778695.98	45189393.07	186470121.38	60213318.74	76826370.21	95034453.95	67655432.86	308845197.39	117508444.58
R	119794381.71	94132211.31	68241748.94	91792290.84	55966722.95	87495486.39	73913194.09	88530960.22	95452582.65	74687445.12	264034775.48	144636807.97
S	526864873.16	271656545.95	285283829.95	302730208.43	214033033.04	387252576.92	424002072.66	356206025.26	331278540.40	367535689.78	79162013.79	103596772.91
T	218502916.09	189852426.09	190524823.16	180113038.56	209186517.17	130080596.23	210645903.37	166183308.24	171396033.68	168376131.60	187754686.09	167200875.86
U	187799495.55	172893031.14	156632949.82	167403777.66	148091873.26	134203093.37	134546708.10	102833266.23	135054827.09	96097289.18	113016125.03	111791200.60
V	148232930.11	139142818.19	119669271.65	152470217.98	154229330.23	54649562.98	112344511.65	106757670.59	112838781.11	99936041.57	265660493.22	169807493.66
W	197914163.38	216209730.34	226530794.71	164779459.99	289891945.99	86658348.34	149825723.34	151621811.50	153200262.23	116033170.85	166070632.37	139348572.22
X	176074122.16	217550585.15	202698390.89	151604494.43	171616907.66	46432212.61	183334389.80	196349523.13	147454874.98	142955906.34	189684239.54	144133442.59
