 	1	2	3	4	5	6	7	8	9	10	11	12
A	51308223.66	7552183.65	38629885.55	5331077.16	15134805.10	6154031.35	93984900.28	18900950.88	2849258.46	8122508.25	6184917.14	19642576.92
B	128013927.88	12387760.89	15632825.99	11339993.27	85280292.57	8022735.16	72346042.42	28786418.50	4883644.41	7721054.01	10365637.65	24898592.15
C	55775600.19	46848043.49	57051330.11	29037248.01	21867318.36	17180505.69	19485909.09	38143669.23	28581839.28	26611265.80	123511640.00	22520244.78
D	56789297.37	49155222.84	37247211.72	21192663.97	15706760.42	20859645.16	30095395.55	33539417.93	32249059.17	31290836.55	52162535.25	40831668.05
E	39417999.47	44526176.86	36341681.62	12798449.23	17416245.42	7911843.00	13964762.18	23372169.37	33851649.79	35017903.78	107234571.28	20057642.31
F	59022709.94	39871804.69	36371111.69	30182638.12	23587335.78	7948937.26	23078822.65	26097832.17	38259522.78	42430710.05	100655036.56	18987707.34
G	75239332.23	48018388.47	65012690.45	52036663.39	64424031.92	35935139.32	69833416.06	54962297.82	70266204.88	63858654.64	90642126.48	19616758.38
H	53440768.86	54853412.28	62333554.26	45982853.22	58844117.14	36204042.36	59180209.84	54555144.63	70149458.89	67064083.45	133836519.68	20318913.33
I	112706891.77	90617051.84	122180521.47	101944040.67	112461985.80	55934104.22	194280890.40	117822473.78	97812463.70	109734769.23	51948006.03	7239620.64
J	117940369.94	93174821.79	125736912.79	110265218.29	114075617.85	49297300.05	141889105.71	109713068.16	102176335.25	101061717.75	117126489.72	15029098.71
K	74850691.13	66416779.14	76193674.92	63081836.73	80959816.19	50181122.62	91677133.09	72111765.22	62625244.66	68022334.57	58192779.13	33988459.18
L	50145907.79	60093163.70	75481706.82	52113885.16	53269787.50	70845057.87	45510678.65	56468162.91	53846162.58	49382684.84	101557907.93	42693529.51
M	51366916.92	50358334.16	67631408.37	172137132.18	78836426.29	61767332.52	42744851.23	52048809.52	42013271.26	49183061.24	96621119.56	48746330.45
N	55145199.18	48798887.77	61938264.79	125933036.60	52144786.88	58574653.79	39424417.52	48400416.59	49028547.15	46108884.75	114519650.36	59082972.11
O	50057234.67	49212808.45	46187080.20	54327967.30	64409902.64	86847745.65	45298687.39	41147999.33	49685788.61	49433890.79	121218482.70	75450625.57
P	42680027.31	44031248.56	37206063.23	33109589.68	67509660.18	99479153.54	39121107.99	46255983.44	52664574.40	48161200.02	120873348.88	63604875.07
Q	43795261.05	41178403.53	30704495.57	22745962.89	30879751.08	69883620.75	29806884.80	32457261.08	40027260.03	37217806.60	122572712.65	67394928.59
R	53095161.91	45623018.23	28915361.52	28734638.90	34357211.27	45367547.49	34830138.27	35066179.83	43521788.76	38748976.53	134042662.29	66958543.96
S	147244081.08	119719631.27	93319814.21	91447840.06	78456670.79	83304007.37	98876232.07	103502143.91	83358033.29	125518491.73	58427027.10	59783274.07
T	82051047.84	74934439.99	74055366.64	53792880.13	54488589.63	40211753.93	67584477.42	55887321.33	69394695.47	72323518.04	134163382.74	81181421.74
U	74761884.64	63240773.52	57101270.32	48955692.90	36040709.36	47089853.12	46820055.80	44131813.79	55406306.44	48676826.18	136511056.69	71333157.02
V	75128159.32	55962029.35	53086754.98	39500495.99	46453769.97	28454776.33	52997558.60	46697026.36	54074820.21	48802655.51	148767713.81	96467519.86
W	83601907.20	77418097.15	56936129.73	32113301.22	40259327.80	26769508.02	67478167.75	62475618.09	73011973.50	63083307.86	114740572.93	86744615.75
X	70869527.48	65431497.01	51691939.28	29103995.38	33427379.53	15222149.41	65451970.58	92634431.54	88683333.16	85108148.90	143247167.58	87113888.18
