 	1	2	3	4	5	6	7	8	9	10	11	12
A	118658370.00	439464575.00	117299068.00	17449112.00	33186806.00	237190982.00	16781257.00	96752621.00	15169363.00	80956262.00	15058514.00	54953394.00
B	31862186.00	28599202.00	13209836.00	13476681.00	14173129.00	9539207.00	15210078.00	12234591.00	15803201.00	42305556.00	23237749.00	51460277.00
C	116525075.00	87133131.00	106571246.00	71418947.00	57402741.00	26422851.00	39794324.00	67825171.00	45961043.00	42897922.00	157503078.00	116603258.00
D	133234291.00	115154953.00	114300227.00	92150606.00	48691965.00	69032534.00	76582364.00	76336140.00	58062140.00	70193235.00	65138334.00	87913113.00
E	69303455.00	91404925.00	58363642.00	37986409.00	48658479.00	11259572.00	65753685.00	31515136.00	56023337.00	43443354.00	156709806.00	140733216.00
F	84158033.00	86967650.00	56690022.00	48789715.00	68056047.00	13320954.00	68215997.00	39923311.00	61959277.00	54780094.00	146236406.00	94035723.00
G	101396221.00	88663845.00	109842706.00	108437171.00	171935526.00	46964814.00	113321978.00	92323508.00	99592211.00	87527036.00	176537078.00	144956632.00
H	87078073.00	94896235.00	86393118.00	73461518.00	111087557.00	48710312.00	97289522.00	101329523.00	110393261.00	82688920.00	253981118.00	66733011.00
I	146000317.00	151426117.00	218820719.00	140181087.00	214166329.00	49842938.00	329149734.00	479028402.00	158470741.00	157194623.00	60469512.00	28102559.00
J	150710736.00	136892439.00	232321923.00	92291466.00	184310331.00	47715697.00	274406912.00	246638844.00	182973638.00	141421625.00	210303993.00	104456316.00
K	107603534.00	106155426.00	115666795.00	125461785.00	134971955.00	45062778.00	114620336.00	110985151.00	100784564.00	89029830.00	109693642.00	67214745.00
L	107912594.00	118206015.00	95809325.00	121340426.00	74346925.00	84611297.00	53967372.00	95058199.00	94519823.00	73345864.00	191164176.00	94070958.00
M	101531770.00	98914282.00	100245619.00	152841443.00	117662687.00	61079845.00	62895780.00	82145405.00	83702195.00	72740174.00	151682753.00	82546949.00
N	92960502.00	101309369.00	79753890.00	108585159.00	77056273.00	81187552.00	47379165.00	57034183.00	67152300.00	66534873.00	171451797.00	100263600.00
O	86913597.00	88811268.00	66756974.00	64248294.00	116882291.00	202770728.00	67847188.00	54312444.00	85180538.00	68829931.00	179382148.00	112541305.00
P	64276763.00	76442663.00	61714411.00	61258686.00	95609513.00	276358681.00	61541506.00	58440328.00	68336963.00	58162185.00	152622213.00	91954506.00
Q	77897459.00	71137619.00	56955781.00	63223685.00	31104781.00	134144498.00	36512751.00	46031827.00	69311932.00	44010826.00	195283593.00	89561701.00
R	84027908.00	71074534.00	54206740.00	76255498.00	40319767.00	49957502.00	43790487.00	52914569.00	70337594.00	54736870.00	216796299.00	104272603.00
S	390341512.00	233243527.00	204479356.00	235217919.00	140575441.00	267766203.00	288720867.00	206352237.00	164326232.00	215811212.00	65582985.00	73015816.00
T	140779733.00	136933558.00	118201587.00	133586454.00	126863408.00	87485457.00	147145120.00	105720941.00	110106854.00	102331804.00	159032005.00	122970153.00
U	122279124.00	116563485.00	116949991.00	139154856.00	109190859.00	72009616.00	80604444.00	64053279.00	93422420.00	63829473.00	112128878.00	81285969.00
V	107789507.00	98492573.00	83497021.00	102185156.00	108863172.00	34521901.00	80918470.00	71391639.00	88179236.00	68701996.00	222110037.00	121110892.00
W	132618178.00	141964458.00	155066978.00	133794662.00	214923544.00	45547487.00	101782074.00	90036819.00	106219373.00	80824075.00	137796726.00	85507883.00
X	112191772.00	115105302.00	110659720.00	79841052.00	82520581.00	31053499.00	118351142.00	100207326.00	105292612.00	100581697.00	141880397.00	103816628.00
