 	1	2	3	4	5	6	7	8	9	10	11	12
A	11368348.74	2958337.89	19216044.22	6135213.61	60923428.14	4079149.24	18455419.33	4829115.46	1379109.89	2555444.02	3095948.42	4052445.37
B	16443818.59	5294071.82	117684487.67	9868513.34	24602152.76	4728310.08	8903817.58	12221914.93	1641166.52	3940213.79	2811079.63	3898577.57
C	5986157.35	5324566.14	6915559.90	3831139.64	4374012.40	4211107.28	6168562.99	6730048.21	6811031.06	7214319.52	22890203.66	4476579.24
D	5898354.49	6176121.42	4467122.12	3948006.24	3221320.34	3652425.64	6307822.26	5546037.56	6937652.15	7608212.32	14238357.16	10095931.87
E	4628764.64	4830444.06	2587803.89	2176166.24	2930285.42	3313280.10	3085802.78	6231107.72	6629678.26	8116973.07	28902401.40	4304155.21
F	4129314.37	4507635.11	2523257.10	2348132.14	3550651.35	3048434.81	3872082.40	5224276.36	7165754.72	7333383.23	25281077.05	8032064.53
G	7845107.69	7217754.73	6642280.01	9445438.07	11195377.43	14384176.14	6773335.29	8743263.86	8512377.23	12746089.34	19562941.20	5382759.77
H	7594996.62	8121100.98	8217217.17	9578224.65	10184988.31	8226328.40	5786873.01	7899375.40	10760989.36	10321634.45	13222053.18	4728221.32
I	27113555.26	28938253.96	98245434.28	77521143.20	20158588.96	10773601.86	13623070.63	14460901.78	15129484.15	17711283.80	18258095.72	7024742.37
J	24528862.70	23467771.63	32308084.76	33322468.99	22992830.90	6594128.72	13056750.88	9800027.84	13308597.40	13641129.76	43591178.56	34077391.86
K	9566054.86	10116214.15	13093429.49	11868804.45	11343402.88	7332706.21	9873597.81	11394265.00	10999822.49	14958487.09	26606749.26	40077011.98
L	7299519.92	8096985.21	6644266.69	8610259.39	6068136.81	6492816.35	7730712.21	10062000.27	12237006.78	11223130.69	28749273.62	22096114.88
M	8264324.18	7009592.40	5393487.54	7095816.56	9086057.08	5604454.77	9262268.62	12692326.10	9245791.43	11037887.26	38177181.79	21725826.08
N	8143174.09	6851435.53	4830445.35	5299626.69	5172542.00	5910001.46	7739240.65	9631460.52	8164871.08	9285389.40	33731405.30	22984380.80
O	6409896.44	7396161.70	4564390.13	5504043.17	9718219.74	9434924.90	6810209.08	8985855.52	9142457.19	10664302.41	24425471.03	15661439.41
P	6231473.42	6674540.56	4130531.71	5078634.64	12697678.51	13270221.12	6747978.29	8011292.97	8466378.42	8983948.22	17718481.27	11159192.83
Q	7610742.63	6207234.52	4847020.48	5023961.00	5353022.57	11822269.35	10893781.81	9139788.70	9185961.58	8333632.29	16794526.03	21371038.08
R	7417550.56	6080556.95	4247652.37	4762087.00	6242022.36	7488929.63	9333890.18	8912571.39	7822486.03	7386666.72	19142848.53	12746859.05
S	23304190.23	12949617.96	11285288.08	15004290.89	11822675.21	12843268.87	13766365.26	16608194.04	14640221.06	27801130.91	13906701.46	19878436.43
T	20304762.26	12453168.91	9829766.30	11174851.17	10330320.07	9725880.09	11633218.83	13637768.76	11739563.79	18116479.05	34517950.88	24688579.89
U	11993745.51	14541254.49	13373111.49	11490355.36	13753312.44	22612469.01	18469420.15	19382157.72	16900136.46	16885839.28	44316436.83	13216364.06
V	8901426.61	9069645.41	7050725.49	5730835.04	6875089.33	6636828.37	10054145.06	8784434.80	7860294.51	9122233.73	31631100.16	12687479.18
W	10065901.23	9290009.65	5575518.75	5395661.64	8272028.39	6118387.96	9065471.29	13480871.72	10656016.53	10534354.36	40473333.00	24331026.47
X	8451019.75	8325991.77	4706933.16	5196060.23	7357529.50	3079838.25	6965687.92	8460273.90	13734635.43	17876470.09	42759833.41	17815185.15
