 	1	2	3	4	5	6	7	8	9	10	11	12
A	6437250.89	16911798.60	7071345.89	1810031.12	903378.04	782943.80	2814286.73	28959776.50	1298681.36	806121.04	720504.16	782558.02
B	2732962.41	2815123.14	1627189.21	1851887.00	718676.11	728264.45	4536546.18	3479403.93	886482.43	1078554.54	1019775.54	908583.85
C	2039095.32	1347216.90	1135149.13	1173087.78	1347389.21	3042840.00	2429260.30	2964922.36	3671332.04	3438832.30	11293266.62	1828189.54
D	1488588.31	1672716.19	1301086.99	1138538.83	1381622.65	1808789.26	2272538.45	3245975.38	4430967.86	3948835.23	4384373.61	2564312.25
E	1015769.94	1719822.84	862050.46	986169.88	1475514.35	1448785.90	1930671.53	2357740.62	3375381.88	4263101.31	7832868.94	1446973.62
F	1099430.33	1438849.41	884464.50	897007.46	1527235.93	1756770.68	2187556.07	2916270.86	3514761.78	4900609.40	6629367.04	1650832.13
G	1709493.34	2506300.09	2010197.03	2748096.12	4630037.95	5479558.50	3960845.27	3258814.54	4512627.70	5683269.17	6095276.68	1655494.98
H	2650121.63	3151052.04	3521380.10	3640101.56	3841761.34	4452463.19	2844719.33	3438394.56	4143836.03	5002016.61	5266464.26	1581467.81
I	21847094.22	10606791.22	47239705.31	16500087.51	7330344.49	4085206.15	3388836.50	2819013.56	3468425.64	5672706.06	5286721.87	1925111.13
J	6452462.60	9453130.33	8843798.35	10928352.88	8734783.06	3023037.95	2592367.22	2885684.54	3404414.44	4803737.91	11007236.97	4206442.18
K	2959441.12	3399277.87	4012123.33	3083841.40	6938063.67	4805578.62	4845756.20	6181527.69	4545207.57	6724297.41	7919309.94	9734669.22
L	2175935.70	1945548.46	1521063.59	1437263.38	2704751.54	6014948.04	4338949.83	4837915.61	4803910.49	6050325.86	5792150.13	9900416.39
M	2599742.65	2038662.95	1365975.62	1370773.61	4620300.69	6442430.36	4961505.82	4340946.45	3882930.80	5877224.92	17719539.38	14317448.63
N	2822981.41	2120095.51	1303185.51	1432113.39	3084365.26	5212348.10	3734474.94	5055305.72	3500557.36	5244022.74	8350472.68	12622168.08
O	2219170.99	2732678.90	1526528.33	3106549.66	3518418.83	4418526.21	2876787.13	3283366.27	4083778.03	5276445.69	7066707.76	6617873.36
P	3274018.19	2522660.09	1258733.74	2913620.59	3462189.09	3939968.22	2868935.46	3674419.05	4000199.68	5260836.30	6231745.68	5433742.26
Q	4000504.33	2085939.96	1261970.85	2446675.36	1560213.24	3544280.21	3301621.97	3199348.27	3759100.04	4332767.75	5687281.13	5853609.53
R	1922848.67	2327946.90	1507176.94	2957528.80	2005358.81	2847902.61	3210481.21	3014308.87	3191608.15	4535720.53	4812887.60	5235993.27
S	2168720.49	3522049.08	2382637.97	7904092.79	4065181.01	5671830.11	7133829.03	5359698.54	8024163.45	10577517.93	5680041.56	5561282.12
T	1911257.55	3239121.61	2537480.91	3973282.90	3011355.45	3702375.87	4686225.28	3538905.87	5126740.15	6486070.83	14747639.14	6204001.76
U	2179611.11	3063817.46	2805058.88	3462476.59	2661209.34	4840420.51	4600284.17	4488298.68	4672224.82	6361718.65	18272067.94	6748795.96
V	1648403.03	3408807.44	2780466.61	2522569.65	2858664.53	3058684.45	3766607.51	2956347.40	3110648.17	4620842.86	12467088.94	4114473.64
W	1832234.21	3174884.07	1921792.90	1534091.99	3585281.34	3636430.88	7608423.88	4061545.34	4478843.86	5992422.85	20496805.86	7714106.45
X	2322489.50	3334543.35	3718232.75	1480452.62	5502982.01	1787349.10	5066016.09	4529915.11	5659824.63	8013903.14	10103724.72	4504010.71
