 	1	2	3	4	5	6	7	8	9	10	11	12
A	29611082.94	7348060.94	18442610.45	7007630.45	7388820.18	7124892.0	20048508.77	38343401.95	8094745.9	22348642.53	9524561.98	21090041.79
B	26844864.49	8395361.25	9208462.83	8253770.43	17266024.8	8600173.34	27307577.32	36494090.81	9191830.88	24436013.8	11375607.98	23353174.15
C	36929423.91	41781415.03	64369371.61	27458606.9	49257036.45	69945784.03	28511534.88	32930899.01	31761418.56	31909816.99	26157142.1	17726437.3
D	37869524.53	38601826.06	49089846.01	36557271.03	49330056.97	121893477.89	38385326.47	29745626.4	37906081.09	44775513.92	27322336.45	24366218.04
E	44756418.68	42873444.64	55014596.67	157702205.49	34714380.6	110387208.6	28198813.13	34799587.3	34729319.54	36031046.5	24574589.4	23231850.87
F	52942189.79	50383510.79	54792099.66	120964440.89	38662884.38	58048288.98	34155403.55	27379743.65	36388726.15	42791024.67	20588400.58	29375234.59
G	29600378.31	28003909.47	27157359.79	27129929.31	25187025.89	20916022.3	23980394.91	24492089.19	26527389.14	28164633.76	14126317.74	13361413.98
H	24765933.65	24160712.63	26065744.56	20433739.04	21513560.53	28697585.51	22082221.26	24959228.3	29132857.3	29237277.19	13522348.87	10473387.49
I	23457282.42	18058410.71	17098856.45	13954332.39	14104749.87	10537916.26	21215337.11	21234075.57	24236904.72	26044719.07	10060666.97	12029105.26
J	21466618.54	18566682.92	19859603.21	12498027.05	14727760.12	10480787.57	19271375.56	17025117.96	22496915.32	23997774.69	16666060.83	27840938.07
K	25743398.12	29901290.43	25540309.03	20560506.2	26825589.12	23192003.06	22526980.58	23931820.75	27984195.21	27780557.63	11236604.36	36397608.55
L	35861732.85	34569034.39	30467219.92	15878502.28	41496713.73	27310123.87	24510227.47	31106381.62	39105460.91	27984418.98	16577020.78	33151642.38
M	30172687.84	29811628.74	26493695.74	16320441.3	34779831.32	24952828.13	27379509.39	32902030.17	29260306.53	27907097.12	19296742.01	30347239.03
N	30029680.93	30632363.88	24723315.7	15925579.76	26878195.34	22155401.37	21802892.95	26440586.17	24006599.74	27825057.84	19100962.36	29321777.67
O	25670581.4	24579622.29	22068743.84	14200211.36	36335662.38	25848637.41	22296105.9	28530956.88	26008460.67	26294186.84	23557343.8	24435685.51
P	23412987.54	25367364.1	19950289.89	16494615.48	36672320.4	21201767.48	17742323.86	32159022.9	26427108.32	24799404.6	23533477.05	23044990.82
Q	21996255.94	22496529.73	21195505.14	12258162.5	19818122.11	24650899.32	25315594.22	27590185.37	27087769.55	23951313.39	16753180.72	22135742.91
R	27011194.06	25461877.69	24544954.48	16548611.68	27701781.06	29960059.79	29113624.35	27039358.24	27585750.22	26275933.22	20123421.76	24008268.65
S	33516959.03	42772589.49	34953285.7	37962422.19	28391950.76	30636898.81	27892442.81	36859921.47	32158594.62	51579552.15	11316557.73	13552093.06
T	32876722.9	43013450.33	39268700.37	35304162.57	25664232.0	24215134.31	30620244.98	38558739.93	29351484.8	50660465.83	16814083.65	30835383.06
U	45175909.3	38126762.75	32391161.86	47636343.76	29521866.83	40252260.64	28467296.48	30059325.25	32307682.27	35012739.51	11537504.98	12427547.47
V	28137300.9	28226685.89	25366399.23	20808684.35	21342364.26	16765650.37	28447805.03	26899530.88	32630294.18	35484643.86	15555729.56	20803834.78
W	25689687.16	30726667.27	25896930.06	14625890.49	15139149.87	14948055.42	32738418.07	30150790.48	28942663.95	30952417.51	19098863.64	23686155.38
X	26480329.1	26315617.68	21589896.66	10383093.19	15819245.58	8904399.29	36115383.96	32570983.87	35872341.41	37004090.54	22903904.94	24595790.61
