 	1	2	3	4	5	6	7	8	9	10	11	12
A	12164717.81	10254057.48	12822615.26	2454898.91	3477142.92	31750032.31	4642412.42	29967359.73	4445763.99	13593766.14	3475313.11	9588585.88
B	3604560.52	3825883.34	3548160.28	2734240.07	3351413.02	3912250.54	4456777.70	6197065.92	4422406.15	11238460.70	3942800.92	8887093.46
C	10230403.43	13820064.06	11606809.83	6521019.58	11887458.96	30906714.14	18134853.35	14636640.10	13496595.03	13517783.11	6745546.88	5846487.85
D	11458227.88	11159173.85	15026279.10	16841114.93	10782182.49	32307486.92	11241474.59	9862140.44	15251027.92	17376049.97	9658290.12	5525335.69
E	10462585.00	14207402.68	19751699.08	82541210.95	15106021.25	18386456.15	16238506.63	15801242.87	13371971.17	15788736.19	6982765.26	10636071.41
F	13736142.67	20812204.49	16224750.96	16302305.82	13539766.50	12293404.83	15682174.64	13166807.06	13036659.31	14965228.54	6019014.93	8600069.70
G	10225392.77	13620193.69	10736152.28	6769751.69	9855857.67	7384158.47	9092091.64	8401130.75	5279640.20	9200822.63	4084392.49	7602885.45
H	7979359.23	9787450.12	12987672.51	8237139.52	9894377.61	8577605.55	7728965.31	7736410.30	9406093.36	9344449.05	3742451.10	3214078.11
I	13321527.20	8701153.68	12773822.65	8085694.29	5891536.63	3984307.33	5055987.70	4660244.17	6252391.26	6182966.84	3055430.60	4559216.71
J	9212603.13	8748536.15	12513322.27	8459151.53	5988824.74	3548879.74	4422413.47	4074351.87	6812552.02	6149162.23	6605606.91	14907861.61
K	8508356.29	8527537.67	9095625.90	5466003.63	8718810.45	7632171.62	7781373.51	8204852.25	8382344.76	9040502.04	4638165.02	30287936.02
L	8624293.39	6478097.47	6361685.95	3698256.69	6656037.99	10454303.75	9135385.82	8329461.69	9637810.86	11045829.19	7198434.49	22782424.77
M	6694799.29	6160492.73	6245983.28	4078333.76	8129028.40	13433860.31	7803150.66	8944596.98	8948763.25	8815848.85	8821230.35	18085994.11
N	7292624.88	5443818.31	5208293.55	3725933.38	5326846.56	7596358.47	5454989.15	5796101.71	7301169.75	7057029.69	7697839.69	15033523.07
O	7154422.95	7504941.58	6931242.63	4866565.91	9251736.86	9695354.22	5685648.33	6726858.11	7203562.85	7008984.88	5689533.72	7159944.68
P	7131915.20	5723667.61	5727547.10	4353946.95	8032983.29	6177104.85	4433635.71	6443101.88	6187672.17	5815719.32	4237019.87	5169038.10
Q	6528213.38	5312694.30	4852099.90	3597968.49	5265403.58	6588474.36	5302737.56	5358913.72	5617910.26	4677698.15	3204025.81	4452195.53
R	7913125.32	6402892.70	5655681.11	3791852.81	7971202.85	7490650.43	6681130.38	5317468.97	6315403.55	5050618.18	3395426.72	4627751.29
S	8897049.94	11756122.79	10496465.20	7941361.96	10360553.70	10151695.50	6713322.06	10253965.94	8236874.30	10767475.03	5575292.24	3825832.97
T	10349626.36	13363935.02	11864121.22	9149061.84	11440667.59	10379844.10	9321986.12	10604191.22	8293950.93	12429598.45	6576397.78	6050415.58
U	13350909.15	13266310.54	12842307.57	18306390.80	9761815.19	15184268.13	13507751.16	11638356.82	11584801.69	10714818.25	3738173.03	3176321.15
V	9940807.02	9539169.23	9688120.99	6552059.62	6652035.25	5449016.96	8540338.29	6468163.93	8198241.79	6846549.60	5043560.84	4730215.90
W	8214471.04	9594104.96	10639619.32	7977086.19	5873701.15	8700374.35	10883973.81	9120779.48	7327206.08	8359762.96	5168503.10	5804330.70
X	7652465.21	8418114.48	8245746.08	7077270.02	9185337.42	5058456.24	11692841.67	8189748.09	8612008.22	8702508.52	6244890.40	5045438.79
