 	1	2	3	4	5	6	7	8	9	10	11	12
A	14099422.19	2609358.01	14251383.29	4141300.99	82318674.99	3494185.25	29644343.28	5516378.58	2106138.77	4126463.17	1269135.93	5683652.36
B	2788653.71	3033414.37	78833601.81	6208892.02	25555057.88	4123191.43	25918864.47	6407099.24	2084284.06	2829217.11	1270948.20	3695154.60
C	8840846.25	8894272.17	11141246.73	8046942.66	12161740.83	8291926.17	8808565.36	14440885.99	3855104.34	18860670.45	2872266.04	2543356.02
D	6884672.88	9413033.12	7201855.25	5535835.53	5025703.50	17500892.96	17439592.34	6179995.00	4333795.11	8497966.86	26396494.73	3097077.45
E	8649968.75	9105180.02	5965672.99	3310482.67	8741177.19	9641120.68	11703571.51	14530090.98	3748752.79	14159783.69	12467944.23	2978377.88
F	9113290.43	9913584.22	5362473.14	3983185.52	8820073.11	4869625.31	8825938.87	39231374.93	5361687.95	25098048.98	5478251.18	2825680.04
G	7543184.62	11877153.27	8880478.60	7326836.71	15312124.95	14822488.26	12953202.87	46609727.36	6184858.24	39831549.26	11755155.34	4891562.80
H	8673648.01	10469666.43	9581605.26	6136551.16	17156807.58	18999792.82	12388840.76	14207033.66	5555512.94	21082033.72	11582096.42	2456582.76
I	17410802.08	19703659.38	45727791.38	12181097.71	23937280.26	17016789.87	9188381.74	10795428.34	4105686.70	19260651.43	11051123.69	1651375.01
J	16859112.04	22194290.11	28689209.77	12501893.23	27819255.79	10957811.61	8451666.88	11182857.21	5722345.94	16481848.40	28234265.86	2296743.23
K	10340130.36	15445576.15	18431234.28	15192635.58	10237419.75	8939538.61	11410216.82	23874882.55	5751383.23	32657646.30	6711123.10	1875836.63
L	12939143.93	15418080.59	15446617.86	38291700.73	8456478.90	8818461.60	47013388.58	14186266.63	6540242.21	18780153.07	13309647.47	5190637.86
M	11004969.40	11094313.10	10810114.26	20720053.95	9151618.74	9768386.98	11528055.08	14823880.63	5414866.44	21029072.75	19566448.68	17240102.60
N	13426028.28	12784004.50	9876931.10	16257364.88	7208387.10	7655171.80	9676727.75	12116092.41	7270103.17	19701903.14	18189495.63	17543024.77
O	12783340.05	10800155.38	10056311.64	7182569.95	10841533.80	28016458.51	12898337.16	10832140.99	14334877.58	16214812.89	11881205.78	8434988.89
P	17902159.32	8323092.97	7819743.05	4928382.04	9454725.25	14758984.33	15020585.17	11965755.23	68400179.35	16499686.35	6218025.61	4525693.38
Q	9820421.42	7314918.21	6478546.36	5580102.73	6373521.51	13368396.92	11204655.48	7435719.10	33192339.69	11284874.11	11492584.78	10053028.09
R	9904992.11	8716849.40	6822090.39	7897009.78	10220514.96	14513931.86	11657250.22	7466028.39	15619967.73	14806909.80	10360620.45	13565016.20
S	9684118.54	10945831.77	8668439.71	13737175.27	12485514.84	21859199.60	9195635.87	8099817.85	4508459.70	18138142.19	15023529.57	18645255.39
T	17810902.61	15434387.58	20242279.36	26440263.67	25975522.51	17564152.42	10174040.61	14373733.09	4772367.44	24453929.72	32492838.71	16446783.73
U	16047358.37	14093299.65	9431186.77	14507377.24	10319675.28	20065165.45	9881610.50	30498113.34	6237261.81	18435011.84	11048115.07	7633938.17
V	14003071.30	15374084.62	10500743.45	28076366.88	15730455.26	7463165.55	9870519.32	9167140.69	3930194.38	24563777.95	43042265.00	8925496.83
W	12404592.59	17092768.06	8950388.97	17276101.49	36451494.70	6374179.39	6099511.52	8546884.85	4520797.84	18791520.89	21699500.10	14564509.36
X	11594516.97	14669393.82	12048227.50	6870373.23	19837959.34	3964421.28	10712065.97	3058775.54	4091938.82	21658679.75	25242007.97	10930433.70
