obj_id, color_1, color_2
1, 1004, None
2, 1004, None
3, 1004, None
4, 1004, None
5, 1004, None
6, 1004, None
7, 1004, None
8, 1004, None
9, 1004, None
10, None, None
11, None, None
12, None, None
13, None, None
15, 1004, None
16, 1004, None
17, 1004, None
18, 1005, None
19, 1005, None
20, 1005, None
21, 1005, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
39, 1004, None
40, 1004, None
41, 1005, None
45, None, None
46, None, None
47, None, None
48, 1006, None
49, 1006, None
50, 1006, None
51, 1006, None
52, 1006, None
53, 1006, None
54, 1006, None
55, None, None
56, None, None
57, None, None
58, None, None
59, None, None
60, 1006, None
61, 1004, None
62, 1004, None
63, 1004, None
64, 1004, None
65, 1004, None
66, 1004, None
67, None, None
68, 1004, None
69, 1004, None
70, 1004, None
71, 1004, None
72, 1004, None
73, 1004, None
74, 1004, None
75, 1004, None
76, 1004, None
77, 1004, None
78, 1004, None
80, 1004, None
81, 1004, None
82, 1004, None
83, 1004, None
84, None, None
85, 1005, None
86, 1005, None
87, 1005, None
88, 1004, None
89, 1004, None
90, 1004, None
91, 1004, None
92, 1004, None
93, 1004, None
94, 1004, None
95, 1004, None
96, 1004, None
97, 1005, None
98, 1004, None
99, None, None
101, None, None
103, 1004, None
915, None, None
105, None, None
106, 1006, None
107, 1006, None
110, 1005, None
111, None, None
113, 1005, None
114, 1005, None
115, 1005, None
116, 1004, None
117, 1004, None
118, 1004, None
119, 1004, None
120, 1004, None
121, 1004, None
122, 1004, None
123, 1005, None
124, 1005, None
125, 1005, None
126, 1005, None
127, 1005, None
128, 1005, None
129, 1005, None
130, 1005, None
131, 1005, None
132, 1006, None
133, 1006, None
134, 1006, None
135, 1004, None
136, 1006, None
137, 1006, None
138, 1006, None
139, 1006, None
140, None, None
141, None, None
143, 1004, None
144, 1004, None
145, 1004, None
146, 1004, None
147, 1004, None
148, 1006, None
149, 1006, None
150, 1006, None
151, 1005, None
152, 1005, None
153, 1005, None
154, 1005, None
155, 1005, None
156, 1005, None
157, 1007, None
158, 1007, None
159, 1007, None
160, 1004, None
161, 1004, None
162, 1004, None
163, 1004, None
164, 1004, None
165, 1004, None
166, 1004, None
167, 1004, None
168, 1004, None
169, 1004, None
170, 1004, None
171, 1004, None
172, 1004, None
173, 1004, None
174, 1004, None
175, 1004, None
176, 1004, None
177, 1004, None
178, 1004, None
179, 1004, None
180, 1006, None
181, 1006, None
182, 1006, None
183, 1004, None
184, 1004, None
185, 1004, None
186, 1004, None
187, 1004, None
188, 1004, None
190, 1006, None
191, 1004, None
192, 1004, None
193, 1004, None
194, 1004, None
195, 1004, None
196, 1004, None
197, 1004, None
198, 1004, None
199, 1004, None
200, None, None
201, None, None
202, None, None
203, None, None
204, 1004, None
205, 1004, None
206, 1004, None
207, 1004, 1
208, 1004, 1
209, 1004, 1
210, 1004, 1
211, 1, None
212, 1004, 1
213, 1004, 1
215, 1004, 1
216, 1004, 1
217, 1004, 1
218, 1004, 1
219, 1004, 1
220, 1004, 1
899, None, None
222, 1005, None
223, 1005, None
224, 1005, None
225, 1006, None
226, 1006, None
227, 1007, None
228, 1007, None
229, 1007, None
230, 1007, None
231, 1007, None
232, 1007, None
233, 1007, None
234, 1007, None
235, 1007, None
236, 1006, None
237, 1005, None
238, 1005, None
239, 1005, None
240, 1005, None
241, 1005, None
242, 1007, None
243, 1004, None
244, 1004, None
245, 1004, None
246, 1004, None
247, 1004, 1
248, 1004, 1
249, 1004, 1
250, 1004, 1
251, 1, None
252, 1004, 1
253, 1004, 1
254, 1004, 1
255, 1004, 1
256, 1004, 1
257, 1004, 1
258, 1004, 1
259, 1, None
260, 1004, 1
261, 1004, 1
263, 1004, 1
264, 1004, 1
265, 1004, 1
266, 1, None
267, 1004, 1
268, 1004, 1
269, 1004, 1
270, None, None
271, 1004, 1
272, 1004, 1
273, 1, None
274, 1004, 1
275, 1004, 1
277, 1, None
278, 1, None
279, 1007, None
280, 1007, None
281, 1007, None
282, 1007, None
283, 1007, None
284, 1007, None
285, 1007, None
286, None, None
287, None, None
289, 1004, None
291, 1004, None
294, 1004, None
295, 1004, None
296, 1004, None
297, 1004, None
299, 1004, None
301, 1004, None
305, 1004, None
307, 1004, None
309, 1004, None
311, 1004, None
315, 1004, None
317, 1004, None
321, 1004, None
323, 1004, None
324, 1004, None
325, 1004, None
326, 1004, None
327, 1004, None
328, 1004, None
329, 1004, None
331, 1004, 1
333, 1004, 1
337, 1004, 1
339, 1004, 1
343, 1004, 1
345, 1004, 1
349, 1004, 1
351, 1004, 1
353, 1004, 1
355, 1004, 1
358, 1004, None
363, 1004, None
364, 1004, None
365, 1004, None
366, 1004, None
367, 1004, None
368, 1004, None
369, 1004, None
370, 1004, None
371, 1004, None
372, 1004, None
373, 1004, None
374, 1004, None
375, 1005, None
376, 1006, None
377, 1005, None
378, 1006, None
392, 1004, None
393, 1004, None
394, 1005, None
395, 1005, None
396, 1005, None
397, 1004, 1
398, 1004, 1
399, 1004, 1
405, 1006, None
406, 1007, None
407, 1007, None
408, 1007, None
409, 1007, 1
410, 1007, 1
411, 1007, 1
412, 1007, 1
413, 1007, 1
414, 1007, None
419, 1007, None
420, 1007, None
421, 1004, None
422, 1004, None
446, 1004, None
447, 1004, None
448, 1007, None
449, 1007, None
450, 1005, None
451, 1005, None
452, 1005, None
453, 1004, 1
454, 1004, 1
455, 1004, 1
456, 1004, 1
457, 1004, 1
458, 1004, 1
459, 1004, None
460, 1006, None
461, 1, None
462, 1, None
463, 1, None
464, 1, None
465, 1, None
466, 1, None
467, 1004, None
468, 1004, None
469, 1004, None
470, 1004, None
471, 1004, None
472, 1004, None
473, 1004, None
474, 1004, None
475, 1004, None
476, 1004, None
477, 1004, 1
478, 1004, 1
479, 1004, 1
480, 1004, 1
481, 1004, 1
482, 1004, 1
483, 1004, 1
484, 1004, 1
485, 1004, 1
486, 1004, 1
487, 1004, 1
488, 1004, 1
489, 1004, 1
490, 1004, 1
491, 1004, 1
492, 1004, 1
493, 1004, 1
494, 1005, None
495, 1006, None
496, 1005, None
497, 1005, None
498, 1, None
499, 1, None
500, 1, None
501, 1, None
502, 1004, None
503, 1, None
504, 1, None
505, 1, None
506, 1003, None
507, 1003, None
508, 1003, None
509, 1003, None
510, 1003, None
511, 1003, None
512, 1003, None
513, 1003, None
514, 1003, None
515, 1004, None
516, 1004, None
517, 1004, None
518, 1004, None
519, 1004, None
520, 1004, None
521, 1004, None
522, 1004, None
523, 1004, None
524, 1004, None
525, 1004, None
526, 1004, None
527, 1004, None
528, 1004, None
529, 1004, None
530, 1004, None
531, 1004, None
532, 1004, None
533, 1004, None
534, 1004, None
535, 1004, None
536, 1004, None
537, 1004, None
538, 1004, None
539, 1004, None
540, 1004, None
541, 1004, None
542, 1004, None
543, 1004, None
544, 1004, None
545, 1004, None
546, 1004, None
547, 1004, None
548, 1004, None
549, 1004, None
550, 1004, None
551, 1004, None
552, 1004, None
553, 1004, None
554, 1004, None
555, 1004, None
556, 1004, None
557, 1004, None
558, 1004, None
559, 1004, None
560, 1004, None
561, 1004, None
562, 1004, None
563, 1004, None
564, 1004, None
565, 1004, None
566, 1004, None
567, 1004, None
568, 1004, None
569, 1004, None
570, 1004, None
571, 1004, None
572, 1004, None
573, 1004, None
574, 1004, None
575, 1004, None
576, 1004, None
577, 1004, None
578, 3, None
579, 3, None
580, 3, None
581, 3, None
582, 3, None
583, 3, None
584, 3, None
585, 3, None
586, 3, None
587, 3, None
588, 3, None
589, 3, None
590, 3, None
591, 3, None
592, 3, None
593, 3, None
594, 3, None
595, 3, None
596, 3, None
597, 3, None
598, 3, None
599, 3, None
600, 3, None
601, 3, None
602, 3, None
603, 3, None
604, 3, None
605, 3, None
606, 3, None
607, 3, None
608, 3, None
609, 3, None
610, 3, None
611, 3, None
612, 3, None
613, 3, None
614, 3, None
615, 3, None
616, 3, None
617, 3, None
618, 3, None
619, 3, None
620, 3, None
621, 3, None
622, 3, None
623, 1004, None
624, 1004, None
625, 1004, None
626, 1004, None
627, 1004, None
628, 1004, None
629, 1004, None
630, 1004, None
631, 1004, None
632, 1004, None
633, 1004, None
634, 1004, None
635, 1004, None
636, 1004, None
637, 1004, None
638, 1004, None
639, 1004, None
640, 1004, None
641, 1004, 1
642, 1004, 1
643, 1004, 1
644, 1004, 1
645, 1004, 1
646, 1004, 1
647, 1004, 1
648, 1004, 1
649, 1004, 1
650, 1004, None
651, 1004, 1
652, 1004, 1
653, 1004, None
654, 1004, None
655, 1004, None
656, 1004, None
657, 1004, None
658, 1004, None
659, 1004, None
660, None, None
661, 1004, None
662, 1004, None
663, 1004, None
664, 1004, None
665, 1004, None
666, 1004, None
667, 1004, None
668, 1004, None
669, 1004, None
670, 1004, None
671, 1004, None
672, 1004, None
673, 1004, None
674, 1004, None
1734, 1004, 1010
1735, 1004, 1010
1736, 1004, 1010
678, 1004, 1
679, 1004, 1
680, 1004, 1
681, 1004, None
682, 1004, None
683, 1004, None
684, 1004, None
685, 1004, None
686, 1004, None
687, 1004, None
688, 1004, None
689, 1004, None
690, 1004, None
691, 1004, None
692, 1004, None
693, 1, None
694, 1, None
695, 1, None
696, 1, None
697, 1, None
698, 1, None
699, 1, None
700, 1, None
701, 1, None
702, 1, None
703, 1004, 1
704, 1004, 1
705, 1004, 1
706, 1004, 1
707, 1004, 1
708, 1004, 1
709, 1004, None
710, 1004, None
711, 1004, None
712, 1004, None
713, 1004, None
714, 1004, None
715, 1004, None
716, 1004, None
899, None, None
899, None, None
719, 1, None
720, 1004, None
721, 1, None
722, 1004, None
723, 1004, None
724, 1004, None
725, 1, None
726, 1004, None
727, 1004, None
728, 1004, None
729, 1004, None
730, 1004, None
731, 1004, None
732, 1004, None
733, 1004, None
734, 1004, None
735, 1004, None
736, 1004, None
737, 1004, None
738, 1004, None
739, 1004, 1
740, 1004, None
741, 1004, None
742, 1004, None
899, None, None
744, None, None
745, None, None
747, None, None
752, 1004, 1
753, 1004, 1
754, 1004, 1
755, 1004, None
756, 1004, 1
757, 1004, 1
758, 1004, 1
759, 1004, 1
762, 1004, 1
763, 1004, 1
764, 1004, 1
765, 1004, 1
766, 1004, None
767, 1007, None
768, 1004, None
769, 1004, 1
770, 1004, 1
771, 1004, 1
772, 1004, 1
773, 1004, 1
774, 1004, 1
775, 1004, None
807, 1004, 1
808, 1004, 1
809, 1004, 1
810, 1004, 1
811, 1004, 1
812, 1004, 1
813, 1004, 1
814, 1004, 1
815, 1004, 1
816, 1004, 1
817, 1004, 1
818, 1004, 1
819, 1004, 1
820, 1004, 1
821, 1004, 1
822, 1004, 1
823, 1004, None
824, 1004, None
825, 1004, 1
826, 1004, 1
827, 1004, 1
828, 1004, 1
829, 1004, 1
830, 1004, 1
831, 1004, 1
832, 1004, 1
833, 1004, 1
841, 1004, 1011
842, 1004, 1011
843, 1004, 1011
844, 1004, 1011
845, 1004, 1011
846, 1004, 1011
847, 1004, 1011
848, 1004, 1011
850, 1004, 1012
853, 1004, 1012
854, 1004, 1012
855, 1004, 1012
856, 1004, 1012
857, 1004, 1012
859, 1004, 1012
861, 1004, 1012
862, 1004, 1012
863, 1004, 1012
867, 1004, 1012
868, 1004, 1012
869, 1004, 1012
870, 1004, 1012
871, 1004, 1012
872, 1004, 1012
873, 1004, 1012
874, 1004, 1012
877, 1004, 1012
878, 1004, 1012
880, 1004, 1012
881, 1004, 1012
882, 1004, 1012
883, 1004, 1012
884, 1004, 1012
885, 1004, 1012
886, 1004, 1
887, 1004, 1
888, 1004, 1012
889, 1004, 1012
890, 1004, 1012
891, 1004, 1012
893, 1004, 1012
894, 1004, 1012
895, 1004, 1012
896, 1004, 1012
899, None, None
900, None, None
901, None, None
902, 3, None
903, 1004, 1
904, 1004, 1
905, 1004, None
906, 1007, None
907, 1, None
908, 1, None
909, 1, None
910, 1, None
911, 1004, None
914, 1, None
915, None, None
916, 1, None
917, 1, None
918, 1010, 1011
919, 1010, None
920, 1011, 1
921, 1011, 1
923, 1011, 1
924, 1011, 1
925, 1011, None
926, 1011, None
927, 1011, None
928, 1011, None
929, 1011, None
930, 1011, None
931, 1011, None
932, 1011, None
933, 1011, None
934, 1011, None
935, 1011, None
936, 1011, None
937, 1011, None
938, 1011, None
939, 1, 1
940, 1, None
941, 1, None
942, 1, None
943, 1004, None
944, 1004, None
945, 1004, None
946, 1004, None
947, 1004, None
948, 1004, None
949, 1004, None
950, 1004, None
951, 1004, None
952, 1004, 1
953, 1004, 1
954, 1004, 1
955, 1004, None
956, 1004, 1
957, 1004, 1
958, 1004, 1
959, 1004, 1
960, 1004, 1
961, 1004, 1
964, 1004, 1
965, 1004, 1
966, 1004, None
967, 1004, 1
968, 1004, 1
969, 1004, 1
970, 1004, 1
971, 1004, 1
972, 1004, 1
973, 1004, None
974, 1004, 1
975, 1004, 1
976, 1004, None
977, 1004, None
980, 1004, 1
981, 1004, 1
982, 1004, 1
983, 1004, 1
984, 1004, 1
985, 1004, 1
986, 1004, 1
987, 1004, 1
988, 1004, 1
989, 1004, None
990, 1, None
991, 1004, None
992, 1, None
997, 1005, None
998, 1005, None
999, 1005, None
1000, 1005, None
1001, 1005, 1006
1002, 1005, 1006
1003, 1005, 1006
1004, 1005, 1006
1005, 1005, 1006
1006, None, None
1007, None, None
1292, 1, None
1009, 1, None
1010, 1, None
1011, 1, None
1012, 1, None
1013, 1, None
1014, 1011, None
1015, 1011, None
1016, 1011, None
1017, 1011, None
1018, 1011, None
1019, 1005, None
1020, 1005, None
1021, 1005, None
1022, None, None
1024, 1004, None
1025, 1004, None
1026, 1004, None
1027, 1004, None
1028, 1004, None
1029, 1004, None
1030, 1004, None
1031, 1004, None
1032, 1004, None
1033, 1004, 1
1034, 1004, 1
1035, 1004, 1
1036, 1004, 1
1037, 1004, 1
1038, 1004, 1
1039, 1004, 1
1040, 1004, 1
1041, 1004, None
1042, 1004, None
1043, 1004, None
1044, 1004, None
1045, 1004, None
1046, 1004, None
1047, 1004, None
1048, 1004, None
1049, None, None
1050, 1007, None
1051, 1007, None
1052, 1007, None
1053, 1, 1010
1054, 1, 1010
1055, 1007, None
1056, 1007, None
1057, 1007, None
1058, 1007, None
1059, 1007, None
1060, 1007, None
1061, 1007, None
1062, 1004, 1012
1063, 1004, None
1064, 1004, None
1065, 1004, None
1066, 1004, None
1067, 1004, None
1068, 1004, None
1069, 1004, None
1070, 1004, None
1071, 1004, None
1075, 1004, 1
1076, 1004, 1
1077, 1004, 1
1078, 1004, 1
1079, 1004, 1
1080, 1004, 1
1081, 1004, 1
1082, 1004, 1
1083, 1004, 1
1084, 1004, 1
1085, 1004, 1
