	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	17099275.12	15598735.76	15383150.87	14665884.03	15088757.54	15063939.82	11544772.85	12199073.32	12670001.44	11100915.46	13726042.92	17596960.59	20923997.88	16880160.52	21826220.92	22740921.11	13320819.5	12710689.02	10194905.55	10789103.99	10012580.69	10012580.69	11320799.4
-4	16869548.07	18035403.22	16438503.95	13978140.19	14437299.82	12806310.82	11091527.75	9792226.33	11555675.01	11202151.83	12151232.31	16058971.88	16400934.45	14067701.4	20728261.31	21993160.73	14000441.7	13147388.68	10156059.0	9109146.5	10159339.68	10159339.68	8891326.62
-3	10189472.61	9483893.56	7993046.71	8177856.63	10837151.3	8928468.12	5860082.02	4842156.46	6628349.1	5123906.74	6719268.51	10708953.32	7351379.07	8699087.76	12227372.6	12174332.5	8670861.96	8361361.65	4200403.72	4054113.35	4133329.83	4133329.83	4589043.94
-2	15838987.99	13604439.77	10730375.2	12344691.33	14653071.65	16172694.55	11151963.32	10308463.95	10813823.66	10765698.74	11766770.59	14705077.06	13168231.44	14814759.57	19035822.1	20154294.82	11447097.25	13499939.65	6960868.66	7045246.71	7117581.93	7117581.93	8276074.44
-1	15657493.58	13241681.15	12416270.26	12412457.01	15886662.94	13791614.06	8745642.29	9576450.16	10967993.95	11290692.69	10020227.32	13355770.48	12070264.39	12888913.6	18873078.45	20249954.78	11552867.11	13500311.42	7265821.12	7530943.57	7630911.06	7630911.06	10621455.87
1	16210316.17	12877867.94	12842342.12	10206070.45	17333653.43	13461658.28	8519904.2	9147572.71	9730564.63	10820169.12	11722831.56	14299571.07	14440837.87	17570163.61	21706212.62	23560589.72	13798903.36	12609503.49	7701458.08	7312141.37	8156801.49	8156801.49	8116250.28
2	15333288.49	12413441.73	11269770.3	11852617.2	14402532.77	18040400.08	9808835.43	9194770.16	10869224.37	11834617.99	12885828.46	14946792.22	14316881.12	12940090.23	17152445.85	14976378.61	9043616.76	9930897.63	7042411.9	7753885.54	7218667.56	7218667.56	8093818.11
3	18051962.47	14826978.95	14588988.6	12441744.81	17347811.7	16283514.96	10545442.11	10059512.73	10748894.75	14947040.79	13332137.28	15614494.12	16528572.83	16976111.74	17679543.7	17620047.29	11235114.69	11885287.15	8810657.86	8589785.93	7319487.48	7319487.48	8172148.84
4	15078055.59	15932537.14	13976389.7	10664581.45	23590173.93	20969598.36	7655375.09	7419765.9	9562583.99	9649625.01	10139830.94	10111417.98	10898081.53	14912456.37	15297042.65	12735923.42	7080802.99	7775728.11	6196787.9	7432996.69	6630467.88	6630467.88	5335054.48
5	16088897.24	15161447.71	11973254.3	11254577.96	18943561.21	18012175.95	9800662.52	7533475.49	10655997.39	10667368.53	11945454.23	13321218.19	18174548.78	16038601.84	24535465.63	28416214.05	15912055.28	15233377.63	7507247.64	7876058.77	5769714.87	5769714.87	7376479.76
