	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	20582281.82	23353415.25	21361279.51	24243600.69	19132984.45	18203917.49	16865273.64	21283346.91	21651042.16	20508365.32	27771589.58	39484451.54	24803750.84	20158621.3	15180230.87	14903269.73	17025608.57	17151416.63	21801901.09	23449602.36	20599252.47	20599252.47	35277798.38
-4	19288109.58	23029297.76	21730020.0	22266664.67	15529386.67	13428205.6	14627378.24	17156986.36	16168587.79	16266648.86	21046176.81	43285082.82	19008033.55	16335885.31	15269107.63	14241748.46	20162900.57	13247443.25	24406586.12	37333841.6	19325816.59	19325816.59	53257273.44
-3	14969019.92	14508803.67	13501686.07	15327476.15	15183746.45	14558438.69	12188868.79	12263501.12	12101127.38	13194047.96	12527309.05	35417103.25	13614608.65	13293279.01	13740981.73	15474929.95	12236709.31	14286650.77	20479363.6	47203780.64	21408648.72	21408648.72	33946882.23
-2	32520323.26	17044996.42	21343868.26	15753058.21	23402334.59	18530245.66	28751839.44	18133593.47	12112737.46	8883343.77	8815174.25	30018674.25	9157297.28	10882856.28	10486671.85	11734016.57	15145538.95	12179770.62	12038866.76	15234921.78	12525131.45	12525131.45	27128474.95
-1	4463587.05	4090805.48	9210940.21	11965739.87	6022181.48	10462651.07	18631367.69	27563804.68	13995785.22	10177950.05	15560246.76	31441288.02	13074043.14	13569106.72	5334998.81	4618265.11	7803982.1	7677888.96	11027530.59	20154361.45	11537774.39	11537774.39	53377604.09
1	2819274.41	6307267.52	17228716.79	20414439.44	9628388.77	9827099.87	20490302.81	20903588.87	13830825.64	13413983.65	16049653.46	24226155.77	33009771.29	12595663.91	4892657.57	6407815.27	12088425.69	4428055.3	5895207.8	10417831.89	14999444.82	14999444.82	39213811.74
2	7295892.29	6000465.23	10825614.5	10541170.48	12095473.71	10255078.37	12711735.11	13268752.55	13376088.54	10384091.88	16804573.41	26927036.27	23491604.0	11304782.35	7499539.21	9370862.48	9788742.54	13177802.32	17025182.77	18037358.03	23102806.02	23102806.02	86934899.24
3	12069557.0	7634529.92	8578996.15	10355647.95	8647539.72	8120612.58	18832488.63	24042395.91	12612289.38	11925800.54	23660815.14	26725872.16	29648801.29	10620619.18	4584611.32	5419865.96	7159851.78	6002079.05	6671429.7	5952114.97	6859605.57	6859605.57	12343984.26
4	12099245.71	13153726.9	11033011.37	12677953.83	9766735.66	9887917.26	9352168.58	8540691.78	8390003.15	11877268.57	12342858.76	11016213.19	15079146.54	13693671.29	9165297.74	9664662.33	11156420.02	9840257.75	12193660.46	15246864.09	12623298.7	12623298.7	15296810.75
5	6503109.8	5295192.14	6167852.75	6043531.95	5334737.01	4992070.31	3584309.73	4052703.53	4738001.64	4369174.53	4987085.76	6874873.7	4815760.46	5264957.56	3188572.35	3344700.49	4449646.14	4541174.39	3889802.33	4419959.13	4297817.27	4297817.27	7642676.29
