	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	1038156.08	1103168.9	1077986.92	1738642.11	1251993.04	1278371.93	1013191.09	1037388.76	964626.14	997902.82	1188254.36	1467083.17	1149083.06	1179073.11	1053614.73	1089642.57	1156918.78	1177052.4	1438723.04	1224649.54	1421874.77	1421874.77	1642062.51
-4	1025513.66	1094104.82	1095624.97	1727225.88	1242757.74	1303404.34	1031971.53	975655.64	1016019.5	1021344.86	1280377.3	1695075.68	1292898.07	1290960.86	991768.89	1042638.14	1118856.44	1057346.65	1485379.14	1312148.94	1387390.46	1387390.46	2266513.67
-3	900963.99	1063903.74	993333.45	1591604.0	1551398.75	1610710.38	962011.23	895524.49	893303.86	922907.32	1036937.28	1491835.67	1009471.0	1147843.93	913851.78	1085514.1	1060210.2	1153878.2	1394759.29	1333594.4	1280735.31	1280735.31	2406679.14
-2	910138.42	1141049.37	1046170.26	1554266.61	1657515.82	1719534.61	807866.9	831927.25	1161753.0	1070265.59	1197712.79	1469330.37	1170212.47	1200221.28	1169968.22	1155720.33	1116004.43	1105847.31	1380929.78	1190886.28	1488776.62	1488776.62	1814883.56
-1	764508.19	1545413.32	928654.97	1340147.87	1689518.27	2319758.52	824562.29	810164.21	878328.98	888040.4	796676.34	1239457.51	890018.81	840017.11	746882.43	970921.68	971168.43	1139956.65	2370081.55	1523866.33	3467949.7	3467949.7	2681642.3
1	1292390.44	976126.16	932733.51	1609590.14	2954373.29	4024889.66	1326124.97	1072850.07	1152234.24	1112269.35	1009195.07	1423361.71	850269.55	1080656.49	1164912.13	1260271.75	965795.93	944018.32	878648.72	826853.94	2175463.99	2175463.99	1561545.8
2	991698.62	933570.33	946494.57	1445728.84	1578235.49	1879393.41	1045867.75	979463.52	873484.51	922773.83	860840.18	1637639.75	798069.79	996503.81	907565.97	1000885.69	1004808.73	1096715.29	1359302.8	1456636.61	1720408.06	1720408.06	2028532.79
3	1084661.19	1062895.7	945675.04	1446118.49	2311796.91	2978323.75	1077982.13	1058365.72	855792.66	938300.75	986139.4	1735036.98	905533.5	1029879.47	1000265.48	1177378.36	1013138.95	1039912.07	1218966.02	1166242.49	1435027.97	1435027.97	1212297.09
4	1092418.42	1062081.93	996118.9	1538735.35	4132813.01	3823640.75	990956.42	1024559.56	850113.02	935189.15	978694.84	2269045.7	937173.5	1104872.22	1057160.15	1119738.28	976056.12	1023831.54	1070994.88	1092262.6	1430494.26	1430494.26	1298381.68
5	1294964.26	1205082.41	1017765.42	1486776.02	2932563.02	3220162.94	1098085.98	1077721.37	944982.47	981191.55	1062721.27	1581708.54	987426.38	1185267.48	1193253.96	1375996.58	1090500.13	1111069.37	1162879.68	1164692.71	1259705.3	1259705.3	1172931.46
