	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	83035232.65	84731297.47	87135090.69	69203774.84	74652585.85	68166360.04	68408486.07	73840867.48	69969508.3	71254264.76	76727531.39	194303283.28	65028638.06	92780789.63	108561853.19	101258401.76	95263171.91	96167557.79	96195151.24	87525573.72	90948613.97	90948613.97	86175041.09
-4	85033780.06	95833439.69	88639028.59	75844592.04	75250933.93	77885565.91	68972694.32	68613540.9	65940976.37	75830291.9	75899151.54	134020913.78	69428048.87	95445928.36	93707913.84	93434610.06	105764465.84	101001125.45	125079901.6	113499254.62	106443205.43	106443205.43	82479581.3
-3	74719892.86	87050685.94	85721751.61	85465234.44	94117248.7	89250301.2	57919026.42	55332584.04	64221396.35	69806538.06	80914804.16	149122720.53	71399151.95	101631762.08	77383263.16	104325591.61	111380540.84	129969850.13	124119067.23	137384110.49	113769410.27	113769410.27	113298505.47
-2	106406309.14	97680018.49	91538057.09	81002109.23	91526750.52	90659562.95	56014985.15	54157327.93	60609457.96	69023739.27	58924606.24	127159278.22	49541229.66	77513161.1	83992967.13	85263729.21	101713006.15	117638949.93	134304239.01	131430642.81	106084374.12	106084374.12	116179038.39
-1	86632147.69	49183222.17	76718516.79	66194734.76	69244345.0	76426625.95	61247326.02	68141461.77	74060665.14	60690127.55	53887893.6	168716751.65	46600750.96	87094527.69	28351094.57	31245879.29	73706129.61	167187306.01	195607733.16	133908432.13	134098010.1	134098010.1	229078576.37
1	31855722.11	47974186.1	90672736.12	83094298.61	62825364.95	65230125.06	68209941.25	63870985.06	89531057.19	164151920.25	105094692.51	183401519.2	91443923.9	138905202.57	30056724.19	26595535.61	75149507.01	46484410.45	54023979.73	80344939.04	117982459.98	117982459.98	80156355.92
2	62401486.94	28806808.69	54586973.17	59067850.79	60375105.01	62729094.03	74002264.38	69008874.09	103389673.16	112952880.24	93489368.63	124648775.52	115051722.8	83746993.39	53752692.49	62384851.14	79929878.92	71372458.38	72299962.91	116371084.54	82878903.26	82878903.26	128795019.38
3	24543926.98	27859089.36	29765193.35	65012405.37	33401694.28	48643531.6	94151523.12	113348958.79	105211122.8	134988143.0	99059515.08	135105464.11	148671841.0	89966180.81	28434309.92	43656895.59	35837065.49	31780695.9	22437036.9	21119915.72	21197933.23	21197933.23	25816354.45
4	70415221.26	73487067.18	62330649.06	70503175.66	77126900.87	84581012.62	67081239.63	65387528.63	63692866.26	76988610.17	84064837.41	95562955.69	79928006.76	98057416.99	71558282.94	72502030.25	81977792.44	89693839.76	106671764.13	99260088.02	72770674.27	72770674.27	88327242.5
5	112089543.75	68373765.31	57298879.26	78222846.04	57493847.02	63743624.6	58974856.19	84311447.71	80417642.02	86846763.0	170916156.29	171646803.64	110472295.62	98464992.7	56564521.75	86783437.68	70783684.85	68883906.7	47566337.35	46960273.51	47651628.12	47651628.12	41904364.32
