	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	5527643.72	6134305.98	5068508.86	5655630.24	3854307.96	4818673.24	3778045.59	4813535.36	3984902.67	4411648.17	4883140.69	8266925.69	5554206.16	5292515.89	5144921.86	5665324.57	5680544.45	5766350.57	7006341.2	6587033.22	4587282.87	4587282.87	9388568.54
-4	5167402.41	6550343.48	5509195.01	5758407.33	3772416.07	3352038.21	3141929.85	3403840.16	3553186.62	3522799.71	4099253.47	10054725.87	4718090.88	4580735.62	4614870.1	4904577.61	5179776.42	4130053.93	6055030.53	8353883.71	6003382.03	6003382.03	14120879.06
-3	4239501.53	3748035.31	3452963.82	3794025.49	4164572.23	3423534.04	2744170.4	2363212.47	2695624.29	2904698.5	3369777.46	7154216.86	3427317.27	4256352.11	2997237.55	3815502.81	3156722.12	4839617.34	5642195.06	9755179.37	8428591.27	8428591.27	18885245.09
-2	4258726.45	4556604.02	3648509.83	4483727.57	6551288.47	5222948.72	3282786.93	3042912.2	2728512.75	2506669.67	1992446.18	5755954.22	2482896.63	4033921.48	3371750.63	3718799.03	3718530.15	3808987.93	2684391.7	5017368.34	5197911.89	5197911.89	9761156.35
-1	1520507.55	1153302.15	1546645.05	2136682.58	1200974.38	2319347.87	4875110.78	6591986.43	2567659.9	2703965.61	1452085.09	3622084.16	1779455.46	4840416.85	1993933.99	2001741.54	2895524.49	2800709.73	2941292.04	5858711.38	2286287.52	2286287.52	26908918.71
1	1536676.62	1897377.49	4552885.46	3237422.48	3238656.07	2736706.71	3668763.67	2845462.99	2289251.38	3596457.39	2169731.58	3509161.76	4084430.04	4760922.3	2459203.71	3077837.43	3320321.28	2373719.49	1536113.26	2974364.64	3780403.67	3780403.67	9728635.57
2	2098997.92	1265858.04	2471737.42	2825070.78	2322015.88	2306776.74	2330713.97	2672958.47	3399198.77	3632447.8	3069252.32	4810392.01	5304699.6	1809930.45	2563203.03	3914841.65	2433889.8	3566091.09	1918084.24	2412303.48	4203479.68	4203479.68	9894547.21
3	2622932.94	1621040.11	1769044.78	2775246.3	1637832.97	2044490.93	3554696.06	4739104.03	3679561.6	2222041.57	3341810.19	3780160.13	3316849.24	2788307.31	2728930.69	2879237.4	1818305.85	1192035.54	878704.12	885326.17	1064835.78	1064835.78	1912866.8
4	2200315.83	1846068.42	1631629.34	2115141.85	1514721.64	1481667.49	1277025.15	1541237.96	1681763.87	1914454.61	1608981.53	1827767.34	2437858.97	2854625.53	2274995.73	2677103.73	1642463.16	2193774.09	1546442.79	2213332.6	1044353.23	1044353.23	2307871.46
5	7266114.81	6446821.28	6803142.43	6477563.12	8463598.15	7689884.65	6344926.54	6578900.42	6718699.97	7496070.88	8995017.0	13227513.3	8678067.84	7648152.63	7470631.3	9439819.52	7563981.59	8279488.93	7137511.1	8307235.89	6149572.15	6149572.15	7611122.93
