	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	74794684.96	80159372.56	68457519.74	46947799.98	67456127.79	56964467.28	47367110.15	45206320.78	52131832.43	59299107.52	64537519.23	196969716.45	70906331.97	83028782.06	88465687.45	88368955.4	70373693.46	79957772.78	82669824.24	70118494.14	80450231.45	80450231.45	90889726.51
-4	78230803.11	81244537.83	71900299.16	60357554.42	56522562.96	45857510.31	45635360.49	48101084.21	49477533.12	58705569.36	60837031.2	120539067.42	76528772.79	69627159.07	60961658.45	66006728.81	71692467.31	60231760.11	79432265.27	92357111.47	78233302.7	78233302.7	101041529.98
-3	55585941.06	57713104.26	55231242.42	55081874.84	72045230.58	58108070.48	36537854.52	32776470.59	40771670.58	45924914.82	49590967.32	117197674.09	62512393.38	71635396.68	59972571.82	64085797.51	62121264.2	82748417.94	92768003.36	106103201.16	88506175.04	88506175.04	112709338.93
-2	58748722.78	64897806.23	53560842.73	56721370.2	67267432.0	62368711.1	45236103.06	35199175.68	53307101.97	47008143.86	45266710.83	151740621.51	47365176.62	74047602.23	64661984.28	68124601.94	70707520.34	76327836.52	80240587.69	97479546.93	78900099.92	78900099.92	114222276.89
-1	39535819.41	22727024.18	37056614.25	37270927.48	30899471.57	40115954.87	44508185.51	55198252.18	52689764.02	38520926.62	47298796.79	199202937.89	57211930.88	73833234.84	22035973.22	19922072.62	45093582.55	66940702.07	126178482.47	85796754.37	80893788.95	80893788.95	162785746.5
1	54250092.5	15749819.41	42175307.79	37006641.16	34843834.92	42648380.87	78416315.95	58736969.26	49511198.27	57324241.66	96614260.8	192999149.59	98323276.61	83772377.79	22230857.89	28374653.68	42548293.17	22523888.92	19646475.51	37575596.73	42984205.13	42984205.13	150830184.7
2	28630757.38	14611954.71	27113866.24	38955170.07	30676447.83	38582403.78	51618243.61	46450745.43	78925618.62	79401577.88	93567411.26	127287693.48	133757583.92	51973454.16	27199357.97	32911190.35	46083607.76	54512929.72	58413577.19	81290615.09	101677988.06	101677988.06	177802764.62
3	26829140.83	18040373.85	22223599.84	53399896.54	22985671.42	28840112.33	76771740.1	98880251.38	104306392.5	107961259.89	75229869.68	71989188.08	96539945.31	41713754.02	14167185.48	20428783.21	32477379.94	19849130.3	29518793.97	22899270.27	31795278.65	31795278.65	30126774.0
4	63926149.54	51603295.51	44911410.84	47119605.78	52637554.56	46022626.02	53609552.5	49299641.56	54402040.47	60009816.06	65963045.91	57983067.92	76041045.6	62106743.97	51622345.66	53870641.93	59527897.07	46826473.48	60429160.56	65046629.53	48846541.89	48846541.89	54409321.67
5	87933691.65	88472277.4	81758878.08	69891919.69	77550495.49	74390267.89	67890799.3	55125744.43	63670408.7	76170804.2	77772809.34	145170147.79	85369667.72	69517911.15	54425738.77	58841250.27	66693003.92	68147985.28	78821222.02	68248515.56	68156763.26	68156763.26	72504261.56
