	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	156895939.23	183498815.25	172818992.18	143018250.34	162630650.11	121953278.27	123901176.37	151502229.5	146554610.45	156257656.9	147578596.75	277753870.92	156095873.68	172466651.08	184203125.89	213067253.62	195345920.24	203242515.54	172647143.38	141279079.94	114537384.7	114537384.7	125726945.87
-4	182081030.82	182470391.2	165825732.86	152863574.49	136904813.98	114592067.7	117693572.97	122740984.48	114662396.6	119710680.69	134996513.42	240542946.33	182906319.82	156376167.78	152427936.59	155809504.07	178623552.08	152446573.3	151973513.9	161890500.36	114923058.84	114923058.84	159583452.78
-3	135573033.75	152377464.17	132365601.11	131961265.39	168043200.86	129154070.9	118415864.26	115053903.52	97213766.18	129297696.25	114746150.95	237190469.31	142425735.23	145241549.84	142162373.43	133991175.22	147358143.27	188679783.26	172293511.88	173480826.4	132267774.82	132267774.82	149959825.88
-2	133818829.89	173361047.7	134619934.68	147418255.99	174579281.28	144755930.5	130949685.97	132010051.03	120646592.16	120270916.07	97979593.11	276137628.63	108861404.43	170864492.35	149805590.19	141090948.95	181059094.91	182022878.19	153493127.18	169844749.98	123147077.84	123147077.84	164237171.96
-1	117222996.23	68392650.2	102701595.96	83413448.29	83306746.15	94582121.57	149176852.71	160249772.32	113183225.95	93139331.26	129647971.11	376670372.24	140791504.88	144047232.45	56681491.15	43489053.62	134119205.29	166226162.5	256351295.9	158044459.46	108666585.74	108666585.74	248036216.49
1	132836709.08	39125040.8	119252966.86	89574792.4	104599532.84	115383642.47	196860620.13	195679179.87	110490393.31	126422386.74	212846510.78	339185331.77	210114895.45	190352012.18	44602029.05	58133966.12	93470667.6	50364453.97	39125360.02	80143572.72	58398067.77	58398067.77	285653009.66
2	90945858.37	52596059.65	76833274.85	112728845.98	105874632.59	98747678.23	141369376.75	147655591.53	175121433.9	138971633.47	217208578.5	277446575.27	324779667.42	119659166.22	75301241.63	86587419.99	124711031.24	123604080.86	94274919.32	136905603.04	122030355.97	122030355.97	309124212.4
3	70489490.93	58399001.4	62006973.14	145835352.44	68111421.88	87854823.63	202693361.89	275617132.05	203128279.27	187934791.42	178861232.08	191108832.19	212405726.64	109956358.84	34296482.05	56056888.28	90411467.44	47088875.53	52558683.29	46208840.79	33893147.7	33893147.7	46306402.0
4	171552498.97	166836656.24	112449045.58	134316814.04	133433646.45	110170814.5	132219572.39	148702904.16	149285463.47	129339548.76	147182302.98	148640553.19	166486644.01	139228597.43	114189732.36	120455831.32	125943914.21	99877285.92	104349267.12	101335875.29	73723705.07	73723705.07	99963111.26
5	156865392.21	111033628.52	83285458.4	90042878.86	104427397.31	93425048.96	76762882.7	67948591.9	67268407.3	75046743.24	81960941.03	127220146.74	82923791.19	79186871.96	82521182.78	95675431.89	91235936.15	91206356.5	106652380.68	96630043.93	94450247.09	94450247.09	90184531.91
