	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	259223861.69	290158577.31	247798935.86	185883797.73	223954943.91	210360626.68	182333684.42	185371631.82	205629792.01	206200570.89	214622977.72	469393671.62	207918455.73	245119932.13	313138155.12	335360694.42	247228753.05	248661446.55	218074201.19	202717949.83	206564277.82	206564277.82	270232641.29
-4	275665529.12	286479881.23	243299581.08	209548414.85	200334843.16	170415358.63	165282075.42	168421928.69	199791361.18	209475380.67	198090837.09	429564909.23	198541985.88	225696636.58	282676417.77	293988531.17	260812318.89	193299173.3	228848360.86	248150094.75	217198117.95	217198117.95	275946295.6
-3	240022494.55	246677148.68	179140998.66	188733769.3	228699876.64	216743624.15	135019995.37	126589007.73	156359126.71	160748528.28	195240325.38	388613875.73	183756018.24	232514721.75	232091744.34	272544616.03	201542996.42	238697893.95	217519175.93	299396626.75	214113045.3	214113045.3	386574076.78
-2	256525517.37	289026482.77	209001682.65	215660766.33	268611726.61	223894369.39	152989663.08	145661046.26	166050759.04	153850826.94	134858994.15	370483670.6	144334422.69	225390023.86	281085560.08	328970817.35	272673089.65	259025922.97	186957347.0	191228722.12	156174228.68	156174228.68	201628571.37
-1	166511511.07	92881813.38	160801245.73	150247127.96	129259872.91	182862532.06	208100645.03	271719753.64	208202338.31	141259959.85	189489277.75	485580246.79	199011252.28	259675089.33	121882744.08	124938904.08	186186450.7	239041242.35	240493688.61	223448613.76	163171475.88	163171475.88	271244077.77
1	83902525.33	91893342.0	162589706.18	176313194.58	151066372.72	160265863.28	241351535.79	270256085.45	239589306.04	218489179.64	253940622.3	466432233.31	282443897.02	232995611.45	106863822.29	172790297.33	179725017.18	87104807.24	52068049.77	70588025.13	79686804.5	79686804.5	198878110.95
2	189549172.24	126471208.22	172373293.16	172761302.6	190589149.52	198302754.2	181608020.66	157558881.5	209547673.6	195756780.19	217039074.27	365084076.94	270013762.34	185044900.31	184478791.72	268731866.22	218352893.27	237752385.78	142684817.66	191718806.75	203579686.31	203579686.31	284218600.85
3	248002961.0	176772041.3	169681262.98	227017955.07	177553788.13	193249588.9	231858497.42	257330741.7	219535283.4	240454648.68	224538811.71	293056825.44	313970560.7	234474471.62	116867036.6	164197251.37	203213328.45	173707815.5	141485549.91	127687687.8	78766829.78	78766829.78	92242894.49
4	239039959.75	214649452.36	175784670.42	190075480.54	181668802.76	178839955.85	158499257.78	149289595.2	169711742.86	207607560.7	233952280.36	196817835.22	226408987.42	224776499.88	229286742.12	275041314.55	248696188.67	220386509.96	177999649.03	170000019.96	121649953.21	121649953.21	119793016.91
5	416595265.89	388967480.1	249165302.85	241006397.69	270533096.33	257003646.9	171433966.81	206497421.71	205193057.8	262488569.49	227949673.75	350115988.43	221291609.74	308333431.2	316460435.69	348233303.79	283831140.73	293545996.54	222188969.85	211457843.66	163901792.77	163901792.77	168068733.18
