	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	12643159.66	13610029.89	11732867.2	13337783.18	9541817.68	9729550.88	9499114.13	11950557.55	10985984.58	10531731.14	11834127.7	16993684.8	13129432.31	10982871.83	11353423.0	12570963.67	10750269.07	12533527.8	12013239.13	10500243.91	9534675.35	9534675.35	12838916.64
-4	14235298.76	14348989.64	12630160.92	12772111.41	8389560.76	7202992.34	8798073.84	10046476.52	11853154.45	9453968.77	11498923.97	24751271.63	11413933.99	9121071.7	9361343.19	10109463.08	11176355.92	8264516.62	12466810.45	12242665.38	9385811.81	9385811.81	11570126.01
-3	10880175.75	9012839.96	7732449.04	10636029.37	8296737.72	8469348.55	8287080.34	10208032.07	8929898.3	8633440.05	13959660.68	29679968.32	12856071.76	10011467.98	5592280.94	7181368.52	6682168.1	9411348.66	10583628.38	13550635.52	7303654.53	7303654.53	9685776.59
-2	14460168.66	11010055.87	11597198.63	10255420.4	12088635.65	8819638.3	8968642.06	8428096.97	8096563.3	6347547.56	7154575.51	21876877.39	6418052.86	7468015.85	8871667.1	10047033.46	10451917.75	9437579.04	10237687.61	12538481.88	8401540.64	8401540.64	8582957.07
-1	2529723.59	1837894.4	3601614.49	5298730.98	3342314.94	8083356.86	8054270.84	19067730.67	14878093.94	6379970.56	6728342.92	12938818.11	4159753.94	4570120.2	2196282.44	3580550.89	3210145.99	14564949.65	14730196.94	10164453.17	15112040.42	15112040.42	14180514.17
1	1477379.69	3450035.73	11842923.27	8213728.84	5257976.92	5822187.58	14687899.1	11991504.59	6561511.81	10254072.63	4795312.27	7789766.84	7661368.94	3589698.93	1966865.25	2595655.55	7859206.87	3113080.2	5831118.54	21775194.06	13020601.26	13020601.26	14371008.07
2	5129405.15	3288952.28	5884620.28	9277763.57	6480147.74	8372399.01	8750466.63	8799846.8	7537126.91	7879803.76	11062584.24	19357953.97	15530563.43	7720826.97	4401282.3	7784084.95	6250255.44	10190715.67	11555741.52	15059606.96	17808806.55	17808806.55	56460438.82
3	6868780.46	3427554.97	4564254.54	8247046.95	3967571.12	4543514.22	15121120.64	20441880.1	14548175.39	8499435.1	12573107.02	11405870.83	11440375.64	6311261.97	2427292.76	3358122.49	5111718.19	3540014.54	3250851.68	2938473.65	4073984.32	4073984.32	6393676.7
4	13341137.04	11467620.48	7514748.78	10631481.16	8106721.14	8592212.74	6972789.46	6929394.38	6827339.81	9827478.25	10247327.35	10068607.27	17999530.53	12299326.83	7812667.35	9761087.71	7395287.63	7539725.78	8903551.72	9629346.33	8092222.12	8092222.12	10836403.82
5	28855314.96	19719690.39	18280699.94	23218968.69	17483791.11	17799866.69	14024173.74	14390143.66	18063079.69	17385602.1	19890693.14	24158622.88	20901492.29	16761654.51	14240491.48	15117691.54	13765322.99	14329500.28	17253987.79	18372782.28	11447675.69	11447675.69	15215451.3
