	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	576023227.26	743831808.45	646150273.12	767669344.93	540022575.44	499012972.74	481083941.23	563445911.7	550309448.37	587977702.69	502678246.27	1394218020.56	543559570.82	587778888.28	665932779.4	683527849.13	660904700.02	736054018.18	686221186.87	592366940.29	463328027.08	463328027.08	597136266.85
-4	597386787.99	690452270.5	552637503.33	598332678.69	413957644.4	371466898.58	379024618.19	415157269.17	446714220.66	408608868.71	522087636.61	894654741.86	550184754.42	490808406.33	424610967.32	464125090.82	621059717.68	477379543.49	659786627.29	666502664.89	553131920.77	553131920.77	649073235.81
-3	438170535.39	422534432.7	447871235.23	393456271.05	527455157.19	455724844.84	338095620.32	298372435.76	420019587.84	449787367.02	441898492.86	900262232.25	473812842.24	537135204.95	417173473.61	442144086.68	512595027.23	729195130.21	647311190.79	718425909.77	537329014.74	537329014.74	728989457.98
-2	587650385.55	564030013.96	495290247.37	448567004.28	535494466.45	489439603.17	361696249.17	394897789.66	434485040.44	337384387.26	282081735.68	803677865.4	310540876.73	431508656.99	363160172.07	377173998.23	553737741.14	567536825.25	518189928.82	570284665.17	456951296.45	456951296.45	761332963.87
-1	374613470.13	199118459.69	391879776.7	193009192.16	323767915.11	348582822.63	355413889.28	372904287.82	352398523.85	283664386.97	250030090.9	1001103501.97	200475553.08	416733737.43	97059067.79	95482171.8	268541936.67	775179592.4	951631739.05	409743388.86	459191030.46	459191030.46	1477024317.33
1	116357748.51	267807865.19	568929388.59	268453293.41	339299729.85	346844107.06	531370132.54	445361767.58	361566656.16	882363948.33	516262523.3	872420413.52	644746128.66	613905250.03	100665587.88	83144113.64	294935817.31	114276230.63	140500309.56	229941072.71	468642560.42	468642560.42	498544884.34
2	241501838.94	143350374.44	232083422.22	409366034.65	275297700.16	267449577.23	368108303.96	397188056.88	462714785.13	524749711.76	386003714.75	633808583.0	799296650.5	313302735.6	206095514.97	297132059.51	277451662.72	322094285.74	199835500.14	446660816.92	245357346.9	245357346.9	837204927.47
3	127971290.01	165593036.3	180173292.08	237866896.77	162383241.58	204493936.85	342907012.96	584754523.99	488284228.18	529560417.66	491171780.31	597962960.21	991807810.44	447772457.42	144560734.26	214776600.09	139886516.21	105438523.49	80292700.39	70980744.43	69581196.18	69581196.18	148106171.85
4	170064576.97	195495904.68	229639569.03	295502901.46	258679410.01	203640344.83	234031377.64	217992256.63	203376661.42	281169919.82	247452460.87	282518973.65	408266680.98	281442743.14	229969880.98	230429521.31	288437050.65	184110953.47	250948863.05	235791020.69	133073419.0	133073419.0	357639943.96
5	54644361.44	44719371.01	47806648.27	50056313.36	54307413.56	43746589.22	48831700.14	50946381.74	59595913.1	56301083.31	81181655.24	87939775.24	70393767.27	60829257.59	47907972.46	53030205.55	42017427.46	42367370.11	41267151.65	38102190.14	31877712.5	31877712.5	30483664.57
