	P	G	A	C	S	T	V	I	L	M	F	Y	W	H	K	R	Q	N	D	E	s	t	y
-5	17710400.63	15607385.4	15106328.87	12052532.41	13056951.68	10783248.95	14210761.26	13436732.9	14043673.73	13977024.37	14430718.68	18204715.02	15864761.22	13668989.12	14769643.67	14244827.79	16662610.66	16410081.94	18430067.1	14782633.4	13011917.41	13011917.41	16564665.63
-4	15494328.2	18218106.09	15184667.26	13794018.97	12827406.31	9519013.85	12156505.25	12826861.7	13755743.17	12396358.06	15806031.83	24160244.41	15032047.44	12449260.76	11190384.78	11447838.64	17858864.75	13380687.48	19249455.14	18229879.73	12767551.79	12767551.79	14899496.64
-3	12133660.71	10850752.12	9813895.0	11680460.06	12426601.16	10196715.49	11912625.68	12834869.91	11904409.51	11797600.25	17120520.1	35543663.17	18793510.17	10360216.17	6703985.99	7741977.41	11975709.25	13221081.77	18669609.96	22647224.89	12345465.25	12345465.25	14341272.26
-2	17531961.93	15412784.03	15267084.57	14239250.82	18812619.06	12125659.34	11540212.6	10120024.33	10099219.36	8857157.28	8346859.84	23361835.45	8627882.03	10839610.8	10388381.55	9838356.06	15394753.03	16577161.76	17388504.65	19357581.42	13850985.06	13850985.06	15132802.74
-1	3516369.95	2296844.05	4975912.95	5663143.41	4819349.77	10587139.22	15184516.25	20682221.16	18937535.94	7785106.11	9622197.19	16809065.42	8899191.29	5067196.51	2124434.52	2515986.6	5152384.74	21165890.78	25406663.5	15857419.08	18192302.76	18192302.76	22043582.74
1	1993427.44	12875168.1	20103016.14	11081932.04	11563489.41	8938330.45	20677794.59	14334810.16	8768627.41	15497656.16	6878429.57	14846270.98	12470312.88	5161764.12	1932139.94	2563071.74	14015134.09	4783127.39	13654053.12	33714836.8	19082219.8	19082219.8	20374124.1
2	8004361.67	4790966.86	10581963.02	11102446.86	10417540.45	11985758.0	19417142.39	15242548.83	10476276.73	9165344.14	13842474.31	19073219.12	15402126.83	6843247.54	4675188.78	6752025.76	9638578.24	10137667.92	12549569.95	16859580.45	21658246.14	21658246.14	43921368.76
3	14803848.11	7565360.84	10280698.54	12388067.21	8943688.1	10564990.43	22353819.31	20023027.48	15242689.61	13891940.86	15815153.37	28825819.01	19769631.61	15014122.49	3171790.46	5038632.42	8861433.95	7511435.76	5500580.26	5050375.67	5109792.39	5109792.39	10138916.39
4	13232161.91	13762144.0	10264649.83	12360586.23	11773610.33	10846182.37	11645479.88	9330218.17	9872859.92	12464193.89	10531200.05	11593867.3	17358839.09	12601066.14	7985708.39	8808917.96	11152332.21	9091999.88	12710912.8	12238797.59	9802549.88	9802549.88	14589042.53
5	28689302.44	23203167.5	22753772.8	20630274.79	21802619.08	20616007.83	18327004.65	17447060.76	20711317.8	18324260.08	18393352.11	27753452.02	20477168.18	19588267.41	13551235.28	14847943.57	17028471.72	16748020.26	19877313.29	20882271.94	12552243.89	12552243.89	21581800.37
